#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Zveza društev upokojencev Slovenije ( ZDUS ) je na danes sporočila , da bo večji del njihovega članstva že v sredo po pošti prejel pooblastilo za glasovanje na izredni skupščini Vzajemne zdravstvene zavarovalnice . Člane prosijo , da ga podpišejo in čim prej vrnejo . Podpisana pooblastila nameravajo na vložišču Vzajemne oddati 28 . oktobra . Tudi če bo Agencija za zavarovalni nadzor nadaljevala svoje aktivnosti , si bodo v zvezi prizadevali , da " skupščino speljemo do konca " , je dejal podpredsednik zveze Mirko Miklavčič in dodal , da imajo legitimno pravico za to . Sicer pa se bodo s predstavniki agencije sestali v petek , je dejal . Zapletov pri svojih prizadevanjih ne pričakujejo , " če pa se bo zapletlo , bomo skušali uporabiti tudi pravna sredstva " , je opozoril . Miklavčič je spomnil , da naj bi na izredni skupščini 6 . novembra v Laškem zamenjali nadzorni svet . Ta po mnenju zveze namreč do zdaj ni dobro opravljal svoje vloge . V Laškem pa naj bi tudi spremenili in dopolnili statut Vzajemne . Spremembe se nanašajo na sklic in izvedbo skupščin . Na skupščini naj bi iz nadzornega sveta Vzajemne odpoklicali Gregorja Primica , Jožeta Benčino , Ivana Sepaherja ter Dejana Rituperja . V naslednjem štiriletnem mandatu pa naj bi interese približno 900.000 zavarovancev v nadzornem svetu zavarovalnice zastopali predsednica Zveze društev upokojencev Slovenije Mateja Kožuh Novak ter Jože Bučer , Frančiška Ćetković in Tomaž Banovec . Na izredni skupščini bodo lahko podani in izglasovani tudi nasprotni predlogi , ki jih " lahko da vsak " , je pojasnil Miklavčič . Sam v predlaganem besedilu ni naveden , je pa pripravljen sodelovati , če bo " članstvo tako želelo " , je dejal . Nov nadzorni svet bo po njegovih predvidevanjih najbrž postavil prokurista in se morda odločil za izredno revizijo . Poleg tega naj bi po njegovih besedah " postavil zaupne , modre ljudi , ki bodo izvajali poslanstvo Vzajemne " . Na vprašanje o ceni celotne akcije je dejal , da znesek še ni znan . " Še ne vemo , koliko bo stalo . Ni poceni , ni pa tak denar , da ne bi zmogli , " je dejal . ZDUS financira akcijo glede na svoj finančni načrt , je pojasnil . Predstavniki Zveze društev upokojencev Slovenije so v vložišču Vzajemne 28 . septembra oddali 15.000 pooblastil za sklic izredne skupščine Vzajemne . Uprava Vzajemne je nato sklic izredne skupščine objavila v uradnem listu 9 . oktobra . Agencija za zavarovalni nadzor je Vzajemni oktobra napovedala možnost imenovanja izredne uprave . Kot so sporočili iz Vzajemne , se napovedani ukrepi nanašajo pretežno na pomanjkljivosti pri delovanju nadzornega sveta . Nadzorni svet Vzajemne je 9 . oktobra na izredni seji odpoklical predsednika uprave družbe Boštjana Averja , njegove zadolžitve pa je začasno prevzel član uprave Davor Hvala
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-66	398-409	nadaljevala	_	_	_	_	
1-67	410-415	svoje	_	_	_	_	
1-68	416-426	aktivnosti	_	_	_	_	
1-69	427-428	,	_	_	_	_	
1-70	429-431	si	_	_	_	_	
1-71	432-436	bodo	_	_	_	_	
1-72	437-438	v	_	_	*->2-5	*[2]	
1-73	439-444	zvezi	_	_	*->2-5	*[2]	
1-74	445-456	prizadevali	_	_	_	_	
1-75	457-458	,	_	_	_	_	
1-76	459-461	da	_	_	_	_	
1-77	462-463	"	_	_	_	_	
1-78	464-473	skupščino	_	_	_	_	
1-79	474-482	speljemo	_	_	*->2-6	*[2]	
1-80	483-485	do	_	_	_	_	
1-81	486-491	konca	_	_	_	_	
1-82	492-493	"	_	_	_	_	
1-83	494-495	,	_	_	_	_	
1-84	496-498	je	_	_	_	_	
1-85	499-504	dejal	_	_	_	_	
1-86	505-518	podpredsednik	_	_	*->6-1	*[6]	
1-87	519-524	zveze	_	_	*->6-1|*->2-7	*[6]|*[2]	
1-88	525-530	Mirko	PER[5]	_	*->6-1	*[6]	
1-89	531-540	Miklavčič	PER[5]	_	*->6-1	*[6]	
1-90	541-543	in	_	_	_	_	
1-91	544-549	dodal	_	_	*->6-2	*[6]	
1-92	550-551	,	_	_	_	_	
1-93	552-554	da	_	_	_	_	
1-94	555-560	imajo	_	_	*->2-8	*[2]	
1-95	561-570	legitimno	_	_	_	_	
1-96	571-578	pravico	_	_	_	_	
1-97	579-581	za	_	_	_	_	
1-98	582-584	to	_	_	_	_	
1-99	585-586	.	_	_	_	_	
1-100	587-592	Sicer	_	_	_	_	
1-101	593-595	pa	_	_	_	_	
1-102	596-598	se	_	_	_	_	
1-103	599-603	bodo	_	_	_	_	
1-104	604-605	s	_	_	_	_	
1-105	606-618	predstavniki	_	_	_	_	
1-106	619-627	agencije	_	_	_	_	
1-107	628-635	sestali	_	_	*->2-9	*[2]	
1-108	636-637	v	_	_	_	_	
1-109	638-643	petek	_	_	_	_	
1-110	644-645	,	_	_	_	_	
1-111	646-648	je	_	_	*->6-3	*[6]	
1-112	649-654	dejal	_	_	*->6-3	*[6]	
1-113	655-656	.	_	_	_	_	
1-114	657-665	Zapletov	_	_	_	_	
1-115	666-669	pri	_	_	_	_	
1-116	670-676	svojih	_	_	*->2-10	*[2]	
1-117	677-690	prizadevanjih	_	_	_	_	
1-118	691-693	ne	_	_	_	_	
1-119	694-705	pričakujejo	_	_	_	_	
1-120	706-707	,	_	_	_	_	
1-121	708-709	"	_	_	_	_	
1-122	710-712	če	_	_	_	_	
1-123	713-715	pa	_	_	_	_	
1-124	716-718	se	_	_	_	_	
1-125	719-721	bo	_	_	_	_	
1-126	722-730	zapletlo	_	_	_	_	
1-127	731-732	,	_	_	_	_	
1-128	733-737	bomo	_	_	_	_	
1-129	738-745	skušali	_	_	*->2-11	*[2]	
1-130	746-755	uporabiti	_	_	_	_	
1-131	756-760	tudi	_	_	_	_	
1-132	761-767	pravna	_	_	_	_	
1-133	768-776	sredstva	_	_	_	_	
1-134	777-778	"	_	_	_	_	
1-135	779-780	,	_	_	_	_	
1-136	781-783	je	_	_	*->6-4	*[6]	
1-137	784-792	opozoril	_	_	*->6-4	*[6]	
1-138	793-794	.	_	_	_	_	
1-139	795-804	Miklavčič	PER	_	*->6-5	*[6]	
1-140	805-807	je	_	_	_	_	
1-141	808-815	spomnil	_	_	_	_	
1-142	816-817	,	_	_	_	_	
1-143	818-820	da	_	_	_	_	
1-144	821-824	naj	_	_	_	_	
1-145	825-827	bi	_	_	_	_	
1-146	828-830	na	_	_	_	_	
1-147	831-838	izredni	_	_	_	_	
1-148	839-848	skupščini	_	_	_	_	
1-149	849-850	6	_	_	_	_	
1-150	851-852	.	_	_	_	_	
1-151	853-861	novembra	_	_	_	_	
1-152	862-863	v	_	_	_	_	
1-153	864-870	Laškem	LOC	_	*->7-1	*[7]	
1-154	871-880	zamenjali	_	_	*->2-12	*[2]	
1-155	881-889	nadzorni	_	_	_	_	
1-156	890-894	svet	_	_	_	_	
1-157	895-896	.	_	_	_	_	
1-158	897-899	Ta	_	_	_	_	
1-159	900-902	po	_	_	_	_	
1-160	903-909	mnenju	_	_	_	_	
1-161	910-915	zveze	_	_	*->2-13	*[2]	
1-162	916-922	namreč	_	_	_	_	
1-163	923-925	do	_	_	_	_	
1-164	926-930	zdaj	_	_	_	_	
1-165	931-933	ni	_	_	_	_	
1-166	934-939	dobro	_	_	_	_	
1-167	940-949	opravljal	_	_	_	_	
1-168	950-955	svoje	_	_	_	_	
1-169	956-961	vloge	_	_	_	_	
1-170	962-963	.	_	_	_	_	
1-171	964-965	V	_	_	_	_	
1-172	966-972	Laškem	LOC	3 - Nevtralno	*->7-2	*[7]	
1-173	973-975	pa	_	_	_	_	
1-174	976-979	naj	_	_	_	_	
1-175	980-982	bi	_	_	_	_	
1-176	983-987	tudi	_	_	_	_	
1-177	988-998	spremenili	_	_	*->2-14	*[2]	
1-178	999-1001	in	_	_	_	_	
1-179	1002-1011	dopolnili	_	_	*->2-15	*[2]	
1-180	1012-1018	statut	_	_	_	_	
1-181	1019-1027	Vzajemne	ORG	_	*->4-3	*[4]	
1-182	1028-1029	.	_	_	_	_	
1-183	1030-1039	Spremembe	_	_	_	_	
1-184	1040-1042	se	_	_	_	_	
1-185	1043-1051	nanašajo	_	_	_	_	
1-186	1052-1054	na	_	_	_	_	
1-187	1055-1060	sklic	_	_	_	_	
1-188	1061-1063	in	_	_	_	_	
1-189	1064-1071	izvedbo	_	_	_	_	
1-190	1072-1080	skupščin	_	_	_	_	
1-191	1081-1082	.	_	_	_	_	
1-192	1083-1085	Na	_	_	_	_	
1-193	1086-1095	skupščini	_	_	_	_	
1-194	1096-1099	naj	_	_	_	_	
1-195	1100-1102	bi	_	_	_	_	
1-196	1103-1105	iz	_	_	_	_	
1-197	1106-1116	nadzornega	_	_	_	_	
1-198	1117-1122	sveta	_	_	_	_	
1-199	1123-1131	Vzajemne	ORG	_	*->4-4	*[4]	
1-200	1132-1143	odpoklicali	_	_	_	_	
1-201	1144-1152	Gregorja	PER[6]	2 - Negativno[21]	*->8-1	*[8]	
1-202	1153-1160	Primica	PER[6]	2 - Negativno[21]	*->8-1	*[8]	
1-203	1161-1162	,	_	_	_	_	
1-204	1163-1169	Jožeta	PER[7]	2 - Negativno[22]	*->9-1	*[9]	
1-205	1170-1177	Benčino	PER[7]	2 - Negativno[22]	*->9-1	*[9]	
1-206	1178-1179	,	_	_	_	_	
1-207	1180-1185	Ivana	PER[8]	2 - Negativno[23]	*->10-1	*[10]	
1-208	1186-1195	Sepaherja	PER[8]	2 - Negativno[23]	*->10-1	*[10]	
1-209	1196-1199	ter	_	_	_	_	
1-210	1200-1206	Dejana	PER[9]	2 - Negativno[24]	*->11-1	*[11]	
1-211	1207-1216	Rituperja	PER[9]	2 - Negativno[24]	*->11-1	*[11]	
1-212	1217-1218	.	_	_	_	_	
1-213	1219-1220	V	_	_	_	_	
1-214	1221-1231	naslednjem	_	_	_	_	
1-215	1232-1243	štiriletnem	_	_	_	_	
1-216	1244-1251	mandatu	_	_	_	_	
1-217	1252-1254	pa	_	_	_	_	
1-218	1255-1258	naj	_	_	_	_	
1-219	1259-1261	bi	_	_	_	_	
1-220	1262-1270	interese	_	_	_	_	
1-221	1271-1280	približno	_	_	_	_	
1-222	1281-1288	900.000	_	_	_	_	
1-223	1289-1301	zavarovancev	_	_	_	_	
1-224	1302-1303	v	_	_	_	_	
1-225	1304-1313	nadzornem	_	_	_	_	
1-226	1314-1319	svetu	_	_	_	_	
1-227	1320-1333	zavarovalnice	_	_	_	_	
1-228	1334-1343	zastopali	_	_	_	_	
1-229	1344-1355	predsednica	_	3 - Nevtralno[25]	*->12-1	*[12]	
1-230	1356-1361	Zveze	ORG[10]	3 - Nevtralno[25]	*->12-1|*->2-16	*[12]|*[2]	
1-231	1362-1369	društev	ORG[10]	3 - Nevtralno[25]	*->12-1|*->2-16	*[12]|*[2]	
1-232	1370-1381	upokojencev	ORG[10]	3 - Nevtralno[25]	*->12-1|*->2-16	*[12]|*[2]	
1-233	1382-1391	Slovenije	ORG[10]|LOC[11]	3 - Nevtralno[25]	*->12-1|*->2-16|*->3-2	*[12]|*[2]|*[3]	
1-234	1392-1398	Mateja	PER[12]	3 - Nevtralno[25]	*->12-1	*[12]	
1-235	1399-1404	Kožuh	PER[12]	3 - Nevtralno[25]	*->12-1	*[12]	
1-236	1405-1410	Novak	PER[12]	3 - Nevtralno[25]	*->12-1	*[12]	
1-237	1411-1414	ter	_	_	_	_	
1-238	1415-1419	Jože	PER[13]	3 - Nevtralno[26]	*->13-1	*[13]	
1-239	1420-1425	Bučer	PER[13]	3 - Nevtralno[26]	*->13-1	*[13]	
1-240	1426-1427	,	_	_	_	_	
1-241	1428-1437	Frančiška	PER[14]	3 - Nevtralno[27]	*->14-1	*[14]	
1-242	1438-1446	Ćetković	PER[14]	3 - Nevtralno[27]	*->14-1	*[14]	
1-243	1447-1449	in	_	_	_	_	
1-244	1450-1455	Tomaž	PER[15]	3 - Nevtralno[28]	*->15-1	*[15]	
1-245	1456-1463	Banovec	PER[15]	3 - Nevtralno[28]	*->15-1	*[15]	
1-246	1464-1465	.	_	_	_	_	
1-247	1466-1468	Na	_	_	_	_	
1-248	1469-1476	izredni	_	_	_	_	
1-249	1477-1486	skupščini	_	_	_	_	
1-250	1487-1491	bodo	_	_	_	_	
1-251	1492-1497	lahko	_	_	_	_	
1-252	1498-1504	podani	_	_	_	_	
1-253	1505-1507	in	_	_	_	_	
1-254	1508-1519	izglasovani	_	_	_	_	
1-255	1520-1524	tudi	_	_	_	_	
1-256	1525-1534	nasprotni	_	_	_	_	
1-257	1535-1543	predlogi	_	_	_	_	
1-258	1544-1545	,	_	_	_	_	
1-259	1546-1548	ki	_	_	_	_	
1-260	1549-1552	jih	_	_	_	_	
1-261	1553-1554	"	_	_	_	_	
1-262	1555-1560	lahko	_	_	_	_	
1-263	1561-1563	da	_	_	_	_	
1-264	1564-1568	vsak	_	_	_	_	
1-265	1569-1570	"	_	_	_	_	
1-266	1571-1572	,	_	_	_	_	
1-267	1573-1575	je	_	_	_	_	
1-268	1576-1584	pojasnil	_	_	_	_	
1-269	1585-1594	Miklavčič	PER	_	*->6-6	*[6]	
1-270	1595-1596	.	_	_	_	_	
1-271	1597-1600	Sam	_	_	*->6-7	*[6]	
1-272	1601-1602	v	_	_	_	_	
1-273	1603-1614	predlaganem	_	_	_	_	
1-274	1615-1623	besedilu	_	_	_	_	
1-275	1624-1626	ni	_	_	_	_	
1-276	1627-1634	naveden	_	_	_	_	
1-277	1635-1636	,	_	_	_	_	
1-278	1637-1639	je	_	_	_	_	
1-279	1640-1642	pa	_	_	_	_	
1-280	1643-1654	pripravljen	_	_	*->6-8	*[6]	
1-281	1655-1665	sodelovati	_	_	_	_	
1-282	1666-1667	,	_	_	_	_	
1-283	1668-1670	če	_	_	_	_	
1-284	1671-1673	bo	_	_	_	_	
1-285	1674-1675	"	_	_	_	_	
1-286	1676-1684	članstvo	_	_	_	_	
1-287	1685-1689	tako	_	_	_	_	
1-288	1690-1696	želelo	_	_	_	_	
1-289	1697-1698	"	_	_	_	_	
1-290	1699-1700	,	_	_	_	_	
1-291	1701-1703	je	_	_	*->6-9	*[6]	
1-292	1704-1709	dejal	_	_	*->6-9	*[6]	
1-293	1710-1711	.	_	_	_	_	
1-294	1712-1715	Nov	_	_	_	_	
1-295	1716-1724	nadzorni	_	_	_	_	
1-296	1725-1729	svet	_	_	_	_	
1-297	1730-1732	bo	_	_	_	_	
1-298	1733-1735	po	_	_	_	_	
1-299	1736-1744	njegovih	_	_	*->6-10	*[6]	
1-300	1745-1759	predvidevanjih	_	_	_	_	
1-301	1760-1766	najbrž	_	_	_	_	
1-302	1767-1775	postavil	_	_	_	_	
1-303	1776-1786	prokurista	_	_	_	_	
1-304	1787-1789	in	_	_	_	_	
1-305	1790-1792	se	_	_	_	_	
1-306	1793-1798	morda	_	_	_	_	
1-307	1799-1806	odločil	_	_	_	_	
1-308	1807-1809	za	_	_	_	_	
1-309	1810-1817	izredno	_	_	_	_	
1-310	1818-1826	revizijo	_	_	_	_	
1-311	1827-1828	.	_	_	_	_	
1-312	1829-1834	Poleg	_	_	_	_	
1-313	1835-1839	tega	_	_	_	_	
1-314	1840-1843	naj	_	_	_	_	
1-315	1844-1846	bi	_	_	_	_	
1-316	1847-1849	po	_	_	_	_	
1-317	1850-1858	njegovih	_	_	*->6-11	*[6]	
1-318	1859-1866	besedah	_	_	_	_	
1-319	1867-1868	"	_	_	_	_	
1-320	1869-1877	postavil	_	_	_	_	
1-321	1878-1884	zaupne	_	_	_	_	
1-322	1885-1886	,	_	_	_	_	
1-323	1887-1892	modre	_	_	_	_	
1-324	1893-1898	ljudi	_	_	_	_	
1-325	1899-1900	,	_	_	_	_	
1-326	1901-1903	ki	_	_	_	_	
1-327	1904-1908	bodo	_	_	_	_	
1-328	1909-1917	izvajali	_	_	_	_	
1-329	1918-1928	poslanstvo	_	_	_	_	
1-330	1929-1937	Vzajemne	ORG	_	*->4-5	*[4]	
1-331	1938-1939	"	_	_	_	_	
1-332	1940-1941	.	_	_	_	_	
1-333	1942-1944	Na	_	_	_	_	
1-334	1945-1954	vprašanje	_	_	_	_	
1-335	1955-1956	o	_	_	_	_	
1-336	1957-1961	ceni	_	_	_	_	
1-337	1962-1969	celotne	_	_	_	_	
1-338	1970-1976	akcije	_	_	_	_	
1-339	1977-1979	je	_	_	_	_	
1-340	1980-1985	dejal	_	_	*->6-12	*[6]	
1-341	1986-1987	,	_	_	_	_	
1-342	1988-1990	da	_	_	_	_	
1-343	1991-1997	znesek	_	_	_	_	
1-344	1998-2000	še	_	_	_	_	
1-345	2001-2003	ni	_	_	_	_	
1-346	2004-2008	znan	_	_	_	_	
1-347	2009-2010	.	_	_	_	_	
1-348	2011-2012	"	_	_	_	_	
1-349	2013-2015	Še	_	_	_	_	
1-350	2016-2018	ne	_	_	_	_	
1-351	2019-2023	vemo	_	_	_	_	
1-352	2024-2025	,	_	_	_	_	
1-353	2026-2032	koliko	_	_	_	_	
1-354	2033-2035	bo	_	_	_	_	
1-355	2036-2041	stalo	_	_	_	_	
1-356	2042-2043	.	_	_	_	_	
1-357	2044-2046	Ni	_	_	_	_	
1-358	2047-2053	poceni	_	_	_	_	
1-359	2054-2055	,	_	_	_	_	
1-360	2056-2058	ni	_	_	_	_	
1-361	2059-2061	pa	_	_	_	_	
1-362	2062-2065	tak	_	_	_	_	
1-363	2066-2071	denar	_	_	_	_	
1-364	2072-2073	,	_	_	_	_	
1-365	2074-2076	da	_	_	_	_	
1-366	2077-2079	ne	_	_	_	_	
1-367	2080-2082	bi	_	_	_	_	
1-368	2083-2089	zmogli	_	_	_	_	
1-369	2090-2091	,	_	_	_	_	
1-370	2092-2093	"	_	_	_	_	
1-371	2094-2096	je	_	_	*->6-13	*[6]	
1-372	2097-2102	dejal	_	_	*->6-13	*[6]	
1-373	2103-2104	.	_	_	_	_	
1-374	2105-2109	ZDUS	ORG	_	*->2-17	*[2]	
1-375	2110-2119	financira	_	_	_	_	
1-376	2120-2126	akcijo	_	_	_	_	
1-377	2127-2132	glede	_	_	_	_	
1-378	2133-2135	na	_	_	_	_	
1-379	2136-2140	svoj	_	_	_	_	
1-380	2141-2149	finančni	_	_	_	_	
1-381	2150-2155	načrt	_	_	_	_	
1-382	2156-2157	,	_	_	_	_	
1-383	2158-2160	je	_	3 - Nevtralno[29]	*->6-14	*[6]	
1-384	2161-2169	pojasnil	_	3 - Nevtralno[29]	*->6-14	*[6]	
1-385	2170-2171	.	_	_	_	_	
1-386	2172-2184	Predstavniki	_	_	_	_	
1-387	2185-2190	Zveze	ORG[16]	3 - Nevtralno[30]	*->2-18	*[2]	
1-388	2191-2198	društev	ORG[16]	3 - Nevtralno[30]	*->2-18	*[2]	
1-389	2199-2210	upokojencev	ORG[16]	3 - Nevtralno[30]	*->2-18	*[2]	
1-390	2211-2220	Slovenije	ORG[16]|LOC[17]	3 - Nevtralno[30]|3 - Nevtralno[31]	*->2-18|*->3-3	*[2]|*[3]	
1-391	2221-2223	so	_	_	_	_	
1-392	2224-2225	v	_	_	_	_	
1-393	2226-2234	vložišču	_	_	_	_	
1-394	2235-2243	Vzajemne	ORG	_	*->4-6	*[4]	
1-395	2244-2246	28	_	_	_	_	
1-396	2247-2248	.	_	_	_	_	
1-397	2249-2258	septembra	_	_	_	_	
1-398	2259-2265	oddali	_	_	_	_	
1-399	2266-2272	15.000	_	_	_	_	
1-400	2273-2283	pooblastil	_	_	_	_	
1-401	2284-2286	za	_	_	_	_	
1-402	2287-2292	sklic	_	_	_	_	
1-403	2293-2300	izredne	_	_	_	_	
1-404	2301-2310	skupščine	_	_	_	_	
1-405	2311-2319	Vzajemne	ORG	_	*->4-7	*[4]	
1-406	2320-2321	.	_	_	_	_	
1-407	2322-2328	Uprava	_	_	_	_	
1-408	2329-2337	Vzajemne	ORG	_	*->4-8	*[4]	
1-409	2338-2340	je	_	_	_	_	
1-410	2341-2345	nato	_	_	_	_	
1-411	2346-2351	sklic	_	_	_	_	
1-412	2352-2359	izredne	_	_	_	_	
1-413	2360-2369	skupščine	_	_	_	_	
1-414	2370-2378	objavila	_	_	_	_	
1-415	2379-2380	v	_	_	_	_	
1-416	2381-2388	uradnem	_	_	_	_	
1-417	2389-2394	listu	_	_	_	_	
1-418	2395-2396	9	_	_	_	_	
1-419	2397-2398	.	_	_	_	_	
1-420	2399-2406	oktobra	_	_	_	_	
1-421	2407-2408	.	_	_	_	_	
1-422	2409-2417	Agencija	ORG[18]	3 - Nevtralno[32]	*->5-2	*[5]	
1-423	2418-2420	za	ORG[18]	3 - Nevtralno[32]	*->5-2	*[5]	
1-424	2421-2432	zavarovalni	ORG[18]	3 - Nevtralno[32]	*->5-2	*[5]	
1-425	2433-2439	nadzor	ORG[18]	3 - Nevtralno[32]	*->5-2	*[5]	
1-426	2440-2442	je	_	_	_	_	
1-427	2443-2451	Vzajemni	ORG	_	*->4-9	*[4]	
1-428	2452-2459	oktobra	_	_	_	_	
1-429	2460-2470	napovedala	_	_	_	_	
1-430	2471-2478	možnost	_	_	_	_	
1-431	2479-2489	imenovanja	_	_	_	_	
1-432	2490-2497	izredne	_	_	_	_	
1-433	2498-2504	uprave	_	_	_	_	
1-434	2505-2506	.	_	_	_	_	
1-435	2507-2510	Kot	_	_	_	_	
1-436	2511-2513	so	_	_	_	_	
1-437	2514-2523	sporočili	_	_	_	_	
1-438	2524-2526	iz	_	_	_	_	
1-439	2527-2535	Vzajemne	ORG	_	*->4-10	*[4]	
1-440	2536-2537	,	_	_	_	_	
