#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Predsednik Murine uprave Bojan Starman je včeraj na sodišče v Murski Soboti vložil predlog za stečajni postopek Mure , d . d . , in njenih hčerinskih podjetij : Mure - Moška oblačila , Mure - Ženska oblačila in Muralista . Mursko Soboto pa bo danes obiskal eden od direktorjev Bossa , ki je odgovoren za sodelovanje z Muro . Na sestanku , na katerem bosta poleg Starmana po naših informacijah tudi direktor Slovenske odškodninske družbe ( Sod ) Tomaž Kuntarič in direktor Posebne družbe za podjetniško svetovanje ( PDP ) , ki je v lasti Kapitalske družbe ( Kad ) , Matej Golob Matzele , se bodo poskušali dogovoriti , da bi Boss ohranil sodelovanje z Murinim hčerinskim podjetjem Mura in partnerji . " Danes se je zgodilo to , kar bi se moralo že pred nekaj meseci . Delo bo izgubilo 2653 delavcev . Druga podjetja , v katerih je zaposlenih 650 delavcev , bodo nadaljevala delo . Največ , 471 , jih ostaja zaposlenih v Muri in partnerji . V sklopu tega podjetja bomo tudi poskušali skoncentrirati vse stvari , ki so potrebne za proizvodnjo . Hkrati bomo tudi poskušali poiskati delo , da bi lahko znova zaposlili čim več ljudi . Za vse , ki bodo izgubili delo , bo v sklopu stečajnega postopka zagotovljena socialna varnost , " pojasnjuje Starman . Po njegovih besedah je za nastanek nove Mure , ki se bo gradila prek podjetja Mure in partnerji ključnega pomena nadaljevanje sodelovanja z Bossom . Če tega ne bo , Starman ne izključuje možnosti , da bi se tudi preostali del Mure znašel v stečajnem postopku . " V tem primeru nimamo več česa početi . Zavedamo se , da so kupci zelo občutljivi , še posebno med krizo . Celotno dogajanje v Muri v zadnjem času je Bossa zmedlo , obenem pa niti ni bil obveščen , da bi lahko še naprej sodeloval z Muro , " pravi Starman . Načrt finančne reorganizacije , ki ga je pripravil donedavni prokurist Mure Zdenko Podlesnik , po njegovi oceni ni bil izvedljiv . " Upniki nanj ne bi privolili , ker so šle stvari predaleč , " opozarja Starman . Dodaja , da se z morebitnimi okostnjaki v omarah ne bo ukvarjal , a da bo stečajni upravitelj preveril , ali so se dogajale kakršne koli nepravilnosti in po potrebi ustrezno ukrepal . Starman je stečaj Mure in njenih hčerinskih podjetij napovedoval že v začetku tega tedna . Toda do tega ni moglo priti , ker se je v ponedeljek izkazalo , da bolj ali manj vse , kar je Podlesnik zagotavljal premierju Borutu Pahorju , resornim ministrom , Sodu in PDP , ne drži . V tem tednu je Starman storil vse , kar je bilo mogoče , da bi se prek podjetja Mura in partnerji lahko zgradila nova Mura . Po naših informacijah naj bi Podlesnik visokim predstavnikom vlade zagotavljal , da bi Mura in partnerji lahko samostojno preživela in da tekoče posluje pozitivno . To ravno ne drži , saj je Muro in partnerje v zadnjem času izčrpavala Mura , d . d . , s precejšnjimi svetovalnimi in kadrovskimi stroški . Ker je avgusta stala proizvodnja Mure in partnerji , se takrat ni ničesar fakturiralo . Kljub drugačnim zagotovilom Podlesnika niso bile podpisane najemne pogodbe med Muro in Muro in partnerji za zakup nepremičnin in strojev . Poleg tega , da je proizvodnja Mure in partnerji že organizirana , naj bi Podlesnik vladnim predstavnikom zagotavljal , da so tudi naročila zagotovljena . Zdaj se je izkazalo , niti to ne drži . Razen Bossovega naročila , ki je tako in tako zamrznjeno , ni obstajalo nobeno drugo naročilo . Mura in partnerji zaradi slabe organiziranosti ta trenutek še vedno ne more sama izvajati naročil , saj so v proces naročanja vključeni razni posamezniki iz podjetij skupina Mura . " Iskanje grešnega kozla ne spada na raven kulturne komunikacije . Še vedno trdim , da če ne bi izgubili treh mesecev , bi lahko iz Mure naredili uspešno podjetje . Naj se Starman preneha sprenevedati in naj začne skrbeti za Murine delavce , " na očitke odgovarja Podlesnik . sebastjan.morozov @
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-76	419-428	Slovenske	ORG[7]	3 - Nevtralno[28]	*->9-1|*->14-1	*[9]|*[14]	
1-77	429-441	odškodninske	ORG[7]	3 - Nevtralno[28]	*->9-1|*->14-1	*[9]|*[14]	
1-78	442-448	družbe	ORG[7]	3 - Nevtralno[28]	*->9-1|*->14-1	*[9]|*[14]	
1-79	449-450	(	ORG[7]	3 - Nevtralno[28]	*->9-1|*->14-1	*[9]|*[14]	
1-80	451-454	Sod	ORG[7]	3 - Nevtralno[28]	*->9-1|*->14-1	*[9]|*[14]	
1-81	455-456	)	_	3 - Nevtralno[28]	*->9-1	*[9]	
1-82	457-462	Tomaž	PER[8]	3 - Nevtralno[28]	*->9-1	*[9]	
1-83	463-471	Kuntarič	PER[8]	3 - Nevtralno[28]	*->9-1	*[9]	
1-84	472-474	in	_	_	_	_	
1-85	475-483	direktor	_	_	*->10-1	*[10]	
1-86	484-491	Posebne	ORG[9]	_	*->10-1|*->15-1	*[10]|*[15]	
1-87	492-498	družbe	ORG[9]	_	*->10-1|*->15-1	*[10]|*[15]	
1-88	499-501	za	ORG[9]	_	*->10-1|*->15-1	*[10]|*[15]	
1-89	502-513	podjetniško	ORG[9]	_	*->10-1|*->15-1	*[10]|*[15]	
1-90	514-524	svetovanje	ORG[9]	_	*->10-1|*->15-1	*[10]|*[15]	
1-91	525-526	(	ORG[9]	_	*->10-1|*->15-1	*[10]|*[15]	
1-92	527-530	PDP	ORG[9]	_	*->10-1|*->15-1	*[10]|*[15]	
1-93	531-532	)	_	_	_	_	
1-94	533-534	,	_	_	_	_	
1-95	535-537	ki	_	_	_	_	
1-96	538-540	je	_	_	*->15-2	*[15]	
1-97	541-542	v	_	_	_	_	
1-98	543-548	lasti	_	_	_	_	
1-99	549-559	Kapitalske	ORG[10]	3 - Nevtralno[29]	*->16-1	*[16]	
1-100	560-566	družbe	ORG[10]	3 - Nevtralno[29]	*->16-1	*[16]	
1-101	567-568	(	ORG[10]	3 - Nevtralno[29]	*->16-1	*[16]	
1-102	569-572	Kad	ORG[10]	3 - Nevtralno[29]	*->16-1	*[16]	
1-103	573-574	)	ORG[10]	3 - Nevtralno[29]	*->16-1	*[16]	
1-104	575-576	,	_	_	_	_	
1-105	577-582	Matej	PER[11]	3 - Nevtralno[30]	*->10-2	*[10]	
1-106	583-588	Golob	PER[11]	3 - Nevtralno[30]	*->10-2	*[10]	
1-107	589-596	Matzele	PER[11]	3 - Nevtralno[30]	*->10-2	*[10]	
1-108	597-598	,	_	_	_	_	
1-109	599-601	se	_	_	_	_	
1-110	602-606	bodo	_	_	_	_	
1-111	607-616	poskušali	_	_	_	_	
1-112	617-627	dogovoriti	_	_	_	_	
1-113	628-629	,	_	_	_	_	
1-114	630-632	da	_	_	_	_	
1-115	633-635	bi	_	_	_	_	
1-116	636-640	Boss	ORG	_	*->8-3	*[8]	
1-117	641-648	ohranil	_	_	_	_	
1-118	649-660	sodelovanje	_	_	_	_	
1-119	661-662	z	_	_	_	_	
1-120	663-670	Murinim	ORG	_	*->13-1|*->3-5	*[13]|*[3]	
1-121	671-681	hčerinskim	_	_	*->13-1	*[13]	
1-122	682-691	podjetjem	_	_	*->13-1	*[13]	
1-123	692-696	Mura	ORG[12]	_	*->13-1	*[13]	
1-124	697-699	in	ORG[12]	_	*->13-1	*[13]	
1-125	700-709	partnerji	ORG[12]	_	*->13-1	*[13]	
1-126	710-711	.	_	_	_	_	
1-127	712-713	"	_	_	_	_	
1-128	714-719	Danes	_	_	_	_	
1-129	720-722	se	_	_	_	_	
1-130	723-725	je	_	_	_	_	
1-131	726-733	zgodilo	_	_	_	_	
1-132	734-736	to	_	_	_	_	
1-133	737-738	,	_	_	_	_	
1-134	739-742	kar	_	_	_	_	
1-135	743-745	bi	_	_	_	_	
1-136	746-748	se	_	_	_	_	
1-137	749-755	moralo	_	_	_	_	
1-138	756-758	že	_	_	_	_	
1-139	759-763	pred	_	_	_	_	
1-140	764-769	nekaj	_	_	_	_	
1-141	770-776	meseci	_	_	_	_	
1-142	777-778	.	_	_	_	_	
1-143	779-783	Delo	_	_	_	_	
1-144	784-786	bo	_	_	_	_	
1-145	787-795	izgubilo	_	_	_	_	
1-146	796-800	2653	_	_	_	_	
1-147	801-809	delavcev	_	_	_	_	
1-148	810-811	.	_	_	_	_	
1-149	812-817	Druga	_	_	_	_	
1-150	818-826	podjetja	_	_	_	_	
1-151	827-828	,	_	_	_	_	
1-152	829-830	v	_	_	_	_	
1-153	831-838	katerih	_	_	_	_	
1-154	839-841	je	_	_	_	_	
1-155	842-852	zaposlenih	_	_	_	_	
1-156	853-856	650	_	_	_	_	
1-157	857-865	delavcev	_	_	_	_	
1-158	866-867	,	_	_	_	_	
1-159	868-872	bodo	_	_	_	_	
1-160	873-884	nadaljevala	_	_	_	_	
1-161	885-889	delo	_	_	_	_	
1-162	890-891	.	_	_	_	_	
1-163	892-898	Največ	_	_	_	_	
1-164	899-900	,	_	_	_	_	
1-165	901-904	471	_	_	_	_	
1-166	905-906	,	_	_	_	_	
1-167	907-910	jih	_	_	_	_	
1-168	911-917	ostaja	_	_	_	_	
1-169	918-928	zaposlenih	_	_	_	_	
1-170	929-930	v	_	_	_	_	
1-171	931-935	Muri	ORG[13]	_	*->13-2	*[13]	
1-172	936-938	in	ORG[13]	_	*->13-2	*[13]	
1-173	939-948	partnerji	ORG[13]	_	*->13-2	*[13]	
1-174	949-950	.	_	_	_	_	
1-175	951-952	V	_	_	_	_	
1-176	953-959	sklopu	_	_	_	_	
1-177	960-964	tega	_	_	_	_	
1-178	965-973	podjetja	_	_	*->13-3	*[13]	
1-179	974-978	bomo	_	_	_	_	
1-180	979-983	tudi	_	_	_	_	
1-181	984-993	poskušali	_	_	_	_	
1-182	994-1008	skoncentrirati	_	_	_	_	
1-183	1009-1012	vse	_	_	_	_	
1-184	1013-1019	stvari	_	_	_	_	
1-185	1020-1021	,	_	_	_	_	
1-186	1022-1024	ki	_	_	_	_	
1-187	1025-1027	so	_	_	_	_	
1-188	1028-1036	potrebne	_	_	_	_	
1-189	1037-1039	za	_	_	_	_	
1-190	1040-1051	proizvodnjo	_	_	_	_	
1-191	1052-1053	.	_	_	_	_	
1-192	1054-1060	Hkrati	_	_	_	_	
1-193	1061-1065	bomo	_	_	_	_	
1-194	1066-1070	tudi	_	_	_	_	
1-195	1071-1080	poskušali	_	_	*->3-6	*[3]	
1-196	1081-1089	poiskati	_	_	_	_	
1-197	1090-1094	delo	_	_	_	_	
1-198	1095-1096	,	_	_	_	_	
1-199	1097-1099	da	_	_	_	_	
1-200	1100-1102	bi	_	_	_	_	
1-201	1103-1108	lahko	_	_	_	_	
1-202	1109-1114	znova	_	_	_	_	
1-203	1115-1124	zaposlili	_	_	*->3-7	*[3]	
1-204	1125-1128	čim	_	_	_	_	
1-205	1129-1132	več	_	_	_	_	
1-206	1133-1138	ljudi	_	_	_	_	
1-207	1139-1140	.	_	_	_	_	
1-208	1141-1143	Za	_	_	_	_	
1-209	1144-1147	vse	_	_	_	_	
1-210	1148-1149	,	_	_	_	_	
1-211	1150-1152	ki	_	_	_	_	
1-212	1153-1157	bodo	_	_	_	_	
1-213	1158-1166	izgubili	_	_	_	_	
1-214	1167-1171	delo	_	_	_	_	
1-215	1172-1173	,	_	_	_	_	
1-216	1174-1176	bo	_	_	_	_	
1-217	1177-1178	v	_	_	_	_	
1-218	1179-1185	sklopu	_	_	_	_	
1-219	1186-1196	stečajnega	_	_	_	_	
1-220	1197-1205	postopka	_	_	_	_	
1-221	1206-1218	zagotovljena	_	_	_	_	
1-222	1219-1227	socialna	_	_	_	_	
1-223	1228-1235	varnost	_	_	_	_	
1-224	1236-1237	,	_	_	_	_	
1-225	1238-1239	"	_	_	_	_	
1-226	1240-1250	pojasnjuje	_	_	_	_	
1-227	1251-1258	Starman	PER	_	*->2-3	*[2]	
1-228	1259-1260	.	_	_	_	_	
1-229	1261-1263	Po	_	_	_	_	
1-230	1264-1272	njegovih	_	_	*->2-4	*[2]	
1-231	1273-1280	besedah	_	_	_	_	
1-232	1281-1283	je	_	_	_	_	
1-233	1284-1286	za	_	_	_	_	
1-234	1287-1295	nastanek	_	_	_	_	
1-235	1296-1300	nove	_	_	_	_	
1-236	1301-1305	Mure	ORG	_	*->3-8	*[3]	
1-237	1306-1307	,	_	_	_	_	
1-238	1308-1310	ki	_	_	_	_	
1-239	1311-1313	se	_	_	_	_	
1-240	1314-1316	bo	_	_	_	_	
1-241	1317-1324	gradila	_	_	*->3-9	*[3]	
1-242	1325-1329	prek	_	_	_	_	
1-243	1330-1338	podjetja	_	_	*->13-4	*[13]	
1-244	1339-1343	Mure	ORG[14]	_	*->13-4	*[13]	
1-245	1344-1346	in	ORG[14]	_	*->13-4	*[13]	
1-246	1347-1356	partnerji	ORG[14]	_	*->13-4	*[13]	
1-247	1357-1366	ključnega	_	_	_	_	
1-248	1367-1373	pomena	_	_	_	_	
1-249	1374-1386	nadaljevanje	_	_	_	_	
1-250	1387-1398	sodelovanja	_	_	_	_	
1-251	1399-1400	z	_	_	_	_	
1-252	1401-1407	Bossom	ORG	_	*->8-4	*[8]	
1-253	1408-1409	.	_	_	_	_	
1-254	1410-1412	Če	_	_	_	_	
1-255	1413-1417	tega	_	_	_	_	
1-256	1418-1420	ne	_	_	_	_	
1-257	1421-1423	bo	_	_	_	_	
1-258	1424-1425	,	_	_	_	_	
1-259	1426-1433	Starman	PER	_	*->2-5	*[2]	
1-260	1434-1436	ne	_	_	_	_	
1-261	1437-1447	izključuje	_	_	_	_	
1-262	1448-1456	možnosti	_	_	_	_	
1-263	1457-1458	,	_	_	_	_	
1-264	1459-1461	da	_	_	_	_	
1-265	1462-1464	bi	_	_	_	_	
1-266	1465-1467	se	_	_	_	_	
1-267	1468-1472	tudi	_	_	_	_	
1-268	1473-1482	preostali	_	_	_	_	
1-269	1483-1486	del	_	_	_	_	
1-270	1487-1491	Mure	ORG	_	*->3-10	*[3]	
1-271	1492-1498	znašel	_	_	_	_	
1-272	1499-1500	v	_	_	_	_	
1-273	1501-1510	stečajnem	_	_	_	_	
1-274	1511-1519	postopku	_	_	_	_	
1-275	1520-1521	.	_	_	_	_	
1-276	1522-1523	"	_	_	_	_	
1-277	1524-1525	V	_	_	_	_	
1-278	1526-1529	tem	_	_	_	_	
1-279	1530-1537	primeru	_	_	_	_	
1-280	1538-1544	nimamo	_	_	*->3-11	*[3]	
1-281	1545-1548	več	_	_	_	_	
1-282	1549-1553	česa	_	_	_	_	
1-283	1554-1560	početi	_	_	_	_	
1-284	1561-1562	.	_	_	_	_	
1-285	1563-1571	Zavedamo	_	_	*->3-12	*[3]	
1-286	1572-1574	se	_	_	_	_	
1-287	1575-1576	,	_	_	_	_	
1-288	1577-1579	da	_	_	_	_	
1-289	1580-1582	so	_	_	_	_	
1-290	1583-1588	kupci	_	_	_	_	
1-291	1589-1593	zelo	_	_	_	_	
1-292	1594-1604	občutljivi	_	_	_	_	
1-293	1605-1606	,	_	_	_	_	
1-294	1607-1609	še	_	_	_	_	
1-295	1610-1617	posebno	_	_	_	_	
1-296	1618-1621	med	_	_	_	_	
1-297	1622-1627	krizo	_	_	_	_	
1-298	1628-1629	.	_	_	_	_	
1-299	1630-1637	Celotno	_	_	_	_	
1-300	1638-1647	dogajanje	_	_	_	_	
1-301	1648-1649	v	_	_	_	_	
1-302	1650-1654	Muri	ORG	_	*->3-13	*[3]	
1-303	1655-1656	v	_	_	_	_	
1-304	1657-1664	zadnjem	_	_	_	_	
1-305	1665-1669	času	_	_	_	_	
1-306	1670-1672	je	_	_	_	_	
1-307	1673-1678	Bossa	ORG	_	*->8-5	*[8]	
1-308	1679-1685	zmedlo	_	_	_	_	
1-309	1686-1687	,	_	_	_	_	
1-310	1688-1694	obenem	_	_	_	_	
1-311	1695-1697	pa	_	_	_	_	
1-312	1698-1702	niti	_	_	_	_	
1-313	1703-1705	ni	_	_	_	_	
1-314	1706-1709	bil	_	_	_	_	
1-315	1710-1718	obveščen	_	_	*->8-6	*[8]	
1-316	1719-1720	,	_	_	_	_	
1-317	1721-1723	da	_	_	_	_	
1-318	1724-1726	bi	_	_	_	_	
1-319	1727-1732	lahko	_	_	_	_	
1-320	1733-1735	še	_	_	_	_	
1-321	1736-1742	naprej	_	_	_	_	
1-322	1743-1752	sodeloval	_	_	*->8-7	*[8]	
1-323	1753-1754	z	_	_	_	_	
1-324	1755-1759	Muro	ORG	_	*->3-14	*[3]	
1-325	1760-1761	,	_	_	_	_	
1-326	1762-1763	"	_	_	_	_	
1-327	1764-1769	pravi	_	_	_	_	
1-328	1770-1777	Starman	PER	_	*->2-6	*[2]	
1-329	1778-1779	.	_	_	_	_	
1-330	1780-1785	Načrt	_	_	_	_	
1-331	1786-1794	finančne	_	_	_	_	
1-332	1795-1809	reorganizacije	_	_	_	_	
1-333	1810-1811	,	_	_	_	_	
1-334	1812-1814	ki	_	_	_	_	
1-335	1815-1817	ga	_	_	_	_	
1-336	1818-1820	je	_	_	_	_	
1-337	1821-1830	pripravil	_	_	_	_	
1-338	1831-1840	donedavni	_	_	*->11-1	*[11]	
1-339	1841-1850	prokurist	_	_	*->11-1	*[11]	
1-340	1851-1855	Mure	ORG	_	*->11-1|*->3-15	*[11]|*[3]	
1-341	1856-1862	Zdenko	PER[15]	_	*->11-1	*[11]	
1-342	1863-1872	Podlesnik	PER[15]	_	*->11-1	*[11]	
1-343	1873-1874	,	_	_	_	_	
1-344	1875-1877	po	_	_	_	_	
1-345	1878-1885	njegovi	_	_	*->2-7	*[2]	
1-346	1886-1891	oceni	_	_	_	_	
1-347	1892-1894	ni	_	_	_	_	
1-348	1895-1898	bil	_	_	_	_	
1-349	1899-1908	izvedljiv	_	_	_	_	
1-350	1909-1910	.	_	_	_	_	
1-351	1911-1912	"	_	_	_	_	
1-352	1913-1919	Upniki	_	_	_	_	
1-353	1920-1924	nanj	_	_	_	_	
1-354	1925-1927	ne	_	_	_	_	
1-355	1928-1930	bi	_	_	_	_	
1-356	1931-1940	privolili	_	_	_	_	
1-357	1941-1942	,	_	_	_	_	
1-358	1943-1946	ker	_	_	_	_	
1-359	1947-1949	so	_	_	_	_	
1-360	1950-1953	šle	_	_	_	_	
1-361	1954-1960	stvari	_	_	_	_	
1-362	1961-1969	predaleč	_	_	_	_	
1-363	1970-1971	,	_	_	_	_	
1-364	1972-1973	"	_	_	_	_	
1-365	1974-1982	opozarja	_	_	_	_	
1-366	1983-1990	Starman	PER	_	*->2-8	*[2]	
1-367	1991-1992	.	_	_	_	_	
1-368	1993-1999	Dodaja	_	_	*->2-9	*[2]	
1-369	2000-2001	,	_	_	_	_	
1-370	2002-2004	da	_	_	_	_	
1-371	2005-2007	se	_	_	_	_	
1-372	2008-2009	z	_	_	_	_	
1-373	2010-2021	morebitnimi	_	_	_	_	
1-374	2022-2032	okostnjaki	_	_	_	_	
1-375	2033-2034	v	_	_	_	_	
1-376	2035-2041	omarah	_	_	_	_	
1-377	2042-2044	ne	_	_	_	_	
1-378	2045-2047	bo	_	_	_	_	
1-379	2048-2056	ukvarjal	_	_	*->2-10	*[2]	
1-380	2057-2058	,	_	_	_	_	
1-381	2059-2060	a	_	_	_	_	
1-382	2061-2063	da	_	_	_	_	
1-383	2064-2066	bo	_	_	_	_	
1-384	2067-2075	stečajni	_	_	_	_	
1-385	2076-2086	upravitelj	_	_	_	_	
1-386	2087-2095	preveril	_	_	_	_	
1-387	2096-2097	,	_	_	_	_	
1-388	2098-2101	ali	_	_	_	_	
1-389	2102-2104	so	_	_	_	_	
1-390	2105-2107	se	_	_	_	_	
1-391	2108-2116	dogajale	_	_	_	_	
1-392	2117-2124	kakršne	_	_	_	_	
1-393	2125-2129	koli	_	_	_	_	
1-394	2130-2143	nepravilnosti	_	_	_	_	
1-395	2144-2146	in	_	_	_	_	
1-396	2147-2149	po	_	_	_	_	
