#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Gorenjska banka je v sredo prodala štiri odstotke delnic Petrola in isti dan od Zvon Ena Holdinga odkupila desetino Abanke Vipa , je razvidno iz delniške knjige . To posledično pomeni , da imajo glavno besedo v tretji največji slovenski banki , ki jo vodi Aleš Žajdela , tudi uradno Gorenjci . Poleg dejstva , da Sava in Gorenjska banka skupaj obvladujeta že tretjino delnic Abanke , je v začetku tedna predsednik nadzornega sveta te banke postal prvi mož Save Janez Bohorič . Gorenjski banki je delnice Abanke prodal Zvon Ena Holding , ki se je skoraj popolnoma umaknil iz njenega lastništva - še dodatnih pet odstotkov Abanke je namreč prodal Kranjski družbi BPT . Predsednik uprave Zvon Ena Holdinga Simon Zdolšek je za Dnevnik pojasnil , da so se za prodajo odločili zaradi več razlogov , eden od teh je bilo tudi vračilo dela posojila Dravskim elektrarnam Maribor ( DEM ) . Po neuradnih informacijah je imel Zvon delnice Abanke zastavljene pri Novi Ljubljanski banki ( NLB ) , zaradi česar je moral del kupnine uporabiti tudi za delno poplačilo posojil , ki jih je imel najeta pri naši največji banki . Zaradi okoli 30 - milijonskega nakupa deleža v Abanki je morala Gorenjska banka prodati tudi štiriodstotni delež Petrola , ki bi bil po včerajšnjih borznih cenah vreden le dobre štiri milijone evrov manj . Pri prodaji delnic Abanke Gorenjski banki si je Zvon po besedah Zdolška uspel zagotoviti tudi možnost ponovnega odkupa tega deleža , kar pomeni , da prodaja po vsej verjetnosti ni bila dokončna . To pa je tudi eden od razlogov , zakaj Gorenjski banki ni treba objaviti prevzemne ponudbe za Abanko Vipa , čeprav zdaj skupaj s Savo obvladuje dobro tretjino njenega lastništva . " Interes za združitev bank na obeh straneh obstaja , o objavi kakršne koli prevzemne ponudbe pa je povsem prezgodaj govoriti , " pravijo v Gorenjski banki in dodajajo , da " za zdaj ni bil sprožen še noben formalni korak v to smer , pridobljeno pa ni bilo niti načelno soglasje lastnikov " . V Savi pojasnjujejo , da po določilih zakona o prevzemih niso zavezani k objavi prevzemne ponudbe . Ker Sava nima v lasti več kot 50 odstotkov Gorenjske banke , uradno nista obravnavani kot povezani osebi , v Savi pa naj bi si glede tega pridobili tudi pravno mnenje . V Savi menijo , da nakup delnic Abanke ne bo vplival na povezovanje obeh bank , " saj jim ni znano , da bi ideji o povezovanju kdo nasprotoval " . Podobno odgovarjajo tudi v Gorenjski banki , kjer menijo , da bi njihov nakup lahko imel izključno pozitiven vpliv na načrtovano povezovanje . Kdaj bo do povezovanja prišlo , še ni znano , odločujoči glas pa bo imela Zavarovalnica Triglav ( 25,6 - odstotna lastnica Abanke ) , kjer doslej večjega interesa za združitev obeh bank ni bilo . matjaz.polanic @
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-103	586-593	njenega	_	_	*->6-5	*[6]	
1-104	594-604	lastništva	_	_	_	_	
1-105	605-606	-	_	_	_	_	
1-106	607-609	še	_	_	_	_	
1-107	610-618	dodatnih	_	_	_	_	
1-108	619-622	pet	_	_	_	_	
1-109	623-632	odstotkov	_	_	_	_	
1-110	633-639	Abanke	ORG	_	*->6-6	*[6]	
1-111	640-642	je	_	_	_	_	
1-112	643-649	namreč	_	_	_	_	
1-113	650-656	prodal	_	_	*->5-4	*[5]	
1-114	657-665	Kranjski	_	3 - Nevtralno[34]	*->15-1	*[15]	
1-115	666-672	družbi	_	3 - Nevtralno[34]	*->15-1	*[15]	
1-116	673-676	BPT	ORG	3 - Nevtralno[34]	*->15-1	*[15]	
1-117	677-678	.	_	_	_	_	
1-118	679-689	Predsednik	_	_	*->10-1	*[10]	
1-119	690-696	uprave	_	_	*->10-1	*[10]	
1-120	697-701	Zvon	ORG[12]	_	*->10-1|*->5-5	*[10]|*[5]	
1-121	702-705	Ena	ORG[12]	_	*->10-1|*->5-5	*[10]|*[5]	
1-122	706-714	Holdinga	ORG[12]	_	*->10-1|*->5-5	*[10]|*[5]	
1-123	715-720	Simon	PER[13]	_	*->10-1	*[10]	
1-124	721-728	Zdolšek	PER[13]	_	*->10-1	*[10]	
1-125	729-731	je	_	_	_	_	
1-126	732-734	za	_	_	_	_	
1-127	735-742	Dnevnik	ORG	3 - Nevtralno	*->16-1	*[16]	
1-128	743-751	pojasnil	_	_	_	_	
1-129	752-753	,	_	_	_	_	
1-130	754-756	da	_	_	_	_	
1-131	757-759	so	_	_	_	_	
1-132	760-762	se	_	_	_	_	
1-133	763-765	za	_	_	_	_	
1-134	766-773	prodajo	_	_	_	_	
1-135	774-782	odločili	_	_	*->5-6	*[5]	
1-136	783-789	zaradi	_	_	_	_	
1-137	790-793	več	_	_	_	_	
1-138	794-802	razlogov	_	_	_	_	
1-139	803-804	,	_	_	_	_	
1-140	805-809	eden	_	_	_	_	
1-141	810-812	od	_	_	_	_	
1-142	813-816	teh	_	_	_	_	
1-143	817-819	je	_	_	_	_	
1-144	820-824	bilo	_	_	_	_	
1-145	825-829	tudi	_	_	_	_	
1-146	830-837	vračilo	_	_	_	_	
1-147	838-842	dela	_	_	_	_	
1-148	843-851	posojila	_	_	_	_	
1-149	852-860	Dravskim	ORG[14]	_	*->11-1	*[11]	
1-150	861-872	elektrarnam	ORG[14]	_	*->11-1	*[11]	
1-151	873-880	Maribor	ORG[14]|LOC[15]	3 - Nevtralno	*->11-1|*->12-1	*[11]|*[12]	
1-152	881-882	(	_	_	_	_	
1-153	883-886	DEM	ORG	3 - Nevtralno	*->11-2	*[11]	
1-154	887-888	)	_	_	_	_	
1-155	889-890	.	_	_	_	_	
1-156	891-893	Po	_	_	_	_	
1-157	894-903	neuradnih	_	_	_	_	
1-158	904-916	informacijah	_	_	_	_	
1-159	917-919	je	_	_	_	_	
1-160	920-924	imel	_	_	_	_	
1-161	925-929	Zvon	ORG	_	*->5-7	*[5]	
1-162	930-937	delnice	_	_	_	_	
1-163	938-944	Abanke	ORG	_	*->6-7	*[6]	
1-164	945-956	zastavljene	_	_	_	_	
1-165	957-960	pri	_	_	_	_	
1-166	961-965	Novi	ORG[16]	_	*->13-1	*[13]	
1-167	966-977	Ljubljanski	ORG[16]	_	*->13-1	*[13]	
1-168	978-983	banki	ORG[16]	_	*->13-1	*[13]	
1-169	984-985	(	_	_	_	_	
1-170	986-989	NLB	ORG	_	*->13-2	*[13]	
1-171	990-991	)	_	_	_	_	
1-172	992-993	,	_	_	_	_	
1-173	994-1000	zaradi	_	_	_	_	
1-174	1001-1006	česar	_	_	_	_	
1-175	1007-1009	je	_	_	_	_	
1-176	1010-1015	moral	_	_	*->5-8	*[5]	
1-177	1016-1019	del	_	_	_	_	
1-178	1020-1027	kupnine	_	_	_	_	
1-179	1028-1037	uporabiti	_	_	_	_	
1-180	1038-1042	tudi	_	_	_	_	
1-181	1043-1045	za	_	_	_	_	
1-182	1046-1051	delno	_	_	_	_	
1-183	1052-1061	poplačilo	_	_	_	_	
1-184	1062-1069	posojil	_	_	_	_	
1-185	1070-1071	,	_	_	_	_	
1-186	1072-1074	ki	_	_	_	_	
1-187	1075-1078	jih	_	_	_	_	
1-188	1079-1081	je	_	_	_	_	
1-189	1082-1086	imel	_	_	*->5-9	*[5]	
1-190	1087-1093	najeta	_	_	_	_	
1-191	1094-1097	pri	_	_	_	_	
1-192	1098-1102	naši	_	3 - Nevtralno[35]	*->13-3	*[13]	
1-193	1103-1111	največji	_	3 - Nevtralno[35]	*->13-3	*[13]	
1-194	1112-1117	banki	_	3 - Nevtralno[35]	*->13-3	*[13]	
1-195	1118-1119	.	_	_	_	_	
1-196	1120-1126	Zaradi	_	_	_	_	
1-197	1127-1132	okoli	_	_	_	_	
1-198	1133-1135	30	_	_	_	_	
1-199	1136-1137	-	_	_	_	_	
1-200	1138-1150	milijonskega	_	_	_	_	
1-201	1151-1157	nakupa	_	_	_	_	
1-202	1158-1164	deleža	_	_	_	_	
1-203	1165-1166	v	_	_	_	_	
1-204	1167-1173	Abanki	ORG	_	*->6-8	*[6]	
1-205	1174-1176	je	_	_	_	_	
1-206	1177-1183	morala	_	_	_	_	
1-207	1184-1193	Gorenjska	ORG[17]|LOC[18]	_	*->2-6|*->3-4	*[2]|*[3]	
1-208	1194-1199	banka	ORG[17]	_	*->2-6	*[2]	
1-209	1200-1207	prodati	_	_	_	_	
1-210	1208-1212	tudi	_	_	_	_	
1-211	1213-1226	štiriodstotni	_	_	_	_	
1-212	1227-1232	delež	_	_	_	_	
1-213	1233-1240	Petrola	ORG	_	*->4-2	*[4]	
1-214	1241-1242	,	_	_	_	_	
1-215	1243-1245	ki	_	_	_	_	
1-216	1246-1248	bi	_	_	_	_	
1-217	1249-1252	bil	_	_	_	_	
1-218	1253-1255	po	_	_	_	_	
1-219	1256-1267	včerajšnjih	_	_	_	_	
1-220	1268-1275	borznih	_	_	_	_	
1-221	1276-1281	cenah	_	_	_	_	
1-222	1282-1288	vreden	_	3 - Nevtralno	*->4-3	*[4]	
1-223	1289-1291	le	_	_	_	_	
1-224	1292-1297	dobre	_	_	_	_	
1-225	1298-1303	štiri	_	_	_	_	
1-226	1304-1312	milijone	_	_	_	_	
1-227	1313-1318	evrov	_	_	_	_	
1-228	1319-1323	manj	_	_	_	_	
1-229	1324-1325	.	_	_	_	_	
1-230	1326-1329	Pri	_	_	_	_	
1-231	1330-1337	prodaji	_	_	_	_	
1-232	1338-1344	delnic	_	_	_	_	
1-233	1345-1351	Abanke	ORG	_	*->6-9	*[6]	
1-234	1352-1361	Gorenjski	ORG[19]|LOC[20]	_	*->2-7|*->3-5	*[2]|*[3]	
1-235	1362-1367	banki	ORG[19]	_	*->2-7	*[2]	
1-236	1368-1370	si	_	_	_	_	
1-237	1371-1373	je	_	_	_	_	
1-238	1374-1378	Zvon	ORG	3 - Nevtralno	*->5-10	*[5]	
1-239	1379-1381	po	_	_	_	_	
1-240	1382-1389	besedah	_	_	_	_	
1-241	1390-1397	Zdolška	PER	3 - Nevtralno	*->10-2	*[10]	
1-242	1398-1403	uspel	_	_	_	_	
1-243	1404-1414	zagotoviti	_	_	_	_	
1-244	1415-1419	tudi	_	_	_	_	
1-245	1420-1427	možnost	_	_	_	_	
1-246	1428-1437	ponovnega	_	_	_	_	
1-247	1438-1444	odkupa	_	_	_	_	
1-248	1445-1449	tega	_	_	_	_	
1-249	1450-1456	deleža	_	_	_	_	
1-250	1457-1458	,	_	_	_	_	
1-251	1459-1462	kar	_	_	_	_	
1-252	1463-1469	pomeni	_	_	_	_	
1-253	1470-1471	,	_	_	_	_	
1-254	1472-1474	da	_	_	_	_	
1-255	1475-1482	prodaja	_	_	_	_	
1-256	1483-1485	po	_	_	_	_	
1-257	1486-1490	vsej	_	_	_	_	
1-258	1491-1502	verjetnosti	_	_	_	_	
1-259	1503-1505	ni	_	_	_	_	
1-260	1506-1510	bila	_	_	_	_	
1-261	1511-1519	dokončna	_	_	_	_	
1-262	1520-1521	.	_	_	_	_	
1-263	1522-1524	To	_	_	_	_	
1-264	1525-1527	pa	_	_	_	_	
1-265	1528-1530	je	_	_	_	_	
1-266	1531-1535	tudi	_	_	_	_	
1-267	1536-1540	eden	_	_	_	_	
1-268	1541-1543	od	_	_	_	_	
1-269	1544-1552	razlogov	_	_	_	_	
1-270	1553-1554	,	_	_	_	_	
1-271	1555-1560	zakaj	_	_	_	_	
1-272	1561-1570	Gorenjski	ORG[21]|LOC[22]	_	*->2-8|*->3-6	*[2]|*[3]	
1-273	1571-1576	banki	ORG[21]	_	*->2-8	*[2]	
1-274	1577-1579	ni	_	_	_	_	
1-275	1580-1585	treba	_	_	_	_	
1-276	1586-1594	objaviti	_	_	_	_	
1-277	1595-1604	prevzemne	_	_	_	_	
1-278	1605-1612	ponudbe	_	_	_	_	
1-279	1613-1615	za	_	_	_	_	
1-280	1616-1622	Abanko	ORG[23]	_	*->6-10	*[6]	
1-281	1623-1627	Vipa	ORG[23]	_	*->6-10	*[6]	
1-282	1628-1629	,	_	_	_	_	
1-283	1630-1636	čeprav	_	_	_	_	
1-284	1637-1641	zdaj	_	_	_	_	
1-285	1642-1648	skupaj	_	_	_	_	
1-286	1649-1650	s	_	_	_	_	
1-287	1651-1655	Savo	ORG	_	*->8-3	*[8]	
1-288	1656-1665	obvladuje	_	_	*->2-9	*[2]	
1-289	1666-1671	dobro	_	_	_	_	
1-290	1672-1680	tretjino	_	_	_	_	
1-291	1681-1688	njenega	_	_	_	_	
1-292	1689-1699	lastništva	_	_	_	_	
1-293	1700-1701	.	_	_	_	_	
1-294	1702-1703	"	_	_	_	_	
1-295	1704-1711	Interes	_	_	_	_	
1-296	1712-1714	za	_	_	_	_	
1-297	1715-1724	združitev	_	_	_	_	
1-298	1725-1729	bank	_	_	_	_	
1-299	1730-1732	na	_	_	_	_	
1-300	1733-1737	obeh	_	_	_	_	
1-301	1738-1745	straneh	_	_	_	_	
1-302	1746-1753	obstaja	_	_	_	_	
1-303	1754-1755	,	_	_	_	_	
1-304	1756-1757	o	_	_	_	_	
1-305	1758-1764	objavi	_	_	_	_	
1-306	1765-1772	kakršne	_	_	_	_	
1-307	1773-1777	koli	_	_	_	_	
1-308	1778-1787	prevzemne	_	_	_	_	
1-309	1788-1795	ponudbe	_	_	_	_	
1-310	1796-1798	pa	_	_	_	_	
1-311	1799-1801	je	_	_	_	_	
1-312	1802-1808	povsem	_	_	_	_	
1-313	1809-1818	prezgodaj	_	_	_	_	
1-314	1819-1827	govoriti	_	_	_	_	
1-315	1828-1829	,	_	_	_	_	
1-316	1830-1831	"	_	_	_	_	
1-317	1832-1839	pravijo	_	_	_	_	
1-318	1840-1841	v	_	_	_	_	
1-319	1842-1851	Gorenjski	ORG[24]|LOC[25]	_	*->2-10|*->3-7	*[2]|*[3]	
1-320	1852-1857	banki	ORG[24]	_	*->2-10	*[2]	
1-321	1858-1860	in	_	_	_	_	
1-322	1861-1869	dodajajo	_	_	*->2-11	*[2]	
1-323	1870-1871	,	_	_	_	_	
1-324	1872-1874	da	_	_	_	_	
1-325	1875-1876	"	_	_	_	_	
1-326	1877-1879	za	_	_	_	_	
1-327	1880-1884	zdaj	_	_	_	_	
1-328	1885-1887	ni	_	_	_	_	
1-329	1888-1891	bil	_	_	_	_	
1-330	1892-1899	sprožen	_	_	_	_	
1-331	1900-1902	še	_	_	_	_	
1-332	1903-1908	noben	_	_	_	_	
1-333	1909-1917	formalni	_	_	_	_	
1-334	1918-1923	korak	_	_	_	_	
1-335	1924-1925	v	_	_	_	_	
1-336	1926-1928	to	_	_	_	_	
1-337	1929-1933	smer	_	_	_	_	
1-338	1934-1935	,	_	_	_	_	
1-339	1936-1947	pridobljeno	_	_	_	_	
1-340	1948-1950	pa	_	_	_	_	
1-341	1951-1953	ni	_	_	_	_	
1-342	1954-1958	bilo	_	_	_	_	
1-343	1959-1963	niti	_	_	_	_	
1-344	1964-1971	načelno	_	_	_	_	
1-345	1972-1980	soglasje	_	_	_	_	
1-346	1981-1990	lastnikov	_	_	_	_	
1-347	1991-1992	"	_	_	_	_	
1-348	1993-1994	.	_	_	_	_	
1-349	1995-1996	V	_	_	_	_	
1-350	1997-2001	Savi	ORG	_	*->8-4	*[8]	
1-351	2002-2014	pojasnjujejo	_	_	_	_	
1-352	2015-2016	,	_	_	_	_	
1-353	2017-2019	da	_	_	_	_	
1-354	2020-2022	po	_	_	_	_	
1-355	2023-2032	določilih	_	_	_	_	
1-356	2033-2039	zakona	_	_	_	_	
1-357	2040-2041	o	_	_	_	_	
1-358	2042-2051	prevzemih	_	_	_	_	
1-359	2052-2056	niso	_	_	_	_	
1-360	2057-2065	zavezani	_	_	_	_	
1-361	2066-2067	k	_	_	_	_	
1-362	2068-2074	objavi	_	_	_	_	
1-363	2075-2084	prevzemne	_	_	_	_	
1-364	2085-2092	ponudbe	_	_	_	_	
1-365	2093-2094	.	_	_	_	_	
1-366	2095-2098	Ker	_	_	_	_	
1-367	2099-2103	Sava	ORG	_	*->8-5	*[8]	
1-368	2104-2108	nima	_	_	_	_	
1-369	2109-2110	v	_	_	_	_	
1-370	2111-2116	lasti	_	_	_	_	
1-371	2117-2120	več	_	_	_	_	
1-372	2121-2124	kot	_	_	_	_	
1-373	2125-2127	50	_	_	_	_	
1-374	2128-2137	odstotkov	_	_	_	_	
1-375	2138-2147	Gorenjske	ORG[26]|LOC[27]	_	*->2-12|*->3-8	*[2]|*[3]	
1-376	2148-2153	banke	ORG[26]	_	*->2-12	*[2]	
1-377	2154-2155	,	_	_	_	_	
1-378	2156-2162	uradno	_	_	_	_	
1-379	2163-2168	nista	_	_	_	_	
1-380	2169-2180	obravnavani	_	_	_	_	
1-381	2181-2184	kot	_	_	_	_	
1-382	2185-2193	povezani	_	_	_	_	
1-383	2194-2199	osebi	_	_	_	_	
1-384	2200-2201	,	_	_	_	_	
1-385	2202-2203	v	_	_	_	_	
1-386	2204-2208	Savi	ORG	_	*->8-6	*[8]	
1-387	2209-2211	pa	_	_	_	_	
1-388	2212-2215	naj	_	_	_	_	
1-389	2216-2218	bi	_	_	_	_	
1-390	2219-2221	si	_	_	_	_	
1-391	2222-2227	glede	_	_	_	_	
1-392	2228-2232	tega	_	_	_	_	
1-393	2233-2242	pridobili	_	_	_	_	
1-394	2243-2247	tudi	_	_	_	_	
1-395	2248-2254	pravno	_	_	_	_	
1-396	2255-2261	mnenje	_	_	_	_	
1-397	2262-2263	.	_	_	_	_	
1-398	2264-2265	V	_	_	_	_	
1-399	2266-2270	Savi	ORG	_	*->8-7	*[8]	
1-400	2271-2277	menijo	_	_	_	_	
1-401	2278-2279	,	_	_	_	_	
1-402	2280-2282	da	_	_	_	_	
1-403	2283-2288	nakup	_	_	_	_	
1-404	2289-2295	delnic	_	_	_	_	
1-405	2296-2302	Abanke	ORG	_	*->6-11	*[6]	
1-406	2303-2305	ne	_	_	_	_	
1-407	2306-2308	bo	_	_	_	_	
1-408	2309-2316	vplival	_	_	_	_	
1-409	2317-2319	na	_	_	_	_	
1-410	2320-2331	povezovanje	_	_	_	_	
1-411	2332-2336	obeh	_	_	_	_	
1-412	2337-2341	bank	_	_	_	_	
1-413	2342-2343	,	_	_	_	_	
1-414	2344-2345	"	_	_	_	_	
1-415	2346-2349	saj	_	_	_	_	
1-416	2350-2353	jim	_	_	_	_	
1-417	2354-2356	ni	_	_	_	_	
1-418	2357-2362	znano	_	3 - Nevtralno	*->8-8	*[8]	
1-419	2363-2364	,	_	_	_	_	
1-420	2365-2367	da	_	_	_	_	
1-421	2368-2370	bi	_	_	_	_	
1-422	2371-2376	ideji	_	_	_	_	
1-423	2377-2378	o	_	_	_	_	
1-424	2379-2390	povezovanju	_	_	_	_	
1-425	2391-2394	kdo	_	_	_	_	
1-426	2395-2406	nasprotoval	_	_	_	_	
1-427	2407-2408	"	_	_	_	_	
1-428	2409-2410	.	_	_	_	_	
1-429	2411-2418	Podobno	_	_	_	_	
1-430	2419-2430	odgovarjajo	_	_	_	_	
1-431	2431-2435	tudi	_	_	_	_	
1-432	2436-2437	v	_	_	_	_	
1-433	2438-2447	Gorenjski	ORG[28]|LOC[29]	3 - Nevtralno	*->2-13|*->3-9	*[2]|*[3]	
1-434	2448-2453	banki	ORG[28]	_	*->2-13	*[2]	
1-435	2454-2455	,	_	_	_	_	
1-436	2456-2460	kjer	_	_	_	_	
1-437	2461-2467	menijo	_	_	*->2-14	*[2]	
1-438	2468-2469	,	_	_	_	_	
1-439	2470-2472	da	_	_	_	_	
1-440	2473-2475	bi	_	_	_	_	
1-441	2476-2482	njihov	_	4 - Pozitivno	*->2-15	*[2]	
