#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Ključni , 10,77 - odstotni lastniški delež Term Čatež ima novega lastnika . Družba Center naložbe , ki je blizu Pivovarne Laško , je namreč omenjeni paket delnic , ki je na zadnjih dveh skupščinah Term Čatež tehtnico v lastniškem spopadu z DZS nagnil na stran državnih lastnikov , prodala podjetju Rent A . Iz javno dostopnih listin ni razvidno , kdo je lastnik podjetja , ki je imelo lani za dva milijona evrov negativnega kapitala , za delnice , ki so bile še pred meseci v lasti avstrijske Erste Bank , pa bi moralo po včerajšnjem enotnem tečaju odšteti kar 20,2 milijona evrov . Opozoriti pa velja , da sta dva od treh članov nadzornega sveta Rent A ( Andrej Vodušek in Boštjan Protner ) tudi člana uprave radijske mreže Infonet , ki je v lasti Lea Oblaka . Slednji poslovno že več let sodeluje tako z DZS kot z državo . Z družbo , ki jo vodi Bojan Petan , je tako pred časom načrtoval širitev radijske mreže v države nekdanje Jugoslavije , pred meseci pa je državnim Triglav Naložbam prepustil štirideset odstotkov lastništva Info TV . " Vse , kar ta trenutek vem , je , da zahtevamo izredno skupščino Term , na kateri bomo odločali o umiku lastnih delnic . DZS ni kupec deleža od Centra Naložb , kar se iz delniške knjige jasno vidi , " je včeraj dejal Bojan Petan . Na vprašanje , kdo stoji za družbo Rent A , pa je odgovoril , da tega ne ve . Minister za gospodarstvo Andrej Vizjak najnovejših lastniških sprememb v Termah Čatež ni želel komentirati . Prav tako nam ni uspelo priklicati novega predsednika uprave Rent A Vojislava Ignjića . Mimogrede , njegovo podjetje Invest Consulting $ amp , Co . deluje na istem naslovu kot podjetje Nisa , katero je v lasti Marka Ignjića , ki je pred dnevi od DZS kupilo 2,51 odstotka Term Čatež . DZS ima tako uradno v lasti " le še " 21,25 odstotka družbe , že pred dobrim mesecem dni pa je Kadu poslala ponudbo v višini 41,4 milijona evrov oziroma 350 evrov za delnico za nakup 19,78 odstotka Term Čatež . " Ponudba se je že iztekla , za zdaj pa še nismo bili obveščeni o njenem morebitnem podaljšanju , " so nam pojasnili na Kadu , ki ga vodi Tomaž Toplak . Ključi do zmage v lastniški vojni za Terme Čatež so tako po novem v rokah podjetja Rent A , ki obvladuje skoraj 12 odstotkov družbe . Spomniti velja , da je podjetje na poletni skupščini čateške družbe , ki jo vodi Mladen Kučiš , zastopal Bogdan Pušnik , nekdanji član nadzornega sveta DZS . primoz.cirman @
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-94	516-517	,	_	_	_	_	
1-95	518-520	pa	_	_	_	_	
1-96	521-523	bi	_	_	_	_	
1-97	524-530	moralo	_	_	*->21-5	*[21]	
1-98	531-533	po	_	_	_	_	
1-99	534-545	včerajšnjem	_	_	_	_	
1-100	546-553	enotnem	_	_	_	_	
1-101	554-560	tečaju	_	_	_	_	
1-102	561-568	odšteti	_	_	_	_	
1-103	569-572	kar	_	_	_	_	
1-104	573-577	20,2	_	_	_	_	
1-105	578-586	milijona	_	_	_	_	
1-106	587-592	evrov	_	_	_	_	
1-107	593-594	.	_	_	_	_	
1-108	595-604	Opozoriti	_	_	_	_	
1-109	605-607	pa	_	_	_	_	
1-110	608-613	velja	_	_	_	_	
1-111	614-615	,	_	_	_	_	
1-112	616-618	da	_	_	_	_	
1-113	619-622	sta	_	_	_	_	
1-114	623-626	dva	_	_	_	_	
1-115	627-629	od	_	_	_	_	
1-116	630-634	treh	_	_	_	_	
1-117	635-641	članov	_	_	_	_	
1-118	642-652	nadzornega	_	_	_	_	
1-119	653-658	sveta	_	_	_	_	
1-120	659-663	Rent	ORG[10]	_	*->21-6	*[21]	
1-121	664-665	A	ORG[10]	_	*->21-6	*[21]	
1-122	666-667	(	_	_	_	_	
1-123	668-674	Andrej	PER[11]	2 - Negativno[40]	*->5-1	*[5]	
1-124	675-682	Vodušek	PER[11]	2 - Negativno[40]	*->5-1	*[5]	
1-125	683-685	in	_	_	_	_	
1-126	686-693	Boštjan	PER[12]	2 - Negativno[41]	*->6-1	*[6]	
1-127	694-701	Protner	PER[12]	2 - Negativno[41]	*->6-1	*[6]	
1-128	702-703	)	_	_	_	_	
1-129	704-708	tudi	_	_	_	_	
1-130	709-714	člana	_	_	_	_	
1-131	715-721	uprave	_	_	_	_	
1-132	722-730	radijske	_	_	*->7-1	*[7]	
1-133	731-736	mreže	_	_	*->7-1	*[7]	
1-134	737-744	Infonet	ORG	_	*->7-1	*[7]	
1-135	745-746	,	_	_	_	_	
1-136	747-749	ki	_	_	_	_	
1-137	750-752	je	_	_	*->7-2	*[7]	
1-138	753-754	v	_	_	_	_	
1-139	755-760	lasti	_	_	_	_	
1-140	761-764	Lea	PER[13]	_	*->8-1	*[8]	
1-141	765-771	Oblaka	PER[13]	_	*->8-1	*[8]	
1-142	772-773	.	_	_	_	_	
1-143	774-781	Slednji	_	3 - Nevtralno	*->8-2	*[8]	
1-144	782-790	poslovno	_	_	_	_	
1-145	791-793	že	_	_	_	_	
1-146	794-797	več	_	_	_	_	
1-147	798-801	let	_	_	_	_	
1-148	802-810	sodeluje	_	_	_	_	
1-149	811-815	tako	_	_	_	_	
1-150	816-817	z	_	_	_	_	
1-151	818-821	DZS	ORG	_	*->25-2	*[25]	
1-152	822-825	kot	_	_	_	_	
1-153	826-827	z	_	_	_	_	
1-154	828-834	državo	_	_	_	_	
1-155	835-836	.	_	_	_	_	
1-156	837-838	Z	_	_	_	_	
1-157	839-845	družbo	_	_	*->25-3	*[25]	
1-158	846-847	,	_	_	_	_	
1-159	848-850	ki	_	_	_	_	
1-160	851-853	jo	_	_	*->25-4	*[25]	
1-161	854-858	vodi	_	_	_	_	
1-162	859-864	Bojan	PER[14]	_	*->12-1	*[12]	
1-163	865-870	Petan	PER[14]	_	*->12-1	*[12]	
1-164	871-872	,	_	_	_	_	
1-165	873-875	je	_	_	_	_	
1-166	876-880	tako	_	_	_	_	
1-167	881-885	pred	_	_	_	_	
1-168	886-891	časom	_	_	_	_	
1-169	892-901	načrtoval	_	_	*->12-2	*[12]	
1-170	902-909	širitev	_	_	_	_	
1-171	910-918	radijske	_	2 - Negativno[42]	*->7-3	*[7]	
1-172	919-924	mreže	_	2 - Negativno[42]	*->7-3	*[7]	
1-173	925-926	v	_	_	_	_	
1-174	927-933	države	_	_	_	_	
1-175	934-942	nekdanje	_	_	_	_	
1-176	943-954	Jugoslavije	LOC	3 - Nevtralno	*->9-1	*[9]	
1-177	955-956	,	_	_	_	_	
1-178	957-961	pred	_	_	_	_	
1-179	962-968	meseci	_	_	_	_	
1-180	969-971	pa	_	_	_	_	
1-181	972-974	je	_	_	_	_	
1-182	975-983	državnim	_	3 - Nevtralno[43]	*->26-1	*[26]	
1-183	984-991	Triglav	ORG[15]	3 - Nevtralno[43]	*->26-1	*[26]	
1-184	992-1000	Naložbam	ORG[15]	3 - Nevtralno[43]	*->26-1	*[26]	
1-185	1001-1010	prepustil	_	_	*->12-3	*[12]	
1-186	1011-1021	štirideset	_	_	_	_	
1-187	1022-1031	odstotkov	_	_	_	_	
1-188	1032-1042	lastništva	_	_	_	_	
1-189	1043-1047	Info	ORG[16]	3 - Nevtralno[44]	*->10-1	*[10]	
1-190	1048-1050	TV	ORG[16]	3 - Nevtralno[44]	*->10-1	*[10]	
1-191	1051-1052	.	_	_	_	_	
1-192	1053-1054	"	_	_	_	_	
1-193	1055-1058	Vse	_	_	_	_	
1-194	1059-1060	,	_	_	_	_	
1-195	1061-1064	kar	_	_	_	_	
1-196	1065-1067	ta	_	_	_	_	
1-197	1068-1076	trenutek	_	_	_	_	
1-198	1077-1080	vem	_	_	*->12-4	*[12]	
1-199	1081-1082	,	_	_	_	_	
1-200	1083-1085	je	_	_	_	_	
1-201	1086-1087	,	_	_	_	_	
1-202	1088-1090	da	_	_	_	_	
1-203	1091-1100	zahtevamo	_	_	_	_	
1-204	1101-1108	izredno	_	_	_	_	
1-205	1109-1118	skupščino	_	_	_	_	
1-206	1119-1123	Term	ORG	_	*->22-3	*[22]	
1-207	1124-1125	,	_	_	_	_	
1-208	1126-1128	na	_	_	_	_	
1-209	1129-1135	kateri	_	_	_	_	
1-210	1136-1140	bomo	_	_	_	_	
1-211	1141-1149	odločali	_	_	_	_	
1-212	1150-1151	o	_	_	_	_	
1-213	1152-1157	umiku	_	_	_	_	
1-214	1158-1165	lastnih	_	_	_	_	
1-215	1166-1172	delnic	_	_	_	_	
1-216	1173-1174	.	_	_	_	_	
1-217	1175-1178	DZS	ORG	_	*->25-5	*[25]	
1-218	1179-1181	ni	_	_	_	_	
1-219	1182-1187	kupec	_	_	_	_	
1-220	1188-1194	deleža	_	_	_	_	
1-221	1195-1197	od	_	_	_	_	
1-222	1198-1204	Centra	ORG[17]	3 - Nevtralno[45]	*->11-2	*[11]	
1-223	1205-1211	Naložb	ORG[17]	3 - Nevtralno[45]	*->11-2	*[11]	
1-224	1212-1213	,	_	_	_	_	
1-225	1214-1217	kar	_	_	_	_	
1-226	1218-1220	se	_	_	_	_	
1-227	1221-1223	iz	_	_	_	_	
1-228	1224-1232	delniške	_	_	_	_	
1-229	1233-1239	knjige	_	_	_	_	
1-230	1240-1245	jasno	_	_	_	_	
1-231	1246-1250	vidi	_	_	_	_	
1-232	1251-1252	,	_	_	_	_	
1-233	1253-1254	"	_	_	_	_	
1-234	1255-1257	je	_	_	_	_	
1-235	1258-1264	včeraj	_	_	_	_	
1-236	1265-1270	dejal	_	_	_	_	
1-237	1271-1276	Bojan	PER[18]	_	*->12-5	*[12]	
1-238	1277-1282	Petan	PER[18]	_	*->12-5	*[12]	
1-239	1283-1284	.	_	_	_	_	
1-240	1285-1287	Na	_	_	_	_	
1-241	1288-1297	vprašanje	_	_	_	_	
1-242	1298-1299	,	_	_	_	_	
1-243	1300-1303	kdo	_	_	_	_	
1-244	1304-1309	stoji	_	_	_	_	
1-245	1310-1312	za	_	_	_	_	
1-246	1313-1319	družbo	_	_	*->21-7	*[21]	
1-247	1320-1324	Rent	ORG[19]	_	*->21-7	*[21]	
1-248	1325-1326	A	ORG[19]	_	*->21-7	*[21]	
1-249	1327-1328	,	_	_	_	_	
1-250	1329-1331	pa	_	_	_	_	
1-251	1332-1334	je	_	_	*->12-6	*[12]	
1-252	1335-1344	odgovoril	_	_	*->12-6	*[12]	
1-253	1345-1346	,	_	_	_	_	
1-254	1347-1349	da	_	_	_	_	
1-255	1350-1354	tega	_	_	_	_	
1-256	1355-1357	ne	_	_	_	_	
1-257	1358-1360	ve	_	_	*->12-7	*[12]	
1-258	1361-1362	.	_	_	_	_	
1-259	1363-1371	Minister	_	2 - Negativno[46]	*->13-1	*[13]	
1-260	1372-1374	za	_	2 - Negativno[46]	*->13-1	*[13]	
1-261	1375-1387	gospodarstvo	_	2 - Negativno[46]	*->13-1	*[13]	
1-262	1388-1394	Andrej	PER[20]	2 - Negativno[46]	*->13-1	*[13]	
1-263	1395-1401	Vizjak	PER[20]	2 - Negativno[46]	*->13-1	*[13]	
1-264	1402-1413	najnovejših	_	_	_	_	
1-265	1414-1424	lastniških	_	_	_	_	
1-266	1425-1433	sprememb	_	_	_	_	
1-267	1434-1435	v	_	_	_	_	
1-268	1436-1442	Termah	ORG[21]	_	*->22-4	*[22]	
1-269	1443-1448	Čatež	ORG[21]|LOC[22]	_	*->22-4|*->14-3	*[22]|*[14]	
1-270	1449-1451	ni	_	_	_	_	
1-271	1452-1457	želel	_	3 - Nevtralno	*->12-8	*[12]	
1-272	1458-1469	komentirati	_	_	_	_	
1-273	1470-1471	.	_	_	_	_	
1-274	1472-1476	Prav	_	_	_	_	
1-275	1477-1481	tako	_	_	_	_	
1-276	1482-1485	nam	_	_	_	_	
1-277	1486-1488	ni	_	_	_	_	
1-278	1489-1495	uspelo	_	_	_	_	
1-279	1496-1506	priklicati	_	_	_	_	
1-280	1507-1513	novega	_	_	*->15-1	*[15]	
1-281	1514-1525	predsednika	_	_	*->15-1	*[15]	
1-282	1526-1532	uprave	_	_	*->15-1	*[15]	
1-283	1533-1537	Rent	ORG[23]	_	*->15-1|*->21-8	*[15]|*[21]	
1-284	1538-1539	A	ORG[23]	_	*->15-1|*->21-8	*[15]|*[21]	
1-285	1540-1549	Vojislava	PER[24]	_	*->15-1	*[15]	
1-286	1550-1557	Ignjića	PER[24]	_	*->15-1	*[15]	
1-287	1558-1559	.	_	_	_	_	
1-288	1560-1569	Mimogrede	_	_	_	_	
1-289	1570-1571	,	_	_	_	_	
1-290	1572-1579	njegovo	_	2 - Negativno	*->15-2	*[15]	
1-291	1580-1588	podjetje	_	2 - Negativno[47]	*->16-1	*[16]	
1-292	1589-1595	Invest	ORG[25]	2 - Negativno[47]	*->16-1	*[16]	
1-293	1596-1606	Consulting	ORG[25]	2 - Negativno[47]	*->16-1	*[16]	
1-294	1607-1608	$	ORG[25]	2 - Negativno[47]	*->16-1	*[16]	
1-295	1609-1612	amp	ORG[25]	2 - Negativno[47]	*->16-1	*[16]	
1-296	1613-1614	,	ORG[25]	2 - Negativno[47]	*->16-1	*[16]	
1-297	1615-1617	Co	ORG[25]	2 - Negativno[47]	*->16-1	*[16]	
1-298	1618-1619	.	ORG[25]	2 - Negativno[47]	*->16-1	*[16]	
1-299	1620-1626	deluje	_	_	_	_	
1-300	1627-1629	na	_	_	_	_	
1-301	1630-1635	istem	_	_	_	_	
1-302	1636-1643	naslovu	_	_	_	_	
1-303	1644-1647	kot	_	_	_	_	
1-304	1648-1656	podjetje	_	_	*->17-1	*[17]	
1-305	1657-1661	Nisa	ORG	_	*->17-1	*[17]	
1-306	1662-1663	,	_	_	_	_	
1-307	1664-1670	katero	_	_	_	_	
1-308	1671-1673	je	_	_	*->17-2	*[17]	
1-309	1674-1675	v	_	_	_	_	
1-310	1676-1681	lasti	_	_	_	_	
1-311	1682-1687	Marka	PER[26]	3 - Nevtralno[48]	*->18-1	*[18]	
1-312	1688-1695	Ignjića	PER[26]	3 - Nevtralno[48]	*->18-1	*[18]	
1-313	1696-1697	,	_	_	_	_	
1-314	1698-1700	ki	_	_	_	_	
1-315	1701-1703	je	_	_	_	_	
1-316	1704-1708	pred	_	_	_	_	
1-317	1709-1714	dnevi	_	_	_	_	
1-318	1715-1717	od	_	_	_	_	
1-319	1718-1721	DZS	ORG	_	*->25-6	*[25]	
1-320	1722-1728	kupilo	_	2 - Negativno	*->17-3	*[17]	
1-321	1729-1733	2,51	_	_	_	_	
1-322	1734-1742	odstotka	_	_	_	_	
1-323	1743-1747	Term	ORG[27]	_	*->22-5	*[22]	
1-324	1748-1753	Čatež	ORG[27]|LOC[28]	_	*->22-5|*->14-4	*[22]|*[14]	
1-325	1754-1755	.	_	_	_	_	
1-326	1756-1759	DZS	ORG	_	*->25-7	*[25]	
1-327	1760-1763	ima	_	_	_	_	
1-328	1764-1768	tako	_	_	_	_	
1-329	1769-1775	uradno	_	_	_	_	
1-330	1776-1777	v	_	_	_	_	
1-331	1778-1783	lasti	_	_	_	_	
1-332	1784-1785	"	_	_	_	_	
1-333	1786-1788	le	_	_	_	_	
1-334	1789-1791	še	_	_	_	_	
1-335	1792-1793	"	_	_	_	_	
1-336	1794-1799	21,25	_	_	_	_	
1-337	1800-1808	odstotka	_	_	_	_	
1-338	1809-1815	družbe	_	_	*->22-6	*[22]	
1-339	1816-1817	,	_	_	_	_	
1-340	1818-1820	že	_	_	_	_	
1-341	1821-1825	pred	_	_	_	_	
1-342	1826-1832	dobrim	_	_	_	_	
1-343	1833-1840	mesecem	_	_	_	_	
1-344	1841-1844	dni	_	_	_	_	
1-345	1845-1847	pa	_	_	_	_	
1-346	1848-1850	je	_	_	_	_	
1-347	1851-1855	Kadu	ORG	_	*->19-1	*[19]	
1-348	1856-1863	poslala	_	_	*->22-7	*[22]	
1-349	1864-1871	ponudbo	_	_	_	_	
1-350	1872-1873	v	_	_	_	_	
1-351	1874-1880	višini	_	_	_	_	
1-352	1881-1885	41,4	_	_	_	_	
1-353	1886-1894	milijona	_	_	_	_	
1-354	1895-1900	evrov	_	_	_	_	
1-355	1901-1908	oziroma	_	_	_	_	
1-356	1909-1912	350	_	_	_	_	
1-357	1913-1918	evrov	_	_	_	_	
1-358	1919-1921	za	_	_	_	_	
1-359	1922-1929	delnico	_	_	_	_	
1-360	1930-1932	za	_	_	_	_	
1-361	1933-1938	nakup	_	_	_	_	
1-362	1939-1944	19,78	_	_	_	_	
1-363	1945-1953	odstotka	_	_	_	_	
1-364	1954-1958	Term	ORG[29]	_	*->22-8	*[22]	
1-365	1959-1964	Čatež	ORG[29]|LOC[30]	_	*->22-8|*->14-5	*[22]|*[14]	
1-366	1965-1966	.	_	_	_	_	
1-367	1967-1968	"	_	_	_	_	
1-368	1969-1976	Ponudba	_	_	_	_	
1-369	1977-1979	se	_	_	_	_	
1-370	1980-1982	je	_	_	_	_	
1-371	1983-1985	že	_	_	_	_	
1-372	1986-1993	iztekla	_	_	_	_	
1-373	1994-1995	,	_	_	_	_	
1-374	1996-1998	za	_	_	_	_	
1-375	1999-2003	zdaj	_	_	_	_	
1-376	2004-2006	pa	_	_	_	_	
1-377	2007-2009	še	_	_	_	_	
1-378	2010-2015	nismo	_	_	_	_	
1-379	2016-2020	bili	_	_	*->19-2	*[19]	
1-380	2021-2030	obveščeni	_	_	_	_	
1-381	2031-2032	o	_	_	_	_	
1-382	2033-2039	njenem	_	_	_	_	
1-383	2040-2050	morebitnem	_	_	_	_	
1-384	2051-2062	podaljšanju	_	_	_	_	
1-385	2063-2064	,	_	_	_	_	
1-386	2065-2066	"	_	_	_	_	
1-387	2067-2069	so	_	_	_	_	
1-388	2070-2073	nam	_	_	_	_	
1-389	2074-2083	pojasnili	_	_	_	_	
1-390	2084-2086	na	_	_	_	_	
1-391	2087-2091	Kadu	ORG	_	*->19-3	*[19]	
1-392	2092-2093	,	_	_	_	_	
1-393	2094-2096	ki	_	_	_	_	
1-394	2097-2099	ga	_	3 - Nevtralno	*->19-4	*[19]	
1-395	2100-2104	vodi	_	_	_	_	
1-396	2105-2110	Tomaž	PER[31]	3 - Nevtralno[49]	*->20-1	*[20]	
1-397	2111-2117	Toplak	PER[31]	3 - Nevtralno[49]	*->20-1	*[20]	
1-398	2118-2119	.	_	_	_	_	
1-399	2120-2126	Ključi	_	_	_	_	
1-400	2127-2129	do	_	_	_	_	
1-401	2130-2135	zmage	_	_	_	_	
1-402	2136-2137	v	_	_	_	_	
1-403	2138-2147	lastniški	_	_	_	_	
1-404	2148-2153	vojni	_	_	_	_	
1-405	2154-2156	za	_	_	_	_	
1-406	2157-2162	Terme	ORG[32]	_	*->22-9	*[22]	
1-407	2163-2168	Čatež	ORG[32]|LOC[33]	3 - Nevtralno	*->22-9|*->14-6	*[22]|*[14]	
1-408	2169-2171	so	_	_	_	_	
1-409	2172-2176	tako	_	_	_	_	
1-410	2177-2179	po	_	_	_	_	
1-411	2180-2185	novem	_	_	_	_	
1-412	2186-2187	v	_	_	_	_	
1-413	2188-2193	rokah	_	_	_	_	
1-414	2194-2202	podjetja	_	_	*->21-9	*[21]	
1-415	2203-2207	Rent	ORG[34]	_	*->21-9	*[21]	
1-416	2208-2209	A	ORG[34]	_	*->21-9	*[21]	
1-417	2210-2211	,	_	_	_	_	
1-418	2212-2214	ki	_	_	_	_	
1-419	2215-2224	obvladuje	_	_	*->21-10	*[21]	
1-420	2225-2231	skoraj	_	_	_	_	
1-421	2232-2234	12	_	_	_	_	
1-422	2235-2244	odstotkov	_	_	_	_	
1-423	2245-2251	družbe	_	_	*->22-10	*[22]	
1-424	2252-2253	.	_	_	_	_	
1-425	2254-2262	Spomniti	_	_	_	_	
1-426	2263-2268	velja	_	_	_	_	
1-427	2269-2270	,	_	_	_	_	
1-428	2271-2273	da	_	_	_	_	
1-429	2274-2276	je	_	_	_	_	
1-430	2277-2285	podjetje	_	2 - Negativno	*->21-11	*[21]	
1-431	2286-2288	na	_	_	_	_	
1-432	2289-2296	poletni	_	_	_	_	
1-433	2297-2306	skupščini	_	_	_	_	
1-434	2307-2314	čateške	_	_	*->22-11	*[22]	
1-435	2315-2321	družbe	_	_	*->22-11	*[22]	
1-436	2322-2323	,	_	_	_	_	
1-437	2324-2326	ki	_	_	_	_	
1-438	2327-2329	jo	_	3 - Nevtralno	*->22-12	*[22]	
1-439	2330-2334	vodi	_	_	_	_	
1-440	2335-2341	Mladen	PER[35]	3 - Nevtralno[50]	*->23-1	*[23]	
1-441	2342-2347	Kučiš	PER[35]	3 - Nevtralno[50]	*->23-1	*[23]	
1-442	2348-2349	,	_	_	_	_	
