#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Po doslej objavljenih letnih poročilih za lani je Gorazd Trček iz Gorenjske banke najbolje plačani predsednik uprave slovenskih bank , ugotavlja časnik Finance . Plače večine najbolje plačanih članov in predsednikov uprav 14 od 20 slovenskih bank , ki so že objavile lanska poročila , so se lani v primerjavi z letom 2009 zvišale . Trček je kot prvi človek Gorenjske banke lani zaslužil 467.000 evrov in je tako glede na že objavljena letna poročila bank , ki imajo dovoljenje Banke Slovenije za opravljanje bančnih storitev , najbolje plačani predsednik uprave slovenske banke . Dobiček Gorenjske banke je lani sicer upadel za 38 odstotkov , še vedno pa je z 21,1 milijona evrov ob SKB najbolj dobičkonosna banka v Sloveniji . Drugo najvišjo plačo ima predsednik uprave Banke Koper Ezio Salvai , ki je lani skupno prejel 417.000 evrov , kar je bilo ob 22 odstotkov manjšem dobičku za 12 odstotkov manj kot leto prej . Glavni izvršni direktor najbolj dobičkonosne banke v Sloveniji SKB Andre - Marc Prudent ima tretjo najvišjo plačo v slovenskem bančnem prostoru . Njegovi skupni lanski prejemki so znašali 399.600 evrov in so v primerjavi z letom prej zrasli za 11 odstotkov . Najbolje plačana bančnica je na skupnem šestem mestu prva dama Probanke Romana Pajenk . Lani je skupno prejela 320.500 evrov . Predsednik uprave največje slovenske banke , Nove Ljubljanske banke , Božo Jašovič je bil z lanskimi 167.000 evri prejemkov na 27 . mestu najbolje plačanih članov in predsednikov uprav . NLB je minulo leto poslovala z 202 milijonoma evrov izgube , kar je daleč najslabše med vsemi slovenskimi bankami . Nekaj mest pred Jašovičem je Matjaž Kovačič , prvi človek druge največje banke , Nove Kreditne banke Maribor , ki je lani prejel nekaj več kot 171.000 evrov
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-145	857-861	bilo	_	_	_	_	
1-146	862-864	ob	_	_	_	_	
1-147	865-867	22	_	_	_	_	
1-148	868-877	odstotkov	_	_	_	_	
1-149	878-885	manjšem	_	_	_	_	
1-150	886-893	dobičku	_	_	_	_	
1-151	894-896	za	_	_	_	_	
1-152	897-899	12	_	_	_	_	
1-153	900-909	odstotkov	_	_	_	_	
1-154	910-914	manj	_	_	_	_	
1-155	915-918	kot	_	_	_	_	
1-156	919-923	leto	_	_	_	_	
1-157	924-928	prej	_	_	_	_	
1-158	929-930	.	_	_	_	_	
1-159	931-937	Glavni	_	_	*->18-1	*[18]	
1-160	938-945	izvršni	_	_	*->18-1	*[18]	
1-161	946-954	direktor	_	_	*->18-1	*[18]	
1-162	955-962	najbolj	_	4 - Pozitivno[23]	*->18-1|*->17-2	*[18]|*[17]	
1-163	963-975	dobičkonosne	_	4 - Pozitivno[23]	*->18-1|*->17-2	*[18]|*[17]	
1-164	976-981	banke	_	4 - Pozitivno[23]	*->18-1|*->17-2	*[18]|*[17]	
1-165	982-983	v	_	4 - Pozitivno[23]	*->18-1|*->17-2	*[18]|*[17]	
1-166	984-993	Sloveniji	LOC	4 - Pozitivno[23]|3 - Nevtralno[24]	*->18-1|*->17-2|*->5-3	*[18]|*[17]|*[5]	
1-167	994-997	SKB	ORG	4 - Pozitivno[23]	*->18-1|*->17-2	*[18]|*[17]	
1-168	998-1003	Andre	PER[10]	_	*->18-1	*[18]	
1-169	1004-1005	-	PER[10]	_	*->18-1	*[18]	
1-170	1006-1010	Marc	PER[10]	_	*->18-1	*[18]	
1-171	1011-1018	Prudent	PER[10]	_	*->18-1	*[18]	
1-172	1019-1022	ima	_	_	_	_	
1-173	1023-1029	tretjo	_	_	_	_	
1-174	1030-1038	najvišjo	_	_	_	_	
1-175	1039-1044	plačo	_	_	_	_	
1-176	1045-1046	v	_	_	_	_	
1-177	1047-1057	slovenskem	_	_	_	_	
1-178	1058-1065	bančnem	_	_	_	_	
1-179	1066-1074	prostoru	_	_	_	_	
1-180	1075-1076	.	_	_	_	_	
1-181	1077-1084	Njegovi	_	4 - Pozitivno	*->18-2	*[18]	
1-182	1085-1091	skupni	_	_	_	_	
1-183	1092-1098	lanski	_	_	_	_	
1-184	1099-1107	prejemki	_	_	_	_	
1-185	1108-1110	so	_	_	_	_	
1-186	1111-1118	znašali	_	_	_	_	
1-187	1119-1126	399.600	_	_	_	_	
1-188	1127-1132	evrov	_	_	_	_	
1-189	1133-1135	in	_	_	_	_	
1-190	1136-1138	so	_	_	_	_	
1-191	1139-1140	v	_	_	_	_	
1-192	1141-1151	primerjavi	_	_	_	_	
1-193	1152-1153	z	_	_	_	_	
1-194	1154-1159	letom	_	_	_	_	
1-195	1160-1164	prej	_	_	_	_	
1-196	1165-1171	zrasli	_	_	_	_	
1-197	1172-1174	za	_	_	_	_	
1-198	1175-1177	11	_	_	_	_	
1-199	1178-1187	odstotkov	_	_	_	_	
1-200	1188-1189	.	_	_	_	_	
1-201	1190-1198	Najbolje	_	_	*->8-1	*[8]	
1-202	1199-1206	plačana	_	_	*->8-1	*[8]	
1-203	1207-1215	bančnica	_	_	*->8-1	*[8]	
1-204	1216-1218	je	_	_	_	_	
1-205	1219-1221	na	_	_	_	_	
1-206	1222-1229	skupnem	_	_	_	_	
1-207	1230-1236	šestem	_	_	_	_	
1-208	1237-1242	mestu	_	_	_	_	
1-209	1243-1247	prva	_	_	*->8-2	*[8]	
1-210	1248-1252	dama	_	_	*->8-2	*[8]	
1-211	1253-1261	Probanke	ORG	3 - Nevtralno	*->8-2|*->9-1	*[8]|*[9]	
1-212	1262-1268	Romana	PER[11]	_	*->8-2	*[8]	
1-213	1269-1275	Pajenk	PER[11]	_	*->8-2	*[8]	
1-214	1276-1277	.	_	_	_	_	
1-215	1278-1282	Lani	_	_	_	_	
1-216	1283-1285	je	_	_	_	_	
1-217	1286-1292	skupno	_	_	_	_	
1-218	1293-1300	prejela	_	4 - Pozitivno	*->8-3	*[8]	
1-219	1301-1308	320.500	_	_	_	_	
1-220	1309-1314	evrov	_	_	_	_	
1-221	1315-1316	.	_	_	_	_	
1-222	1317-1327	Predsednik	_	_	*->10-1	*[10]	
1-223	1328-1334	uprave	_	_	*->10-1	*[10]	
1-224	1335-1343	največje	_	_	*->10-1|*->11-1	*[10]|*[11]	
1-225	1344-1353	slovenske	_	_	*->10-1|*->11-1	*[10]|*[11]	
1-226	1354-1359	banke	_	_	*->10-1|*->11-1	*[10]|*[11]	
1-227	1360-1361	,	_	_	*->10-1|*->11-1	*[10]|*[11]	
1-228	1362-1366	Nove	ORG[12]	_	*->10-1|*->11-1	*[10]|*[11]	
1-229	1367-1378	Ljubljanske	ORG[12]	_	*->10-1|*->11-1	*[10]|*[11]	
1-230	1379-1384	banke	ORG[12]	_	*->10-1|*->11-1	*[10]|*[11]	
1-231	1385-1386	,	_	_	*->10-1	*[10]	
1-232	1387-1391	Božo	PER[13]	_	*->10-1	*[10]	
1-233	1392-1399	Jašovič	PER[13]	_	*->10-1	*[10]	
1-234	1400-1402	je	_	_	_	_	
1-235	1403-1406	bil	_	_	_	_	
1-236	1407-1408	z	_	_	_	_	
1-237	1409-1417	lanskimi	_	_	_	_	
1-238	1418-1425	167.000	_	_	_	_	
1-239	1426-1430	evri	_	_	_	_	
1-240	1431-1440	prejemkov	_	_	_	_	
1-241	1441-1443	na	_	_	_	_	
1-242	1444-1446	27	_	_	_	_	
1-243	1447-1448	.	_	_	_	_	
1-244	1449-1454	mestu	_	_	_	_	
1-245	1455-1463	najbolje	_	_	_	_	
1-246	1464-1472	plačanih	_	_	_	_	
1-247	1473-1479	članov	_	_	_	_	
1-248	1480-1482	in	_	_	_	_	
1-249	1483-1495	predsednikov	_	_	_	_	
1-250	1496-1501	uprav	_	_	_	_	
1-251	1502-1503	.	_	_	_	_	
1-252	1504-1507	NLB	ORG	2 - Negativno	*->11-2	*[11]	
1-253	1508-1510	je	_	_	_	_	
1-254	1511-1517	minulo	_	_	_	_	
1-255	1518-1522	leto	_	_	_	_	
1-256	1523-1532	poslovala	_	_	_	_	
1-257	1533-1534	z	_	_	_	_	
1-258	1535-1538	202	_	_	_	_	
1-259	1539-1549	milijonoma	_	_	_	_	
1-260	1550-1555	evrov	_	_	_	_	
1-261	1556-1562	izgube	_	_	_	_	
1-262	1563-1564	,	_	_	_	_	
1-263	1565-1568	kar	_	_	_	_	
1-264	1569-1571	je	_	_	_	_	
1-265	1572-1577	daleč	_	_	_	_	
1-266	1578-1587	najslabše	_	_	_	_	
1-267	1588-1591	med	_	_	_	_	
1-268	1592-1597	vsemi	_	_	_	_	
1-269	1598-1609	slovenskimi	_	_	_	_	
1-270	1610-1617	bankami	_	_	_	_	
1-271	1618-1619	.	_	_	_	_	
1-272	1620-1625	Nekaj	_	_	_	_	
1-273	1626-1630	mest	_	_	_	_	
1-274	1631-1635	pred	_	_	_	_	
1-275	1636-1645	Jašovičem	PER	3 - Nevtralno	*->10-2	*[10]	
1-276	1646-1648	je	_	_	_	_	
1-277	1649-1655	Matjaž	PER[14]	_	*->12-1	*[12]	
1-278	1656-1663	Kovačič	PER[14]	_	*->12-1	*[12]	
1-279	1664-1665	,	_	_	_	_	
1-280	1666-1670	prvi	_	3 - Nevtralno[25]	*->12-2	*[12]	
1-281	1671-1677	človek	_	3 - Nevtralno[25]	*->12-2	*[12]	
1-282	1678-1683	druge	_	3 - Nevtralno[25]	*->12-2	*[12]	
1-283	1684-1692	največje	_	3 - Nevtralno[25]|3 - Nevtralno[26]	*->12-2|*->13-1	*[12]|*[13]	
1-284	1693-1698	banke	_	3 - Nevtralno[25]|3 - Nevtralno[26]	*->12-2|*->13-1	*[12]|*[13]	
1-285	1699-1700	,	_	3 - Nevtralno[25]|3 - Nevtralno[26]	*->12-2|*->13-1	*[12]|*[13]	
1-286	1701-1705	Nove	ORG[15]	3 - Nevtralno[25]|3 - Nevtralno[26]	*->12-2|*->13-1	*[12]|*[13]	
1-287	1706-1714	Kreditne	ORG[15]	3 - Nevtralno[25]|3 - Nevtralno[26]	*->12-2|*->13-1	*[12]|*[13]	
1-288	1715-1720	banke	ORG[15]	3 - Nevtralno[25]|3 - Nevtralno[26]	*->12-2|*->13-1	*[12]|*[13]	
1-289	1721-1728	Maribor	ORG[15]|LOC[16]	3 - Nevtralno[25]|3 - Nevtralno[26]|3 - Nevtralno[27]	*->12-2|*->13-1|*->14-1	*[12]|*[13]|*[14]	
1-290	1729-1730	,	_	_	_	_	
1-291	1731-1733	ki	_	_	_	_	
1-292	1734-1736	je	_	_	_	_	
1-293	1737-1741	lani	_	_	_	_	
1-294	1742-1748	prejel	_	_	_	_	
1-295	1749-1754	nekaj	_	_	_	_	
1-296	1755-1758	več	_	_	_	_	
1-297	1759-1762	kot	_	_	_	_	
1-298	1763-1770	171.000	_	_	_	_	
1-299	1771-1776	evrov	_	_	_	_	
