#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Evropska komisija je Sloveniji za letos napovedala 1,9 - odstotno rast , za naslednje leto pa 2,5 - odstotno , kar je nad povprečjem v območju evra in EU . Sicer pa bo Slovenija letos po napovedih iz Bruslja beležila 5,8 - odstotni javnofinančni primanjkljaj , naslednje leto pa petodstotnega , kar je slabše od povprečja v območju evra in EU . Javni dolg Slovenije se bo po napovedih komisije vztrajno večal , a bo še vedno bistveno pod povprečjem območja evra in EU ter bistveno pod referenčno mejo 60 odstotkov bruto domačega proizvoda ( BDP ) , ki jo določa pakt za stabilnost in rast . Za letos komisija Sloveniji napoveduje 42,8 - odstotni dolg , za prihodnje leto pa 46 - odstotnega . Poleg tega Evropska komisija Sloveniji za letos napoveduje 2,6 - odstotno inflacijo , za prihodnje leto pa 2,1 - odstotno . Inflacija v Sloveniji bo tako letos po napovedih komisije enaka kot v povprečju v območju evra in pod povprečjem EU , prihodnje leto pa nekoliko nad povprečjem v območju evra in celotne EU . Po napovedih iz Bruslja bo Slovenija letos beležila večjo brezposelnost kot lani . Medtem ko je bila ta lani po ocenah komisije 7,3 - odstotna , naj bi bila letos 8,2 - odstotna , prihodnje leto pa osemodstotna . To je še vedno manj kot v povprečju v območju evra in celotne EU , kjer naj bi bila letos 10 - odstotna , prihodnje leto pa 9,7 - odstotna oziroma 9,5 - odstotna in 9,1 - odstotna . V lanski novembrski gospodarski napovedi je komisija Sloveniji za letos prav tako napovedala 1,9 - odstotno rast , za leto 2012 pa 2,6 - odstotno , a njene napovedi za javnofinančni primanjkljaj Slovenije so bile novembra boljše kot danes . Novembra je namreč napovedala , da bo ta v Sloveniji letos 5,3 - odstoten , naslednje leto pa 4,7 - odstoten . Slovenija je sicer - kot velika večina držav EU - zaradi prekomernega javnofinančnega primanjkljaja v postopku Evropske komisije . Evropska komisija je kot rok za znižanje javnofinančnega primanjkljaja Slovenije pod tri odstotke BDP , kar kot zgornjo mejo določa pakt za stabilnost in rast , določila leto 2013 . Slovenija je po navedbah finančnega ministrstva v programu stabilnosti , ki ga je posredovala Evropski komisiji , zapisala , da za leto 2012 načrtuje znižanje primanjkljaja na 3,9 odstotka BDP . Na zvišanje letošnjega primanjkljaja bo sicer po navedbah komisije vplivala dokapitalizacija največje slovenske banke , Nove Ljubljanske banke . Glede primanjkljaja v letu 2012 je komisija zapisala , da je izračunan ob predpostavki , da ne bo dodatnih ukrepov . Glede nadaljnjih ukrepov za zajezitev izdatkov v letu 2012 sicer komisija ugotavlja , da ti v glavnem še niso podrobno opredeljeni in dogovorjeni . Glede gospodarske rasti pa Evropska komisija v primeru Slovenije ugotavlja razmeroma medlo okrevanje , ki temelji na izvozu . Ta pa je po njenih navedbah ohromljen zaradi izgub konkurenčnosti , ki so se nabrale pred in med krizo , ter zaradi usmerjenosti izvoza na gospodarsko šibek Zahodni Balkan . Drugi dejavnik , ki zavira gospodarsko rast Slovenije , so po navedbah Evropske komisije razmere v gradbeništvu . Poleg tega se je po navedbah komisije v prizadevanjih bank za izboljšanje svojih bilanc skrčil tudi tok posojil v realno gospodarstvo
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-81	446-449	pod	_	_	_	_	
1-82	450-460	povprečjem	_	_	_	_	
1-83	461-468	območja	_	_	_	_	
1-84	469-473	evra	_	_	_	_	
1-85	474-476	in	_	_	_	_	
1-86	477-479	EU	ORG	_	*->4-3	*[4]	
1-87	480-483	ter	_	_	_	_	
1-88	484-492	bistveno	_	_	_	_	
1-89	493-496	pod	_	_	_	_	
1-90	497-507	referenčno	_	_	_	_	
1-91	508-512	mejo	_	_	_	_	
1-92	513-515	60	_	_	_	_	
1-93	516-525	odstotkov	_	_	_	_	
1-94	526-531	bruto	_	_	_	_	
1-95	532-540	domačega	_	_	_	_	
1-96	541-550	proizvoda	_	_	_	_	
1-97	551-552	(	_	_	_	_	
1-98	553-556	BDP	_	_	_	_	
1-99	557-558	)	_	_	_	_	
1-100	559-560	,	_	_	_	_	
1-101	561-563	ki	_	_	_	_	
1-102	564-566	jo	_	_	_	_	
1-103	567-573	določa	_	_	_	_	
1-104	574-578	pakt	_	_	_	_	
1-105	579-581	za	_	_	_	_	
1-106	582-592	stabilnost	_	_	_	_	
1-107	593-595	in	_	_	_	_	
1-108	596-600	rast	_	_	_	_	
1-109	601-602	.	_	_	_	_	
1-110	603-605	Za	_	_	_	_	
1-111	606-611	letos	_	_	_	_	
1-112	612-620	komisija	_	_	*->2-3	*[2]	
1-113	621-630	Sloveniji	ORG	_	*->3-4	*[3]	
1-114	631-641	napoveduje	_	_	_	_	
1-115	642-646	42,8	_	_	_	_	
1-116	647-648	-	_	_	_	_	
1-117	649-657	odstotni	_	_	_	_	
1-118	658-662	dolg	_	_	_	_	
1-119	663-664	,	_	_	_	_	
1-120	665-667	za	_	_	_	_	
1-121	668-677	prihodnje	_	_	_	_	
1-122	678-682	leto	_	_	_	_	
1-123	683-685	pa	_	_	_	_	
1-124	686-688	46	_	_	_	_	
1-125	689-690	-	_	_	_	_	
1-126	691-701	odstotnega	_	_	_	_	
1-127	702-703	.	_	_	_	_	
1-128	704-709	Poleg	_	_	_	_	
1-129	710-714	tega	_	_	_	_	
1-130	715-723	Evropska	ORG[2]	_	*->2-4	*[2]	
1-131	724-732	komisija	ORG[2]	_	*->2-4	*[2]	
1-132	733-742	Sloveniji	ORG	_	*->3-5	*[3]	
1-133	743-745	za	_	_	_	_	
1-134	746-751	letos	_	_	_	_	
1-135	752-762	napoveduje	_	_	_	_	
1-136	763-766	2,6	_	_	_	_	
1-137	767-768	-	_	_	_	_	
1-138	769-777	odstotno	_	_	_	_	
1-139	778-787	inflacijo	_	_	_	_	
1-140	788-789	,	_	_	_	_	
1-141	790-792	za	_	_	_	_	
1-142	793-802	prihodnje	_	_	_	_	
1-143	803-807	leto	_	_	_	_	
1-144	808-810	pa	_	_	_	_	
1-145	811-814	2,1	_	_	_	_	
1-146	815-816	-	_	_	_	_	
1-147	817-825	odstotno	_	_	_	_	
1-148	826-827	.	_	_	_	_	
1-149	828-837	Inflacija	_	_	_	_	
1-150	838-839	v	_	_	_	_	
1-151	840-849	Sloveniji	ORG	_	*->3-6	*[3]	
1-152	850-852	bo	_	_	_	_	
1-153	853-857	tako	_	_	_	_	
1-154	858-863	letos	_	_	_	_	
1-155	864-866	po	_	_	_	_	
1-156	867-876	napovedih	_	_	_	_	
1-157	877-885	komisije	_	_	*->2-5	*[2]	
1-158	886-891	enaka	_	_	_	_	
1-159	892-895	kot	_	_	_	_	
1-160	896-897	v	_	_	_	_	
1-161	898-907	povprečju	_	_	_	_	
1-162	908-909	v	_	_	_	_	
1-163	910-917	območju	_	_	_	_	
1-164	918-922	evra	_	_	_	_	
1-165	923-925	in	_	_	_	_	
1-166	926-929	pod	_	_	_	_	
1-167	930-940	povprečjem	_	_	_	_	
1-168	941-943	EU	ORG	_	*->4-4	*[4]	
1-169	944-945	,	_	_	_	_	
1-170	946-955	prihodnje	_	_	_	_	
1-171	956-960	leto	_	_	_	_	
1-172	961-963	pa	_	_	_	_	
1-173	964-972	nekoliko	_	_	_	_	
1-174	973-976	nad	_	_	_	_	
1-175	977-987	povprečjem	_	_	_	_	
1-176	988-989	v	_	_	_	_	
1-177	990-997	območju	_	_	_	_	
1-178	998-1002	evra	_	_	_	_	
1-179	1003-1005	in	_	_	_	_	
1-180	1006-1013	celotne	_	_	_	_	
1-181	1014-1016	EU	ORG	_	*->4-5	*[4]	
1-182	1017-1018	.	_	_	_	_	
1-183	1019-1021	Po	_	_	_	_	
1-184	1022-1031	napovedih	_	_	_	_	
1-185	1032-1034	iz	_	_	_	_	
1-186	1035-1042	Bruslja	ORG	3 - Nevtralno	*->5-2	*[5]	
1-187	1043-1045	bo	_	_	_	_	
1-188	1046-1055	Slovenija	ORG	_	*->3-7	*[3]	
1-189	1056-1061	letos	_	_	_	_	
1-190	1062-1070	beležila	_	_	_	_	
1-191	1071-1076	večjo	_	_	_	_	
1-192	1077-1090	brezposelnost	_	_	_	_	
1-193	1091-1094	kot	_	_	_	_	
1-194	1095-1099	lani	_	_	_	_	
1-195	1100-1101	.	_	_	_	_	
1-196	1102-1108	Medtem	_	_	_	_	
1-197	1109-1111	ko	_	_	_	_	
1-198	1112-1114	je	_	_	_	_	
1-199	1115-1119	bila	_	_	_	_	
1-200	1120-1122	ta	_	_	_	_	
1-201	1123-1127	lani	_	_	_	_	
1-202	1128-1130	po	_	_	_	_	
1-203	1131-1137	ocenah	_	_	_	_	
1-204	1138-1146	komisije	_	_	*->2-6	*[2]	
1-205	1147-1150	7,3	_	_	_	_	
1-206	1151-1152	-	_	_	_	_	
1-207	1153-1161	odstotna	_	_	_	_	
1-208	1162-1163	,	_	_	_	_	
1-209	1164-1167	naj	_	_	_	_	
1-210	1168-1170	bi	_	_	_	_	
1-211	1171-1175	bila	_	_	_	_	
1-212	1176-1181	letos	_	_	_	_	
1-213	1182-1185	8,2	_	_	_	_	
1-214	1186-1187	-	_	_	_	_	
1-215	1188-1196	odstotna	_	_	_	_	
1-216	1197-1198	,	_	_	_	_	
1-217	1199-1208	prihodnje	_	_	_	_	
1-218	1209-1213	leto	_	_	_	_	
1-219	1214-1216	pa	_	_	_	_	
1-220	1217-1229	osemodstotna	_	_	_	_	
1-221	1230-1231	.	_	_	_	_	
1-222	1232-1234	To	_	_	_	_	
1-223	1235-1237	je	_	_	_	_	
1-224	1238-1240	še	_	_	_	_	
1-225	1241-1246	vedno	_	_	_	_	
1-226	1247-1251	manj	_	_	_	_	
1-227	1252-1255	kot	_	_	_	_	
1-228	1256-1257	v	_	_	_	_	
1-229	1258-1267	povprečju	_	_	_	_	
1-230	1268-1269	v	_	_	_	_	
1-231	1270-1277	območju	_	_	_	_	
1-232	1278-1282	evra	_	_	_	_	
1-233	1283-1285	in	_	_	_	_	
1-234	1286-1293	celotne	_	_	_	_	
1-235	1294-1296	EU	ORG	_	*->4-6	*[4]	
1-236	1297-1298	,	_	_	_	_	
1-237	1299-1303	kjer	_	_	_	_	
1-238	1304-1307	naj	_	_	_	_	
1-239	1308-1310	bi	_	_	_	_	
1-240	1311-1315	bila	_	_	_	_	
1-241	1316-1321	letos	_	_	_	_	
1-242	1322-1324	10	_	_	_	_	
1-243	1325-1326	-	_	_	_	_	
1-244	1327-1335	odstotna	_	_	_	_	
1-245	1336-1337	,	_	_	_	_	
1-246	1338-1347	prihodnje	_	_	_	_	
1-247	1348-1352	leto	_	_	_	_	
1-248	1353-1355	pa	_	_	_	_	
1-249	1356-1359	9,7	_	_	_	_	
1-250	1360-1361	-	_	_	_	_	
1-251	1362-1370	odstotna	_	_	_	_	
1-252	1371-1378	oziroma	_	_	_	_	
1-253	1379-1382	9,5	_	_	_	_	
1-254	1383-1384	-	_	_	_	_	
1-255	1385-1393	odstotna	_	_	_	_	
1-256	1394-1396	in	_	_	_	_	
1-257	1397-1400	9,1	_	_	_	_	
1-258	1401-1402	-	_	_	_	_	
1-259	1403-1411	odstotna	_	_	_	_	
1-260	1412-1413	.	_	_	_	_	
1-261	1414-1415	V	_	_	_	_	
1-262	1416-1422	lanski	_	_	_	_	
1-263	1423-1433	novembrski	_	_	_	_	
1-264	1434-1445	gospodarski	_	_	_	_	
1-265	1446-1454	napovedi	_	_	_	_	
1-266	1455-1457	je	_	_	_	_	
1-267	1458-1466	komisija	_	_	*->2-7	*[2]	
1-268	1467-1476	Sloveniji	ORG	_	*->3-8	*[3]	
1-269	1477-1479	za	_	_	_	_	
1-270	1480-1485	letos	_	_	_	_	
1-271	1486-1490	prav	_	_	_	_	
1-272	1491-1495	tako	_	_	_	_	
1-273	1496-1506	napovedala	_	_	_	_	
1-274	1507-1510	1,9	_	_	_	_	
1-275	1511-1512	-	_	_	_	_	
1-276	1513-1521	odstotno	_	_	_	_	
1-277	1522-1526	rast	_	_	_	_	
1-278	1527-1528	,	_	_	_	_	
1-279	1529-1531	za	_	_	_	_	
1-280	1532-1536	leto	_	_	_	_	
1-281	1537-1541	2012	_	_	_	_	
1-282	1542-1544	pa	_	_	_	_	
1-283	1545-1548	2,6	_	_	_	_	
1-284	1549-1550	-	_	_	_	_	
1-285	1551-1559	odstotno	_	_	_	_	
1-286	1560-1561	,	_	_	_	_	
1-287	1562-1563	a	_	_	_	_	
1-288	1564-1569	njene	_	_	*->2-8	*[2]	
1-289	1570-1578	napovedi	_	_	_	_	
1-290	1579-1581	za	_	_	_	_	
1-291	1582-1595	javnofinančni	_	_	_	_	
1-292	1596-1608	primanjkljaj	_	_	_	_	
1-293	1609-1618	Slovenije	ORG	_	*->3-9	*[3]	
1-294	1619-1621	so	_	_	_	_	
1-295	1622-1626	bile	_	_	_	_	
1-296	1627-1635	novembra	_	_	_	_	
1-297	1636-1642	boljše	_	_	_	_	
1-298	1643-1646	kot	_	_	_	_	
1-299	1647-1652	danes	_	_	_	_	
1-300	1653-1654	.	_	_	_	_	
1-301	1655-1663	Novembra	_	_	_	_	
1-302	1664-1666	je	_	_	_	_	
1-303	1667-1673	namreč	_	_	_	_	
1-304	1674-1684	napovedala	_	_	*->2-9	*[2]	
1-305	1685-1686	,	_	_	_	_	
1-306	1687-1689	da	_	_	_	_	
1-307	1690-1692	bo	_	_	_	_	
1-308	1693-1695	ta	_	_	_	_	
1-309	1696-1697	v	_	_	_	_	
1-310	1698-1707	Sloveniji	ORG	_	*->3-10	*[3]	
1-311	1708-1713	letos	_	_	_	_	
1-312	1714-1717	5,3	_	_	_	_	
1-313	1718-1719	-	_	_	_	_	
1-314	1720-1728	odstoten	_	_	_	_	
1-315	1729-1730	,	_	_	_	_	
1-316	1731-1740	naslednje	_	_	_	_	
1-317	1741-1745	leto	_	_	_	_	
1-318	1746-1748	pa	_	_	_	_	
1-319	1749-1752	4,7	_	_	_	_	
1-320	1753-1754	-	_	_	_	_	
1-321	1755-1763	odstoten	_	_	_	_	
1-322	1764-1765	.	_	_	_	_	
1-323	1766-1775	Slovenija	ORG	_	*->3-11	*[3]	
1-324	1776-1778	je	_	_	_	_	
1-325	1779-1784	sicer	_	_	_	_	
1-326	1785-1786	-	_	_	_	_	
1-327	1787-1790	kot	_	_	_	_	
1-328	1791-1797	velika	_	_	_	_	
1-329	1798-1804	večina	_	_	_	_	
1-330	1805-1810	držav	_	_	_	_	
1-331	1811-1813	EU	ORG	3 - Nevtralno	*->4-7	*[4]	
1-332	1814-1815	-	_	_	_	_	
1-333	1816-1822	zaradi	_	_	_	_	
1-334	1823-1835	prekomernega	_	_	_	_	
1-335	1836-1851	javnofinančnega	_	_	_	_	
1-336	1852-1865	primanjkljaja	_	_	_	_	
1-337	1866-1867	v	_	_	_	_	
1-338	1868-1876	postopku	_	_	_	_	
1-339	1877-1885	Evropske	ORG[3]	_	*->2-10	*[2]	
1-340	1886-1894	komisije	ORG[3]	_	*->2-10	*[2]	
1-341	1895-1896	.	_	_	_	_	
1-342	1897-1905	Evropska	ORG[4]	_	*->2-11	*[2]	
1-343	1906-1914	komisija	ORG[4]	_	*->2-11	*[2]	
1-344	1915-1917	je	_	_	_	_	
1-345	1918-1921	kot	_	_	_	_	
1-346	1922-1925	rok	_	_	_	_	
1-347	1926-1928	za	_	_	_	_	
1-348	1929-1937	znižanje	_	_	_	_	
1-349	1938-1953	javnofinančnega	_	_	_	_	
1-350	1954-1967	primanjkljaja	_	_	_	_	
1-351	1968-1977	Slovenije	ORG	_	*->3-12	*[3]	
1-352	1978-1981	pod	_	_	_	_	
1-353	1982-1985	tri	_	_	_	_	
1-354	1986-1994	odstotke	_	_	_	_	
1-355	1995-1998	BDP	_	_	_	_	
1-356	1999-2000	,	_	_	_	_	
1-357	2001-2004	kar	_	_	_	_	
1-358	2005-2008	kot	_	_	_	_	
1-359	2009-2016	zgornjo	_	_	_	_	
1-360	2017-2021	mejo	_	_	_	_	
1-361	2022-2028	določa	_	_	_	_	
1-362	2029-2033	pakt	_	_	_	_	
1-363	2034-2036	za	_	_	_	_	
1-364	2037-2047	stabilnost	_	_	_	_	
1-365	2048-2050	in	_	_	_	_	
1-366	2051-2055	rast	_	_	_	_	
1-367	2056-2057	,	_	_	_	_	
1-368	2058-2066	določila	_	_	_	_	
1-369	2067-2071	leto	_	_	_	_	
1-370	2072-2076	2013	_	_	_	_	
1-371	2077-2078	.	_	_	_	_	
1-372	2079-2088	Slovenija	ORG	_	*->3-13	*[3]	
1-373	2089-2091	je	_	_	_	_	
1-374	2092-2094	po	_	_	_	_	
1-375	2095-2103	navedbah	_	_	_	_	
1-376	2104-2114	finančnega	_	_	_	_	
1-377	2115-2126	ministrstva	_	_	_	_	
1-378	2127-2128	v	_	_	_	_	
1-379	2129-2137	programu	_	_	_	_	
1-380	2138-2149	stabilnosti	_	_	_	_	
1-381	2150-2151	,	_	_	_	_	
1-382	2152-2154	ki	_	_	_	_	
1-383	2155-2157	ga	_	_	_	_	
1-384	2158-2160	je	_	_	_	_	
1-385	2161-2172	posredovala	_	_	*->3-14	*[3]	
1-386	2173-2181	Evropski	ORG[5]	_	*->2-12	*[2]	
1-387	2182-2190	komisiji	ORG[5]	_	*->2-12	*[2]	
1-388	2191-2192	,	_	_	_	_	
1-389	2193-2201	zapisala	_	_	_	_	
1-390	2202-2203	,	_	_	_	_	
1-391	2204-2206	da	_	_	_	_	
1-392	2207-2209	za	_	_	_	_	
1-393	2210-2214	leto	_	_	_	_	
1-394	2215-2219	2012	_	_	_	_	
1-395	2220-2228	načrtuje	_	_	*->3-15	*[3]	
1-396	2229-2237	znižanje	_	_	_	_	
1-397	2238-2251	primanjkljaja	_	_	_	_	
1-398	2252-2254	na	_	_	_	_	
1-399	2255-2258	3,9	_	_	_	_	
1-400	2259-2267	odstotka	_	_	_	_	
1-401	2268-2271	BDP	_	_	_	_	
1-402	2272-2273	.	_	_	_	_	
1-403	2274-2276	Na	_	_	_	_	
1-404	2277-2285	zvišanje	_	_	_	_	
1-405	2286-2296	letošnjega	_	_	_	_	
1-406	2297-2310	primanjkljaja	_	_	_	_	
1-407	2311-2313	bo	_	_	_	_	
1-408	2314-2319	sicer	_	_	_	_	
1-409	2320-2322	po	_	_	_	_	
1-410	2323-2331	navedbah	_	_	_	_	
1-411	2332-2340	komisije	_	_	_	_	
1-412	2341-2349	vplivala	_	_	_	_	
1-413	2350-2366	dokapitalizacija	_	_	_	_	
1-414	2367-2375	največje	_	_	*->6-1	*[6]	
1-415	2376-2385	slovenske	_	_	*->6-1	*[6]	
1-416	2386-2391	banke	_	_	*->6-1	*[6]	
1-417	2392-2393	,	_	_	_	_	
1-418	2394-2398	Nove	ORG[6]	3 - Nevtralno[10]	*->6-2	*[6]	
1-419	2399-2410	Ljubljanske	ORG[6]	3 - Nevtralno[10]	*->6-2	*[6]	
1-420	2411-2416	banke	ORG[6]	3 - Nevtralno[10]	*->6-2	*[6]	
1-421	2417-2418	.	_	_	_	_	
1-422	2419-2424	Glede	_	_	_	_	
1-423	2425-2438	primanjkljaja	_	_	_	_	
1-424	2439-2440	v	_	_	_	_	
1-425	2441-2445	letu	_	_	_	_	
1-426	2446-2450	2012	_	_	_	_	
1-427	2451-2453	je	_	_	_	_	
1-428	2454-2462	komisija	_	_	*->2-13	*[2]	
1-429	2463-2471	zapisala	_	_	_	_	
1-430	2472-2473	,	_	_	_	_	
1-431	2474-2476	da	_	_	_	_	
1-432	2477-2479	je	_	_	_	_	
1-433	2480-2489	izračunan	_	_	_	_	
1-434	2490-2492	ob	_	_	_	_	
1-435	2493-2505	predpostavki	_	_	_	_	
1-436	2506-2507	,	_	_	_	_	
1-437	2508-2510	da	_	_	_	_	
1-438	2511-2513	ne	_	_	_	_	
1-439	2514-2516	bo	_	_	_	_	
1-440	2517-2525	dodatnih	_	_	_	_	
1-441	2526-2533	ukrepov	_	_	_	_	
1-442	2534-2535	.	_	_	_	_	
1-443	2536-2541	Glede	_	_	_	_	
1-444	2542-2552	nadaljnjih	_	_	_	_	
1-445	2553-2560	ukrepov	_	_	_	_	
1-446	2561-2563	za	_	_	_	_	
1-447	2564-2573	zajezitev	_	_	_	_	
1-448	2574-2582	izdatkov	_	_	_	_	
1-449	2583-2584	v	_	_	_	_	
1-450	2585-2589	letu	_	_	_	_	
1-451	2590-2594	2012	_	_	_	_	
1-452	2595-2600	sicer	_	_	_	_	
1-453	2601-2609	komisija	_	_	*->2-14	*[2]	
1-454	2610-2619	ugotavlja	_	_	_	_	
1-455	2620-2621	,	_	_	_	_	
1-456	2622-2624	da	_	_	_	_	
1-457	2625-2627	ti	_	_	_	_	
1-458	2628-2629	v	_	_	_	_	
1-459	2630-2637	glavnem	_	_	_	_	
1-460	2638-2640	še	_	_	_	_	
1-461	2641-2645	niso	_	_	_	_	
1-462	2646-2654	podrobno	_	_	_	_	
