#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Jure Janković je vrnil denar , ki si ga je izposodil od podjetnika Marjana Pišljarja , je za Televizijo Slovenija povedal njegov oče in ljubljanski župan Zoran Janković . Od kod njegovemu sinu dva milijona evrov za poplačilo dolga , pa zanima Urad za preprečevanje pranja denarja . Janković je dejal , da je sam le podpisal pogodbo , s katero je predal hišo v Grosuplju v last Pišljarja . Jure Janković zadeve ne komentira , starejši sin ljubljanskega župana Damijan Janković pa je zatrdil , da dolga niso poplačali s prodajo hotela na Hrvaškem , ki je v lasti podjetja Electa , in tudi ne s prodajo delnic Mercatorja , je poročala Televizija Slovenija . Od kod torej denar za poplačilo dolga Pišljarju , pa ni pojasnil niti Zoran Janković . Dejal pa je , da je njegov mlajši sin podpisal pogodbo s podjetnikom ter tudi vrnil denar , ki si ga je izposodil . Po poročanju POP TV so iz odvetniške pisarne Čeferin sporočili , da se Zoran Janković s Pišljarjem ni dogovarjal o nikakršnem posojilu , temveč da se je o tem dogovarjal le Jure Janković . Pojasnili so tudi , da Zoran Janković ni poravnal sinovega dolga ter da se Pišljarjem ni dogovarjal o vračilu . POP TV je v sredo poročal , da je Jure Janković Pišljarju vrnil tri milijone evrov dolga . Dolg naj bi po takratnem poročanju televizije v sinovem imenu poravnal Zoran Janković . Po takratnem poročanju televizije sta Janković in Pišljar sklenila sporazum o ureditvi razmerij . Glavnica skupno trimilijonskega dolga je sedaj poravnana , obresti pa Jankoviću ni treba vrniti . Pišljar naj bi sicer v teh dneh dobil nakazana dobra dva milijona evrov
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-100	562-564	je	_	_	_	_	
1-101	565-566	v	_	_	_	_	
1-102	567-572	lasti	_	_	_	_	
1-103	573-581	podjetja	_	3 - Nevtralno[21]	*->11-1	*[11]	
1-104	582-588	Electa	ORG	3 - Nevtralno[21]	*->11-1	*[11]	
1-105	589-590	,	_	_	_	_	
1-106	591-593	in	_	_	_	_	
1-107	594-598	tudi	_	_	_	_	
1-108	599-601	ne	_	_	_	_	
1-109	602-603	s	_	_	_	_	
1-110	604-611	prodajo	_	_	_	_	
1-111	612-618	delnic	_	_	_	_	
1-112	619-629	Mercatorja	ORG	3 - Nevtralno	*->12-1	*[12]	
1-113	630-631	,	_	_	_	_	
1-114	632-634	je	_	_	_	_	
1-115	635-643	poročala	_	_	_	_	
1-116	644-654	Televizija	ORG[9]	3 - Nevtralno[22]	*->4-2	*[4]	
1-117	655-664	Slovenija	ORG[9]|LOC[10]	3 - Nevtralno[22]|3 - Nevtralno[23]	*->4-2|*->5-2	*[4]|*[5]	
1-118	665-666	.	_	_	_	_	
1-119	667-669	Od	_	_	_	_	
1-120	670-673	kod	_	_	_	_	
1-121	674-679	torej	_	_	_	_	
1-122	680-685	denar	_	_	_	_	
1-123	686-688	za	_	_	_	_	
1-124	689-698	poplačilo	_	_	_	_	
1-125	699-704	dolga	_	_	_	_	
1-126	705-714	Pišljarju	PER	_	*->3-3	*[3]	
1-127	715-716	,	_	_	_	_	
1-128	717-719	pa	_	_	_	_	
1-129	720-722	ni	_	_	_	_	
1-130	723-731	pojasnil	_	_	_	_	
1-131	732-736	niti	_	_	_	_	
1-132	737-742	Zoran	PER[11]	_	*->6-7	*[6]	
1-133	743-751	Janković	PER[11]	_	*->6-7	*[6]	
1-134	752-753	.	_	_	_	_	
1-135	754-759	Dejal	_	_	*->6-8	*[6]	
1-136	760-762	pa	_	_	_	_	
1-137	763-765	je	_	_	_	_	
1-138	766-767	,	_	_	_	_	
1-139	768-770	da	_	_	_	_	
1-140	771-773	je	_	_	_	_	
1-141	774-780	njegov	_	_	*->6-9	*[6]	
1-142	781-787	mlajši	_	_	*->2-6	*[2]	
1-143	788-791	sin	_	_	*->2-6	*[2]	
1-144	792-800	podpisal	_	_	_	_	
1-145	801-808	pogodbo	_	_	_	_	
1-146	809-810	s	_	_	_	_	
1-147	811-822	podjetnikom	_	_	*->3-4	*[3]	
1-148	823-826	ter	_	_	_	_	
1-149	827-831	tudi	_	_	_	_	
1-150	832-837	vrnil	_	_	*->2-7	*[2]	
1-151	838-843	denar	_	_	_	_	
1-152	844-845	,	_	_	_	_	
1-153	846-848	ki	_	_	_	_	
1-154	849-851	si	_	_	_	_	
1-155	852-854	ga	_	_	_	_	
1-156	855-857	je	_	_	_	_	
1-157	858-867	izposodil	_	_	*->2-8	*[2]	
1-158	868-869	.	_	_	_	_	
1-159	870-872	Po	_	_	_	_	
1-160	873-882	poročanju	_	_	_	_	
1-161	883-886	POP	ORG[12]	_	*->13-1	*[13]	
1-162	887-889	TV	ORG[12]	_	*->13-1	*[13]	
1-163	890-892	so	_	_	_	_	
1-164	893-895	iz	_	_	_	_	
1-165	896-906	odvetniške	_	_	*->14-1	*[14]	
1-166	907-914	pisarne	_	_	*->14-1	*[14]	
1-167	915-922	Čeferin	ORG	_	*->14-1	*[14]	
1-168	923-932	sporočili	_	_	_	_	
1-169	933-934	,	_	_	_	_	
1-170	935-937	da	_	_	_	_	
1-171	938-940	se	_	_	_	_	
1-172	941-946	Zoran	PER[13]	_	*->6-10	*[6]	
1-173	947-955	Janković	PER[13]	_	*->6-10	*[6]	
1-174	956-957	s	_	_	_	_	
1-175	958-968	Pišljarjem	PER	_	*->3-5	*[3]	
1-176	969-971	ni	_	_	_	_	
1-177	972-982	dogovarjal	_	_	_	_	
1-178	983-984	o	_	_	_	_	
1-179	985-995	nikakršnem	_	_	_	_	
1-180	996-1004	posojilu	_	_	_	_	
1-181	1005-1006	,	_	_	_	_	
1-182	1007-1013	temveč	_	_	_	_	
1-183	1014-1016	da	_	_	_	_	
1-184	1017-1019	se	_	_	_	_	
1-185	1020-1022	je	_	_	_	_	
1-186	1023-1024	o	_	_	_	_	
1-187	1025-1028	tem	_	_	_	_	
1-188	1029-1039	dogovarjal	_	_	_	_	
1-189	1040-1042	le	_	_	_	_	
1-190	1043-1047	Jure	PER[14]	_	*->2-9	*[2]	
1-191	1048-1056	Janković	PER[14]	_	*->2-9	*[2]	
1-192	1057-1058	.	_	_	_	_	
1-193	1059-1068	Pojasnili	_	3 - Nevtralno	*->14-2	*[14]	
1-194	1069-1071	so	_	_	_	_	
1-195	1072-1076	tudi	_	_	_	_	
1-196	1077-1078	,	_	_	_	_	
1-197	1079-1081	da	_	_	_	_	
1-198	1082-1087	Zoran	PER[15]	_	*->6-11	*[6]	
1-199	1088-1096	Janković	PER[15]	_	*->6-11	*[6]	
1-200	1097-1099	ni	_	_	_	_	
1-201	1100-1108	poravnal	_	_	_	_	
1-202	1109-1117	sinovega	_	_	*->2-10	*[2]	
1-203	1118-1123	dolga	_	_	_	_	
1-204	1124-1127	ter	_	_	_	_	
1-205	1128-1130	da	_	_	_	_	
1-206	1131-1133	se	_	_	_	_	
1-207	1134-1144	Pišljarjem	PER	_	*->3-6	*[3]	
1-208	1145-1147	ni	_	_	_	_	
1-209	1148-1158	dogovarjal	_	_	_	_	
1-210	1159-1160	o	_	_	_	_	
1-211	1161-1168	vračilu	_	_	_	_	
1-212	1169-1170	.	_	_	_	_	
1-213	1171-1174	POP	ORG[16]	3 - Nevtralno[24]	*->13-2	*[13]	
1-214	1175-1177	TV	ORG[16]	3 - Nevtralno[24]	*->13-2	*[13]	
1-215	1178-1180	je	_	_	_	_	
1-216	1181-1182	v	_	_	_	_	
1-217	1183-1188	sredo	_	_	_	_	
1-218	1189-1196	poročal	_	_	_	_	
1-219	1197-1198	,	_	_	_	_	
1-220	1199-1201	da	_	_	_	_	
1-221	1202-1204	je	_	_	_	_	
1-222	1205-1209	Jure	PER[17]	_	*->2-11	*[2]	
1-223	1210-1218	Janković	PER[17]	_	*->2-11	*[2]	
1-224	1219-1228	Pišljarju	PER	_	*->3-7	*[3]	
1-225	1229-1234	vrnil	_	_	_	_	
1-226	1235-1238	tri	_	_	_	_	
1-227	1239-1247	milijone	_	_	_	_	
1-228	1248-1253	evrov	_	_	_	_	
1-229	1254-1259	dolga	_	_	_	_	
1-230	1260-1261	.	_	_	_	_	
1-231	1262-1266	Dolg	_	_	_	_	
1-232	1267-1270	naj	_	_	_	_	
1-233	1271-1273	bi	_	_	_	_	
1-234	1274-1276	po	_	_	_	_	
1-235	1277-1286	takratnem	_	_	_	_	
1-236	1287-1296	poročanju	_	_	_	_	
1-237	1297-1307	televizije	_	_	_	_	
1-238	1308-1309	v	_	_	_	_	
1-239	1310-1317	sinovem	_	2 - Negativno	*->2-12	*[2]	
1-240	1318-1323	imenu	_	_	_	_	
1-241	1324-1332	poravnal	_	_	_	_	
1-242	1333-1338	Zoran	PER[18]	_	*->6-12	*[6]	
1-243	1339-1347	Janković	PER[18]	_	*->6-12	*[6]	
1-244	1348-1349	.	_	_	_	_	
1-245	1350-1352	Po	_	_	_	_	
1-246	1353-1362	takratnem	_	_	_	_	
1-247	1363-1372	poročanju	_	_	_	_	
1-248	1373-1383	televizije	_	_	_	_	
1-249	1384-1387	sta	_	_	_	_	
1-250	1388-1396	Janković	PER	_	*->6-13	*[6]	
1-251	1397-1399	in	_	_	_	_	
1-252	1400-1407	Pišljar	PER	_	*->3-8	*[3]	
1-253	1408-1416	sklenila	_	_	_	_	
1-254	1417-1425	sporazum	_	_	_	_	
1-255	1426-1427	o	_	_	_	_	
1-256	1428-1436	ureditvi	_	_	_	_	
1-257	1437-1445	razmerij	_	_	_	_	
1-258	1446-1447	.	_	_	_	_	
1-259	1448-1456	Glavnica	_	_	_	_	
1-260	1457-1463	skupno	_	_	_	_	
1-261	1464-1479	trimilijonskega	_	_	_	_	
1-262	1480-1485	dolga	_	_	_	_	
1-263	1486-1488	je	_	_	_	_	
1-264	1489-1494	sedaj	_	_	_	_	
1-265	1495-1504	poravnana	_	_	_	_	
1-266	1505-1506	,	_	_	_	_	
1-267	1507-1514	obresti	_	_	_	_	
1-268	1515-1517	pa	_	_	_	_	
1-269	1518-1527	Jankoviću	PER	2 - Negativno	*->6-14	*[6]	
1-270	1528-1530	ni	_	_	_	_	
1-271	1531-1536	treba	_	_	_	_	
1-272	1537-1543	vrniti	_	_	_	_	
1-273	1544-1545	.	_	_	_	_	
1-274	1546-1553	Pišljar	PER	2 - Negativno	*->3-9	*[3]	
1-275	1554-1557	naj	_	_	_	_	
1-276	1558-1560	bi	_	_	_	_	
1-277	1561-1566	sicer	_	_	_	_	
1-278	1567-1568	v	_	_	_	_	
1-279	1569-1572	teh	_	_	_	_	
1-280	1573-1577	dneh	_	_	_	_	
1-281	1578-1583	dobil	_	_	_	_	
1-282	1584-1592	nakazana	_	_	_	_	
1-283	1593-1598	dobra	_	_	_	_	
1-284	1599-1602	dva	_	_	_	_	
1-285	1603-1611	milijona	_	_	_	_	
1-286	1612-1617	evrov	_	_	_	_	
