#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Obseg tujih naložb na Kitajskem se znižuje . Februarja so tuja podjetja za naložbe v kitajsko gospodarstvo namenila 5,8 milijarde dolarjev , kar je 15,8 odstotka manj kot v enakem obdobju lani , je po navedbah ameriške tiskovne agencije AP danes sporočilo kitajsko ministrstvo za trgovino . Globalna gospodarska in finančna kriza je upočasnila prilive tujega kapitala , kar občuti tudi Kitajska , kjer so bile tuje investicije eden od motorjev gospodarske rasti . Vseeno pa je februarsko nazadovanje manjše od januarskega , ko je obseg tujih naložb v medletni primerjavi oslabel za 32,7 odstotka . V prvih dveh mesecih letos so se tuje investicije znižale za 26,2 odstotka glede na enako obdobje lani . Občuten padec v prilivu tujih naložb Kitajska beleži po lanskem septembru , ko so se razmere v mednarodnem okolju močno zaostrile , povpraševanje po kitajskih izdelkih pa je začelo upadati . Kitajska vlada tudi meni , da bo stabilna domača valuta , juan , prispevala h globalnemu gospodarskemu okrevanju . Letos bo zato Kitajska po poročanju AP okrepila število obiskov trgovinskih delegacij v tujini . Tako bodo vladno - gospodarske delegacije najverjetneje obiskale Evropo , ZDA , Japonsko in države jugovzhodne Azije . Februarja je 200 - članska delegacija med obiskom v Evropi podpisala za 13 milijard dolarjev pogodb v Veliki Britaniji , Nemčiji , Švici in Španiji , navaja AP . Oblasti v Pekingu želijo spodbuditi kitajska podjetja k intenzivnejšim vlaganjem v tujini , obenem pa povečati naložbe v sodobne tehnologije , ki bi omogočile okolju prijaznejšo in učinkovitejšo proizvodnjo . Izhodne investicije naj bi bile eno glavnih težišč v odnosih s tujino , s čimer naj bi spodbudili tudi rast gospodarstva . Kitajske družbe so tako letos že podpisale več milijard dolarjev vredne pogodbe o dobavi nafte iz Rusije , Venezuele in Brazilije , največji kitajski proizvajalec aluminija Chinalco pa namerava vložiti 19,5 milijarde dolarjev v drugo največjo rudarsko družbo na svetu Rio Tinto . Kitajska bi letos sicer lahko izgubila več kot 80 milijard dolarjev svojih deviznih rezerv zaradi neugodnih nakupov delnic tik pred zaostritvijo razmer na mednarodnih finančnih trgih . Kot poroča današnji Financial Times , je Kitajska , ki ima sicer skoraj 2000 milijard dolarskih rezerv , razpršila svoje naložbe z investicijami v delnice večinoma ameriških podjetij , medtem ko je pred tem sredstva večinoma nalagala v varnejše obveznice
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-63	393-397	tudi	_	_	_	_	
1-64	398-406	Kitajska	ORG	_	*->2-2	*[2]	
1-65	407-408	,	_	_	_	_	
1-66	409-413	kjer	_	_	_	_	
1-67	414-416	so	_	_	_	_	
1-68	417-421	bile	_	_	_	_	
1-69	422-426	tuje	_	_	_	_	
1-70	427-438	investicije	_	_	_	_	
1-71	439-443	eden	_	_	_	_	
1-72	444-446	od	_	_	_	_	
1-73	447-455	motorjev	_	_	_	_	
1-74	456-467	gospodarske	_	_	_	_	
1-75	468-473	rasti	_	_	_	_	
1-76	474-475	.	_	_	_	_	
1-77	476-482	Vseeno	_	_	_	_	
1-78	483-485	pa	_	_	_	_	
1-79	486-488	je	_	_	_	_	
1-80	489-499	februarsko	_	_	_	_	
1-81	500-511	nazadovanje	_	_	_	_	
1-82	512-518	manjše	_	_	_	_	
1-83	519-521	od	_	_	_	_	
1-84	522-533	januarskega	_	_	_	_	
1-85	534-535	,	_	_	_	_	
1-86	536-538	ko	_	_	_	_	
1-87	539-541	je	_	_	_	_	
1-88	542-547	obseg	_	_	_	_	
1-89	548-553	tujih	_	_	_	_	
1-90	554-560	naložb	_	_	_	_	
1-91	561-562	v	_	_	_	_	
1-92	563-571	medletni	_	_	_	_	
1-93	572-582	primerjavi	_	_	_	_	
1-94	583-590	oslabel	_	_	_	_	
1-95	591-593	za	_	_	_	_	
1-96	594-598	32,7	_	_	_	_	
1-97	599-607	odstotka	_	_	_	_	
1-98	608-609	.	_	_	_	_	
1-99	610-611	V	_	_	_	_	
1-100	612-617	prvih	_	_	_	_	
1-101	618-622	dveh	_	_	_	_	
1-102	623-630	mesecih	_	_	_	_	
1-103	631-636	letos	_	_	_	_	
1-104	637-639	so	_	_	_	_	
1-105	640-642	se	_	_	_	_	
1-106	643-647	tuje	_	_	_	_	
1-107	648-659	investicije	_	_	_	_	
1-108	660-667	znižale	_	_	_	_	
1-109	668-670	za	_	_	_	_	
1-110	671-675	26,2	_	_	_	_	
1-111	676-684	odstotka	_	_	_	_	
1-112	685-690	glede	_	_	_	_	
1-113	691-693	na	_	_	_	_	
1-114	694-699	enako	_	_	_	_	
1-115	700-707	obdobje	_	_	_	_	
1-116	708-712	lani	_	_	_	_	
1-117	713-714	.	_	_	_	_	
1-118	715-722	Občuten	_	_	_	_	
1-119	723-728	padec	_	_	_	_	
1-120	729-730	v	_	_	_	_	
1-121	731-738	prilivu	_	_	_	_	
1-122	739-744	tujih	_	_	_	_	
1-123	745-751	naložb	_	_	_	_	
1-124	752-760	Kitajska	ORG	_	*->2-3	*[2]	
1-125	761-767	beleži	_	_	_	_	
1-126	768-770	po	_	_	_	_	
1-127	771-778	lanskem	_	_	_	_	
1-128	779-788	septembru	_	_	_	_	
1-129	789-790	,	_	_	_	_	
1-130	791-793	ko	_	_	_	_	
1-131	794-796	so	_	_	_	_	
1-132	797-799	se	_	_	_	_	
1-133	800-807	razmere	_	_	_	_	
1-134	808-809	v	_	_	_	_	
1-135	810-821	mednarodnem	_	_	_	_	
1-136	822-828	okolju	_	_	_	_	
1-137	829-834	močno	_	_	_	_	
1-138	835-844	zaostrile	_	_	_	_	
1-139	845-846	,	_	_	_	_	
1-140	847-860	povpraševanje	_	_	_	_	
1-141	861-863	po	_	_	_	_	
1-142	864-873	kitajskih	_	_	_	_	
1-143	874-882	izdelkih	_	_	_	_	
1-144	883-885	pa	_	_	_	_	
1-145	886-888	je	_	_	_	_	
1-146	889-895	začelo	_	_	_	_	
1-147	896-903	upadati	_	_	_	_	
1-148	904-905	.	_	_	_	_	
1-149	906-914	Kitajska	_	_	_	_	
1-150	915-920	vlada	_	_	_	_	
1-151	921-925	tudi	_	_	_	_	
1-152	926-930	meni	_	_	_	_	
1-153	931-932	,	_	_	_	_	
1-154	933-935	da	_	_	_	_	
1-155	936-938	bo	_	_	_	_	
1-156	939-947	stabilna	_	_	_	_	
1-157	948-954	domača	_	_	*->2-4	*[2]	
1-158	955-961	valuta	_	_	_	_	
1-159	962-963	,	_	_	_	_	
1-160	964-968	juan	_	_	_	_	
1-161	969-970	,	_	_	_	_	
1-162	971-981	prispevala	_	_	_	_	
1-163	982-983	h	_	_	_	_	
1-164	984-994	globalnemu	_	_	_	_	
1-165	995-1008	gospodarskemu	_	_	_	_	
1-166	1009-1018	okrevanju	_	_	_	_	
1-167	1019-1020	.	_	_	_	_	
1-168	1021-1026	Letos	_	_	_	_	
1-169	1027-1029	bo	_	_	_	_	
1-170	1030-1034	zato	_	_	_	_	
1-171	1035-1043	Kitajska	ORG	_	*->2-5	*[2]	
1-172	1044-1046	po	_	_	_	_	
1-173	1047-1056	poročanju	_	_	_	_	
1-174	1057-1059	AP	ORG	_	*->3-2	*[3]	
1-175	1060-1068	okrepila	_	_	_	_	
1-176	1069-1076	število	_	_	_	_	
1-177	1077-1084	obiskov	_	_	_	_	
1-178	1085-1096	trgovinskih	_	_	_	_	
1-179	1097-1106	delegacij	_	_	_	_	
1-180	1107-1108	v	_	_	_	_	
1-181	1109-1115	tujini	_	_	_	_	
1-182	1116-1117	.	_	_	_	_	
1-183	1118-1122	Tako	_	_	_	_	
1-184	1123-1127	bodo	_	_	_	_	
1-185	1128-1134	vladno	_	_	_	_	
1-186	1135-1136	-	_	_	_	_	
1-187	1137-1148	gospodarske	_	_	_	_	
1-188	1149-1159	delegacije	_	_	_	_	
1-189	1160-1173	najverjetneje	_	_	_	_	
1-190	1174-1182	obiskale	_	_	_	_	
1-191	1183-1189	Evropo	LOC	_	*->4-1	*[4]	
1-192	1190-1191	,	_	_	_	_	
1-193	1192-1195	ZDA	LOC	3 - Nevtralno	*->5-1	*[5]	
1-194	1196-1197	,	_	_	_	_	
1-195	1198-1206	Japonsko	LOC	3 - Nevtralno	*->6-1	*[6]	
1-196	1207-1209	in	_	_	_	_	
1-197	1210-1216	države	_	3 - Nevtralno[3]	*->7-1	*[7]	
1-198	1217-1228	jugovzhodne	_	3 - Nevtralno[3]	*->7-1	*[7]	
1-199	1229-1234	Azije	LOC	3 - Nevtralno[3]	*->7-1	*[7]	
1-200	1235-1236	.	_	_	_	_	
1-201	1237-1246	Februarja	_	_	_	_	
1-202	1247-1249	je	_	_	_	_	
1-203	1250-1253	200	_	_	_	_	
1-204	1254-1255	-	_	_	_	_	
1-205	1256-1263	članska	_	_	_	_	
1-206	1264-1274	delegacija	_	_	_	_	
1-207	1275-1278	med	_	_	_	_	
1-208	1279-1286	obiskom	_	_	_	_	
1-209	1287-1288	v	_	_	_	_	
1-210	1289-1295	Evropi	LOC	3 - Nevtralno	*->4-2	*[4]	
1-211	1296-1305	podpisala	_	_	_	_	
1-212	1306-1308	za	_	_	_	_	
1-213	1309-1311	13	_	_	_	_	
1-214	1312-1320	milijard	_	_	_	_	
1-215	1321-1329	dolarjev	_	_	_	_	
1-216	1330-1336	pogodb	_	_	_	_	
1-217	1337-1338	v	_	_	_	_	
1-218	1339-1345	Veliki	LOC[1]	3 - Nevtralno[4]	*->8-1	*[8]	
1-219	1346-1355	Britaniji	LOC[1]	3 - Nevtralno[4]	*->8-1	*[8]	
1-220	1356-1357	,	_	_	_	_	
1-221	1358-1365	Nemčiji	LOC	3 - Nevtralno	*->9-1	*[9]	
1-222	1366-1367	,	_	_	_	_	
1-223	1368-1373	Švici	LOC	3 - Nevtralno	*->10-1	*[10]	
1-224	1374-1376	in	_	_	_	_	
1-225	1377-1384	Španiji	LOC	3 - Nevtralno	*->11-1	*[11]	
1-226	1385-1386	,	_	_	_	_	
1-227	1387-1393	navaja	_	_	_	_	
1-228	1394-1396	AP	ORG	3 - Nevtralno	*->3-3	*[3]	
1-229	1397-1398	.	_	_	_	_	
1-230	1399-1406	Oblasti	_	_	_	_	
1-231	1407-1408	v	_	_	_	_	
1-232	1409-1416	Pekingu	LOC	3 - Nevtralno	*->12-1	*[12]	
1-233	1417-1423	želijo	_	_	_	_	
1-234	1424-1434	spodbuditi	_	_	_	_	
1-235	1435-1443	kitajska	_	_	_	_	
1-236	1444-1452	podjetja	_	_	_	_	
1-237	1453-1454	k	_	_	_	_	
1-238	1455-1469	intenzivnejšim	_	_	_	_	
1-239	1470-1479	vlaganjem	_	_	_	_	
1-240	1480-1481	v	_	_	_	_	
1-241	1482-1488	tujini	_	_	_	_	
1-242	1489-1490	,	_	_	_	_	
1-243	1491-1497	obenem	_	_	_	_	
1-244	1498-1500	pa	_	_	_	_	
1-245	1501-1509	povečati	_	_	_	_	
1-246	1510-1517	naložbe	_	_	_	_	
1-247	1518-1519	v	_	_	_	_	
1-248	1520-1527	sodobne	_	_	_	_	
1-249	1528-1539	tehnologije	_	_	_	_	
1-250	1540-1541	,	_	_	_	_	
1-251	1542-1544	ki	_	_	_	_	
1-252	1545-1547	bi	_	_	_	_	
1-253	1548-1557	omogočile	_	_	_	_	
1-254	1558-1564	okolju	_	_	_	_	
1-255	1565-1576	prijaznejšo	_	_	_	_	
1-256	1577-1579	in	_	_	_	_	
1-257	1580-1593	učinkovitejšo	_	_	_	_	
1-258	1594-1605	proizvodnjo	_	_	_	_	
1-259	1606-1607	.	_	_	_	_	
1-260	1608-1615	Izhodne	_	_	_	_	
1-261	1616-1627	investicije	_	_	_	_	
1-262	1628-1631	naj	_	_	_	_	
1-263	1632-1634	bi	_	_	_	_	
1-264	1635-1639	bile	_	_	_	_	
1-265	1640-1643	eno	_	_	_	_	
1-266	1644-1651	glavnih	_	_	_	_	
1-267	1652-1658	težišč	_	_	_	_	
1-268	1659-1660	v	_	_	_	_	
1-269	1661-1668	odnosih	_	_	_	_	
1-270	1669-1670	s	_	_	_	_	
1-271	1671-1677	tujino	_	_	_	_	
1-272	1678-1679	,	_	_	_	_	
1-273	1680-1681	s	_	_	_	_	
1-274	1682-1687	čimer	_	_	_	_	
1-275	1688-1691	naj	_	_	_	_	
1-276	1692-1694	bi	_	_	_	_	
1-277	1695-1705	spodbudili	_	_	*->2-6	*[2]	
1-278	1706-1710	tudi	_	_	_	_	
1-279	1711-1715	rast	_	_	_	_	
1-280	1716-1728	gospodarstva	_	_	_	_	
1-281	1729-1730	.	_	_	_	_	
1-282	1731-1739	Kitajske	_	_	_	_	
1-283	1740-1746	družbe	_	_	_	_	
1-284	1747-1749	so	_	_	_	_	
1-285	1750-1754	tako	_	_	_	_	
1-286	1755-1760	letos	_	_	_	_	
1-287	1761-1763	že	_	_	_	_	
1-288	1764-1773	podpisale	_	_	_	_	
1-289	1774-1777	več	_	_	_	_	
1-290	1778-1786	milijard	_	_	_	_	
1-291	1787-1795	dolarjev	_	_	_	_	
1-292	1796-1802	vredne	_	_	_	_	
1-293	1803-1810	pogodbe	_	_	_	_	
1-294	1811-1812	o	_	_	_	_	
1-295	1813-1819	dobavi	_	_	_	_	
1-296	1820-1825	nafte	_	_	_	_	
1-297	1826-1828	iz	_	_	_	_	
1-298	1829-1835	Rusije	LOC	3 - Nevtralno	*->13-1	*[13]	
1-299	1836-1837	,	_	_	_	_	
1-300	1838-1847	Venezuele	LOC	3 - Nevtralno	*->14-1	*[14]	
1-301	1848-1850	in	_	_	_	_	
1-302	1851-1860	Brazilije	LOC	3 - Nevtralno	*->15-1	*[15]	
1-303	1861-1862	,	_	_	_	_	
1-304	1863-1871	največji	_	_	_	_	
1-305	1872-1880	kitajski	_	4 - Pozitivno[5]	*->16-1	*[16]	
1-306	1881-1893	proizvajalec	_	4 - Pozitivno[5]	*->16-1	*[16]	
1-307	1894-1903	aluminija	_	4 - Pozitivno[5]	*->16-1	*[16]	
1-308	1904-1912	Chinalco	ORG	4 - Pozitivno[5]	*->16-1	*[16]	
1-309	1913-1915	pa	_	_	_	_	
1-310	1916-1924	namerava	_	_	_	_	
1-311	1925-1932	vložiti	_	_	_	_	
1-312	1933-1937	19,5	_	_	_	_	
1-313	1938-1947	milijarde	_	_	_	_	
1-314	1948-1956	dolarjev	_	_	_	_	
1-315	1957-1958	v	_	_	_	_	
1-316	1959-1964	drugo	_	_	_	_	
1-317	1965-1973	največjo	_	_	_	_	
1-318	1974-1982	rudarsko	_	3 - Nevtralno[6]	*->17-1	*[17]	
1-319	1983-1989	družbo	_	3 - Nevtralno[6]	*->17-1	*[17]	
1-320	1990-1992	na	_	3 - Nevtralno[6]	*->17-1	*[17]	
1-321	1993-1998	svetu	_	3 - Nevtralno[6]	*->17-1	*[17]	
1-322	1999-2002	Rio	ORG[2]	3 - Nevtralno[6]	*->17-1	*[17]	
1-323	2003-2008	Tinto	ORG[2]	3 - Nevtralno[6]	*->17-1	*[17]	
1-324	2009-2010	.	_	_	_	_	
1-325	2011-2019	Kitajska	ORG	_	*->2-7	*[2]	
1-326	2020-2022	bi	_	_	_	_	
1-327	2023-2028	letos	_	_	_	_	
1-328	2029-2034	sicer	_	_	_	_	
1-329	2035-2040	lahko	_	_	_	_	
1-330	2041-2049	izgubila	_	_	_	_	
1-331	2050-2053	več	_	_	_	_	
1-332	2054-2057	kot	_	_	_	_	
1-333	2058-2060	80	_	_	_	_	
1-334	2061-2069	milijard	_	_	_	_	
1-335	2070-2078	dolarjev	_	_	_	_	
1-336	2079-2085	svojih	_	_	*->2-8	*[2]	
1-337	2086-2094	deviznih	_	_	_	_	
1-338	2095-2101	rezerv	_	_	_	_	
1-339	2102-2108	zaradi	_	_	_	_	
1-340	2109-2118	neugodnih	_	_	_	_	
1-341	2119-2126	nakupov	_	_	_	_	
1-342	2127-2133	delnic	_	_	_	_	
1-343	2134-2137	tik	_	_	_	_	
1-344	2138-2142	pred	_	_	_	_	
1-345	2143-2155	zaostritvijo	_	_	_	_	
1-346	2156-2162	razmer	_	_	_	_	
1-347	2163-2165	na	_	_	_	_	
1-348	2166-2177	mednarodnih	_	_	_	_	
1-349	2178-2187	finančnih	_	_	_	_	
1-350	2188-2193	trgih	_	_	_	_	
1-351	2194-2195	.	_	_	_	_	
1-352	2196-2199	Kot	_	_	_	_	
1-353	2200-2206	poroča	_	_	_	_	
1-354	2207-2215	današnji	_	_	_	_	
1-355	2216-2225	Financial	_	_	_	_	
1-356	2226-2231	Times	_	_	_	_	
1-357	2232-2233	,	_	_	_	_	
1-358	2234-2236	je	_	_	_	_	
1-359	2237-2245	Kitajska	ORG	_	*->2-9	*[2]	
1-360	2246-2247	,	_	_	_	_	
1-361	2248-2250	ki	_	_	_	_	
1-362	2251-2254	ima	_	_	*->2-10	*[2]	
1-363	2255-2260	sicer	_	_	_	_	
1-364	2261-2267	skoraj	_	_	_	_	
1-365	2268-2272	2000	_	_	_	_	
1-366	2273-2281	milijard	_	_	_	_	
1-367	2282-2291	dolarskih	_	_	_	_	
1-368	2292-2298	rezerv	_	_	_	_	
1-369	2299-2300	,	_	_	_	_	
1-370	2301-2310	razpršila	_	_	*->2-11	*[2]	
1-371	2311-2316	svoje	_	_	_	_	
1-372	2317-2324	naložbe	_	_	_	_	
1-373	2325-2326	z	_	_	_	_	
1-374	2327-2340	investicijami	_	_	_	_	
1-375	2341-2342	v	_	_	_	_	
1-376	2343-2350	delnice	_	_	_	_	
1-377	2351-2359	večinoma	_	_	_	_	
1-378	2360-2369	ameriških	_	_	_	_	
1-379	2370-2378	podjetij	_	_	_	_	
1-380	2379-2380	,	_	_	_	_	
1-381	2381-2387	medtem	_	_	_	_	
1-382	2388-2390	ko	_	_	_	_	
1-383	2391-2393	je	_	_	_	_	
1-384	2394-2398	pred	_	_	_	_	
1-385	2399-2402	tem	_	_	_	_	
1-386	2403-2411	sredstva	_	_	_	_	
1-387	2412-2420	večinoma	_	_	_	_	
1-388	2421-2429	nalagala	_	2 - Negativno	*->2-12	*[2]	
1-389	2430-2431	v	_	_	_	_	
1-390	2432-2440	varnejše	_	_	_	_	
1-391	2441-2450	obveznice	_	_	_	_	
