#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Na čelu Hotelov Otočec , poslovne enote Krkinega hčerinskega podjetja Terme Krka , je v zadnjega pol leta prišlo že do druge spremembe . Dosedanjega direktorja Tadeja Kapšo je namreč zamenjal Gorazd Šoster , ki sicer vodi poslovne enoto Terme Šmarješke toplice . Pred Kapšo je Hotele Otočec vodila Sintija Vrstovšek , ki je bila po neuradnih podatkih zaradi slabih rezultatov prisiljena zapustiti direktorsko mesto . Šoster naj bi se omenjal tudi kot novi direktor Term Krka , ki že tri leta zapored poslujejo z izgubo . Po neuradnih podatkih namreč predsednik uprave Krke Jože Colarič ni zadovoljen z generalnim direktorjem Term Krka Jožetom Berusom , zato naj bi mu že odvzel določena pooblastila . V Krki pravijo , da , tako kot na ostalih področjih v okviru skupine Krka , prihaja tudi v Termah Krka do kadrovskih zamenjav ( tudi zaradi odhoda posameznikov ) , " s katerimi želimo v čim večji meri izkoristiti strokovne in vodstvene potenciale posameznikov in na ključna mesta kadrovati motivirane in usposobljene posameznike . " Na vprašanje , ali bo Šoster zamenjal Berusa , v Krki niso odgovorili . Pojasnili pa so , da bodo poslovno enoto na Otočcu tako zaradi širitve njihove obstoječe ponudbe kot tudi zaradi stroškovne racionalizacije v prihodnje organizacijsko in kadrovsko v večji meri povezovali z enoto Šmarješke Toplice . Pred leti so Terme Krka že prejele evropska sredstva za gradnjo projekta Terme Otočec 2000 . Čeprav so nastali precejšnji stroški , da bi termalno vodo po cevovodu prepeljali do Otočca iz Šmarjeških Toplic , projekt ni bil izveden do konca , prejeta evropska sredstva pa je Krka vrnila . Na vprašanje , zakaj projekt Terme Otočec 2000 ni bil zaključen , v Krki niso odgovorili . Poleg Hotelov Otočec in Term Šmarješke toplice Terme Krka združujejo še poslovne enote Terme Dolenjske toplice , Talaso Strunjan in Hotel Krka . V lanskem letu so Terme Krka ustvarile 31,3 milijona evrov prihodkov od prodaje , kar je bilo sedem odstotkov manj kot leta 2009 in 11 odstotkov manj od načrtov . Podjetje je lani pridelalo 2,86 milijona evrov izgube iz poslovanja , medtem ko je bil v letu 2009 ustvarjen dobiček iz poslovanja v višini 982.000 evrov ( po načrtu bi moralo podjetje lani doseči 269.000 evrov dobička iz poslovanja ) . Čeprav so načrtovali , da bodo pridelali dobra dva milijona evrov izgube , je ta lani znašala 4,6 milijona evrov . To je bilo za 248 odstotkov oziroma za 3,3 milijona evrov več od načrtov . V Krki razlagajo , da je na lansko poslovanje hčerinskega podjetja Terme Krka v precejšnji meri vplival nekajmesečni izpad poslovanja hotela v Strunjanu , ki je bil zaprt zaradi obsežnih obnovitvenih del . Po drugi strani pa so v prvem polletju letošnjega leta v primerjavi z enakim obdobjem lani zabeležili ugodne prodajne trende . Tako so prodali za približno 17 milijonov evrov storitev . To je bilo za več kot 21 odstotkov več kot v prvih šestih mesecih lanskega leta . sebastjan.morozov @
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-63	377-387	rezultatov	_	_	_	_	
1-64	388-398	prisiljena	_	2 - Negativno	*->9-2	*[9]	
1-65	399-408	zapustiti	_	_	_	_	
1-66	409-420	direktorsko	_	_	_	_	
1-67	421-426	mesto	_	_	_	_	
1-68	427-428	.	_	_	_	_	
1-69	429-435	Šoster	PER	_	*->6-2	*[6]	
1-70	436-439	naj	_	_	_	_	
1-71	440-442	bi	_	_	_	_	
1-72	443-445	se	_	_	_	_	
1-73	446-453	omenjal	_	_	_	_	
1-74	454-458	tudi	_	_	_	_	
1-75	459-462	kot	_	_	_	_	
1-76	463-467	novi	_	_	*->6-3	*[6]	
1-77	468-476	direktor	_	_	*->6-3	*[6]	
1-78	477-481	Term	ORG[11]	_	*->6-3|*->4-3	*[6]|*[4]	
1-79	482-486	Krka	ORG[11]	_	*->6-3|*->4-3	*[6]|*[4]	
1-80	487-488	,	_	_	_	_	
1-81	489-491	ki	_	_	_	_	
1-82	492-494	že	_	_	_	_	
1-83	495-498	tri	_	_	_	_	
1-84	499-503	leta	_	_	_	_	
1-85	504-511	zapored	_	_	_	_	
1-86	512-521	poslujejo	_	_	*->4-4	*[4]	
1-87	522-523	z	_	_	_	_	
1-88	524-530	izgubo	_	_	_	_	
1-89	531-532	.	_	_	_	_	
1-90	533-535	Po	_	_	_	_	
1-91	536-545	neuradnih	_	_	_	_	
1-92	546-554	podatkih	_	_	_	_	
1-93	555-561	namreč	_	_	_	_	
1-94	562-572	predsednik	_	_	*->10-1	*[10]	
1-95	573-579	uprave	_	_	*->10-1	*[10]	
1-96	580-584	Krke	ORG	_	*->10-1|*->18-2	*[10]|*[18]	
1-97	585-589	Jože	PER[12]	_	*->10-1	*[10]	
1-98	590-597	Colarič	PER[12]	_	*->10-1	*[10]	
1-99	598-600	ni	_	_	_	_	
1-100	601-611	zadovoljen	_	_	_	_	
1-101	612-613	z	_	_	_	_	
1-102	614-624	generalnim	_	_	*->11-1	*[11]	
1-103	625-636	direktorjem	_	_	*->11-1	*[11]	
1-104	637-641	Term	ORG[13]	_	*->11-1|*->4-5	*[11]|*[4]	
1-105	642-646	Krka	ORG[13]	_	*->11-1|*->4-5	*[11]|*[4]	
1-106	647-654	Jožetom	PER[14]	_	*->11-1	*[11]	
1-107	655-662	Berusom	PER[14]	_	*->11-1	*[11]	
1-108	663-664	,	_	_	_	_	
1-109	665-669	zato	_	_	_	_	
1-110	670-673	naj	_	_	_	_	
1-111	674-676	bi	_	_	_	_	
1-112	677-679	mu	_	_	*->11-2	*[11]	
1-113	680-682	že	_	_	_	_	
1-114	683-689	odvzel	_	_	*->10-2	*[10]	
1-115	690-698	določena	_	_	_	_	
1-116	699-710	pooblastila	_	_	_	_	
1-117	711-712	.	_	_	_	_	
1-118	713-714	V	_	_	_	_	
1-119	715-719	Krki	ORG	_	*->18-3	*[18]	
1-120	720-727	pravijo	_	_	_	_	
1-121	728-729	,	_	_	_	_	
1-122	730-732	da	_	_	_	_	
1-123	733-734	,	_	_	_	_	
1-124	735-739	tako	_	_	_	_	
1-125	740-743	kot	_	_	_	_	
1-126	744-746	na	_	_	_	_	
1-127	747-754	ostalih	_	_	_	_	
1-128	755-764	področjih	_	_	_	_	
1-129	765-766	v	_	_	_	_	
1-130	767-773	okviru	_	_	_	_	
1-131	774-781	skupine	_	_	*->18-4	*[18]	
1-132	782-786	Krka	ORG	_	*->18-4	*[18]	
1-133	787-788	,	_	_	_	_	
1-134	789-796	prihaja	_	_	_	_	
1-135	797-801	tudi	_	_	_	_	
1-136	802-803	v	_	_	_	_	
1-137	804-810	Termah	ORG[15]	_	*->4-6	*[4]	
1-138	811-815	Krka	ORG[15]	_	*->4-6	*[4]	
1-139	816-818	do	_	_	_	_	
1-140	819-829	kadrovskih	_	_	_	_	
1-141	830-838	zamenjav	_	_	_	_	
1-142	839-840	(	_	_	_	_	
1-143	841-845	tudi	_	_	_	_	
1-144	846-852	zaradi	_	_	_	_	
1-145	853-859	odhoda	_	_	_	_	
1-146	860-872	posameznikov	_	_	_	_	
1-147	873-874	)	_	_	_	_	
1-148	875-876	,	_	_	_	_	
1-149	877-878	"	_	_	_	_	
1-150	879-880	s	_	_	_	_	
1-151	881-889	katerimi	_	_	_	_	
1-152	890-896	želimo	_	_	_	_	
1-153	897-898	v	_	_	_	_	
1-154	899-902	čim	_	_	_	_	
1-155	903-908	večji	_	_	_	_	
1-156	909-913	meri	_	_	_	_	
1-157	914-925	izkoristiti	_	_	_	_	
1-158	926-935	strokovne	_	_	_	_	
1-159	936-938	in	_	_	_	_	
1-160	939-948	vodstvene	_	_	_	_	
1-161	949-959	potenciale	_	_	_	_	
1-162	960-972	posameznikov	_	_	_	_	
1-163	973-975	in	_	_	_	_	
1-164	976-978	na	_	_	_	_	
1-165	979-986	ključna	_	_	_	_	
1-166	987-992	mesta	_	_	_	_	
1-167	993-1002	kadrovati	_	_	_	_	
1-168	1003-1013	motivirane	_	_	_	_	
1-169	1014-1016	in	_	_	_	_	
1-170	1017-1029	usposobljene	_	_	_	_	
1-171	1030-1041	posameznike	_	_	_	_	
1-172	1042-1043	.	_	_	_	_	
1-173	1044-1045	"	_	_	_	_	
1-174	1046-1048	Na	_	_	_	_	
1-175	1049-1058	vprašanje	_	_	_	_	
1-176	1059-1060	,	_	_	_	_	
1-177	1061-1064	ali	_	_	_	_	
1-178	1065-1067	bo	_	_	_	_	
1-179	1068-1074	Šoster	PER	3 - Nevtralno	*->6-4	*[6]	
1-180	1075-1083	zamenjal	_	_	_	_	
1-181	1084-1090	Berusa	PER	2 - Negativno	*->11-3	*[11]	
1-182	1091-1092	,	_	_	_	_	
1-183	1093-1094	v	_	_	_	_	
1-184	1095-1099	Krki	ORG	_	*->18-5	*[18]	
1-185	1100-1104	niso	_	_	_	_	
1-186	1105-1115	odgovorili	_	_	_	_	
1-187	1116-1117	.	_	_	_	_	
1-188	1118-1127	Pojasnili	_	_	*->18-6	*[18]	
1-189	1128-1130	pa	_	_	_	_	
1-190	1131-1133	so	_	_	_	_	
1-191	1134-1135	,	_	_	_	_	
1-192	1136-1138	da	_	_	_	_	
1-193	1139-1143	bodo	_	_	_	_	
1-194	1144-1152	poslovno	_	_	_	_	
1-195	1153-1158	enoto	_	_	_	_	
1-196	1159-1161	na	_	_	_	_	
1-197	1162-1168	Otočcu	LOC	_	*->3-3	*[3]	
1-198	1169-1173	tako	_	_	_	_	
1-199	1174-1180	zaradi	_	_	_	_	
1-200	1181-1188	širitve	_	_	_	_	
1-201	1189-1196	njihove	_	_	*->18-7	*[18]	
1-202	1197-1206	obstoječe	_	_	_	_	
1-203	1207-1214	ponudbe	_	_	_	_	
1-204	1215-1218	kot	_	_	_	_	
1-205	1219-1223	tudi	_	_	_	_	
1-206	1224-1230	zaradi	_	_	_	_	
1-207	1231-1241	stroškovne	_	_	_	_	
1-208	1242-1257	racionalizacije	_	_	_	_	
1-209	1258-1259	v	_	_	_	_	
1-210	1260-1269	prihodnje	_	_	_	_	
1-211	1270-1284	organizacijsko	_	_	_	_	
1-212	1285-1287	in	_	_	_	_	
1-213	1288-1297	kadrovsko	_	_	_	_	
1-214	1298-1299	v	_	_	_	_	
1-215	1300-1305	večji	_	_	_	_	
1-216	1306-1310	meri	_	_	_	_	
1-217	1311-1321	povezovali	_	_	*->18-8	*[18]	
1-218	1322-1323	z	_	_	_	_	
1-219	1324-1329	enoto	_	_	*->7-2	*[7]	
1-220	1330-1339	Šmarješke	LOC[16]	_	*->7-2|*->8-2	*[7]|*[8]	
1-221	1340-1347	Toplice	LOC[16]	_	*->7-2|*->8-2	*[7]|*[8]	
1-222	1348-1349	.	_	_	_	_	
1-223	1350-1354	Pred	_	_	_	_	
1-224	1355-1359	leti	_	_	_	_	
1-225	1360-1362	so	_	_	_	_	
1-226	1363-1368	Terme	ORG[17]	_	*->4-7	*[4]	
1-227	1369-1373	Krka	ORG[17]	_	*->4-7	*[4]	
1-228	1374-1376	že	_	_	_	_	
1-229	1377-1384	prejele	_	_	_	_	
1-230	1385-1393	evropska	_	_	_	_	
1-231	1394-1402	sredstva	_	_	_	_	
1-232	1403-1405	za	_	_	_	_	
1-233	1406-1413	gradnjo	_	_	_	_	
1-234	1414-1422	projekta	_	_	_	_	
1-235	1423-1428	Terme	ORG[18]	_	*->12-1	*[12]	
1-236	1429-1435	Otočec	ORG[18]|LOC[19]	_	*->12-1|*->3-4	*[12]|*[3]	
1-237	1436-1440	2000	ORG[18]	_	*->12-1	*[12]	
1-238	1441-1442	.	_	_	_	_	
1-239	1443-1449	Čeprav	_	_	_	_	
1-240	1450-1452	so	_	_	_	_	
1-241	1453-1460	nastali	_	_	_	_	
1-242	1461-1471	precejšnji	_	_	_	_	
1-243	1472-1479	stroški	_	_	_	_	
1-244	1480-1481	,	_	_	_	_	
1-245	1482-1484	da	_	_	_	_	
1-246	1485-1487	bi	_	_	_	_	
1-247	1488-1496	termalno	_	_	_	_	
1-248	1497-1501	vodo	_	_	_	_	
1-249	1502-1504	po	_	_	_	_	
1-250	1505-1513	cevovodu	_	_	_	_	
1-251	1514-1524	prepeljali	_	_	_	_	
1-252	1525-1527	do	_	_	_	_	
1-253	1528-1534	Otočca	LOC	_	*->3-5	*[3]	
1-254	1535-1537	iz	_	_	_	_	
1-255	1538-1548	Šmarjeških	LOC[20]	_	*->8-3	*[8]	
1-256	1549-1555	Toplic	LOC[20]	_	*->8-3	*[8]	
1-257	1556-1557	,	_	_	_	_	
1-258	1558-1565	projekt	_	_	_	_	
1-259	1566-1568	ni	_	_	_	_	
1-260	1569-1572	bil	_	_	_	_	
1-261	1573-1580	izveden	_	_	_	_	
1-262	1581-1583	do	_	_	_	_	
1-263	1584-1589	konca	_	_	_	_	
1-264	1590-1591	,	_	_	_	_	
1-265	1592-1599	prejeta	_	_	_	_	
1-266	1600-1608	evropska	_	_	_	_	
1-267	1609-1617	sredstva	_	_	_	_	
1-268	1618-1620	pa	_	_	_	_	
1-269	1621-1623	je	_	_	_	_	
1-270	1624-1628	Krka	ORG	_	*->18-9	*[18]	
1-271	1629-1635	vrnila	_	_	_	_	
1-272	1636-1637	.	_	_	_	_	
1-273	1638-1640	Na	_	_	_	_	
1-274	1641-1650	vprašanje	_	_	_	_	
1-275	1651-1652	,	_	_	_	_	
1-276	1653-1658	zakaj	_	_	_	_	
1-277	1659-1666	projekt	_	_	_	_	
1-278	1667-1672	Terme	ORG[21]	2 - Negativno[35]	*->12-2	*[12]	
1-279	1673-1679	Otočec	ORG[21]|LOC[22]	2 - Negativno[35]	*->12-2|*->3-6	*[12]|*[3]	
1-280	1680-1684	2000	ORG[21]	2 - Negativno[35]	*->12-2	*[12]	
1-281	1685-1687	ni	_	_	_	_	
1-282	1688-1691	bil	_	_	_	_	
1-283	1692-1701	zaključen	_	_	_	_	
1-284	1702-1703	,	_	_	_	_	
1-285	1704-1705	v	_	_	_	_	
1-286	1706-1710	Krki	ORG	_	*->18-10	*[18]	
1-287	1711-1715	niso	_	_	_	_	
1-288	1716-1726	odgovorili	_	_	_	_	
1-289	1727-1728	.	_	_	_	_	
1-290	1729-1734	Poleg	_	_	_	_	
1-291	1735-1742	Hotelov	ORG[23]	3 - Nevtralno[36]	*->2-3	*[2]	
1-292	1743-1749	Otočec	ORG[23]|LOC[24]	3 - Nevtralno[36]|3 - Nevtralno[37]	*->2-3|*->3-7	*[2]|*[3]	
1-293	1750-1752	in	_	_	_	_	
1-294	1753-1757	Term	ORG[25]	3 - Nevtralno[38]	*->7-3	*[7]	
1-295	1758-1767	Šmarješke	ORG[25]|LOC[26]	3 - Nevtralno[38]|3 - Nevtralno[39]	*->7-3|*->8-4	*[7]|*[8]	
1-296	1768-1775	toplice	ORG[25]|LOC[26]	3 - Nevtralno[38]|3 - Nevtralno[39]	*->7-3|*->8-4	*[7]|*[8]	
1-297	1776-1781	Terme	ORG[27]	_	*->4-8	*[4]	
1-298	1782-1786	Krka	ORG[27]	_	*->4-8	*[4]	
1-299	1787-1797	združujejo	_	_	_	_	
1-300	1798-1800	še	_	_	_	_	
1-301	1801-1809	poslovne	_	_	_	_	
1-302	1810-1815	enote	_	_	_	_	
1-303	1816-1821	Terme	ORG[28]	3 - Nevtralno[40]	*->13-1	*[13]	
1-304	1822-1831	Dolenjske	ORG[28]|LOC[29]	3 - Nevtralno[40]|3 - Nevtralno[41]	*->13-1|*->14-1	*[13]|*[14]	
1-305	1832-1839	toplice	ORG[28]|LOC[29]	3 - Nevtralno[40]|3 - Nevtralno[41]	*->13-1|*->14-1	*[13]|*[14]	
1-306	1840-1841	,	_	_	_	_	
1-307	1842-1848	Talaso	ORG[30]	_	*->15-1	*[15]	
1-308	1849-1857	Strunjan	ORG[30]|LOC[31]	_	*->15-1|*->16-1	*[15]|*[16]	
1-309	1858-1860	in	_	_	_	_	
1-310	1861-1866	Hotel	ORG[32]	3 - Nevtralno[42]	*->17-1	*[17]	
1-311	1867-1871	Krka	ORG[32]	3 - Nevtralno[42]	*->17-1	*[17]	
1-312	1872-1873	.	_	_	_	_	
1-313	1874-1875	V	_	_	_	_	
1-314	1876-1883	lanskem	_	_	_	_	
1-315	1884-1888	letu	_	_	_	_	
1-316	1889-1891	so	_	_	_	_	
1-317	1892-1897	Terme	ORG[33]	_	*->4-9	*[4]	
1-318	1898-1902	Krka	ORG[33]	_	*->4-9	*[4]	
1-319	1903-1912	ustvarile	_	_	_	_	
1-320	1913-1917	31,3	_	_	_	_	
1-321	1918-1926	milijona	_	_	_	_	
1-322	1927-1932	evrov	_	_	_	_	
1-323	1933-1942	prihodkov	_	_	_	_	
1-324	1943-1945	od	_	_	_	_	
1-325	1946-1953	prodaje	_	_	_	_	
1-326	1954-1955	,	_	_	_	_	
1-327	1956-1959	kar	_	_	_	_	
1-328	1960-1962	je	_	_	_	_	
1-329	1963-1967	bilo	_	_	_	_	
1-330	1968-1973	sedem	_	_	_	_	
1-331	1974-1983	odstotkov	_	_	_	_	
1-332	1984-1988	manj	_	_	_	_	
1-333	1989-1992	kot	_	_	_	_	
1-334	1993-1997	leta	_	_	_	_	
1-335	1998-2002	2009	_	_	_	_	
1-336	2003-2005	in	_	_	_	_	
1-337	2006-2008	11	_	_	_	_	
1-338	2009-2018	odstotkov	_	_	_	_	
1-339	2019-2023	manj	_	_	_	_	
1-340	2024-2026	od	_	_	_	_	
1-341	2027-2034	načrtov	_	_	_	_	
1-342	2035-2036	.	_	_	_	_	
1-343	2037-2045	Podjetje	_	_	*->4-10	*[4]	
1-344	2046-2048	je	_	_	_	_	
1-345	2049-2053	lani	_	_	_	_	
1-346	2054-2063	pridelalo	_	_	_	_	
1-347	2064-2068	2,86	_	_	_	_	
1-348	2069-2077	milijona	_	_	_	_	
1-349	2078-2083	evrov	_	_	_	_	
1-350	2084-2090	izgube	_	_	_	_	
1-351	2091-2093	iz	_	_	_	_	
1-352	2094-2104	poslovanja	_	_	_	_	
1-353	2105-2106	,	_	_	_	_	
1-354	2107-2113	medtem	_	_	_	_	
1-355	2114-2116	ko	_	_	_	_	
1-356	2117-2119	je	_	_	_	_	
1-357	2120-2123	bil	_	_	_	_	
1-358	2124-2125	v	_	_	_	_	
1-359	2126-2130	letu	_	_	_	_	
1-360	2131-2135	2009	_	_	_	_	
1-361	2136-2145	ustvarjen	_	_	_	_	
1-362	2146-2153	dobiček	_	_	_	_	
1-363	2154-2156	iz	_	_	_	_	
1-364	2157-2167	poslovanja	_	_	_	_	
1-365	2168-2169	v	_	_	_	_	
1-366	2170-2176	višini	_	_	_	_	
1-367	2177-2184	982.000	_	_	_	_	
1-368	2185-2190	evrov	_	_	_	_	
1-369	2191-2192	(	_	_	_	_	
1-370	2193-2195	po	_	_	_	_	
1-371	2196-2202	načrtu	_	_	_	_	
1-372	2203-2205	bi	_	_	_	_	
1-373	2206-2212	moralo	_	_	_	_	
1-374	2213-2221	podjetje	_	_	*->4-11	*[4]	
1-375	2222-2226	lani	_	_	_	_	
1-376	2227-2233	doseči	_	_	_	_	
1-377	2234-2241	269.000	_	_	_	_	
1-378	2242-2247	evrov	_	_	_	_	
1-379	2248-2255	dobička	_	_	_	_	
1-380	2256-2258	iz	_	_	_	_	
1-381	2259-2269	poslovanja	_	_	_	_	
1-382	2270-2271	)	_	_	_	_	
1-383	2272-2273	.	_	_	_	_	
1-384	2274-2280	Čeprav	_	_	_	_	
1-385	2281-2283	so	_	_	*->4-12	*[4]	
1-386	2284-2294	načrtovali	_	_	*->4-12	*[4]	
1-387	2295-2296	,	_	_	_	_	
1-388	2297-2299	da	_	_	_	_	
1-389	2300-2304	bodo	_	_	_	_	
1-390	2305-2314	pridelali	_	_	*->4-13	*[4]	
1-391	2315-2320	dobra	_	_	_	_	
1-392	2321-2324	dva	_	_	_	_	
1-393	2325-2333	milijona	_	_	_	_	
1-394	2334-2339	evrov	_	_	_	_	
1-395	2340-2346	izgube	_	_	_	_	
1-396	2347-2348	,	_	_	_	_	
1-397	2349-2351	je	_	_	_	_	
1-398	2352-2354	ta	_	_	_	_	
1-399	2355-2359	lani	_	_	_	_	
1-400	2360-2367	znašala	_	_	_	_	
1-401	2368-2371	4,6	_	_	_	_	
1-402	2372-2380	milijona	_	_	_	_	
1-403	2381-2386	evrov	_	_	_	_	
1-404	2387-2388	.	_	_	_	_	
1-405	2389-2391	To	_	_	_	_	
1-406	2392-2394	je	_	_	_	_	
1-407	2395-2399	bilo	_	_	_	_	
1-408	2400-2402	za	_	_	_	_	
1-409	2403-2406	248	_	_	_	_	
1-410	2407-2416	odstotkov	_	_	_	_	
1-411	2417-2424	oziroma	_	_	_	_	
1-412	2425-2427	za	_	_	_	_	
1-413	2428-2431	3,3	_	_	_	_	
1-414	2432-2440	milijona	_	_	_	_	
1-415	2441-2446	evrov	_	_	_	_	
1-416	2447-2450	več	_	_	_	_	
1-417	2451-2453	od	_	_	_	_	
1-418	2454-2461	načrtov	_	_	_	_	
1-419	2462-2463	.	_	_	_	_	
1-420	2464-2465	V	_	_	_	_	
1-421	2466-2470	Krki	ORG	2 - Negativno	*->18-11	*[18]	
1-422	2471-2480	razlagajo	_	_	_	_	
1-423	2481-2482	,	_	_	_	_	
1-424	2483-2485	da	_	_	_	_	
1-425	2486-2488	je	_	_	_	_	
