#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Nemški avtomobilski koncern Daimler je vstopil v lastništvo ameriškega proizvajalca električnih avtomobilov Tesla Motors . Proizvajalec avtomobilskih znamk Mercedes - Benz in Smart je za okoli 50 milijonov evrov kupil desetodstotni delež v ameriškem podjetju , ki je med drugim razvilo električni športni avtomobil za dolge proge . Daimler se želi na ta način utrditi na trgu električnih avtomobilov , ki se mu v prihodnosti obeta razmah . " Naše strateško partnerstvo je pomemben korak k pospešitvi globalne komercializacije električnih motorjev , " je v torek zvečer v izjavi povedal član uprave Daimlerja in vodja oddelka za raziskave in razvoj Thomas Weber . Cilj strateškega dogovora med podjetjema je po navedbah Daimlerja tesnejše sodelovanje pri razvoju električnih motorjev , akumulatorjev in nekaterih vozil na električni pogon . Tesla Motors iz San Carlosa v Kaliforniji je po navedbah Daimlerja trenutno edini proizvajalec , ki s svojim športnim avtomobilom tesla roadster in limuzino model S lahko ponudi za dolge proge primerni električni vozilo . Model S ima z enim polnjenjem domet 480 kilometrov . Tesla Motros sicer že od leta 2004 razvija električne avtomobile . Podjetji sta že sklenili , da bo Tesla Motors razvil litij - ionske akumulatorje za prvih 1000 električnih vozil smart druge generacije , ki naj bi na trg prišli konec leta . Poleg tega naj bi Tesla Motors z elektromotorji opremil tudi vozila mercedes A nove generacije , ki jih bo Daimler predstavil leta 2011 . To so sicer zaenkrat v nemškem koncernu zanikali . Z letom 2012 želi Daimler vozila mercedes - benz in smart opremljati z lastnimi litij - ionskimi akumulatorji . V ta namen je Daimler pred kratkim kupil delež v nemškem podjetju Li - tec , ki se ukvarja z razvojem tovrstne tehnologije . Daimler je septembra lani sklenil tudi partnerstvo z nemškim elektroenergetskim koncernom RWE , s katerim naj bi razvili mrežo polnilnih postaj v Berlinu . To naj bi bilo največje tovrstno omrežje na svetu in naj bi začelo delovati prihodnje leto
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-41	279-282	med	_	_	_	_	
1-42	283-289	drugim	_	_	_	_	
1-43	290-297	razvilo	_	_	*->11-3	*[11]	
1-44	298-308	električni	_	_	_	_	
1-45	309-316	športni	_	_	_	_	
1-46	317-326	avtomobil	_	_	_	_	
1-47	327-329	za	_	_	_	_	
1-48	330-335	dolge	_	_	_	_	
1-49	336-341	proge	_	_	_	_	
1-50	342-343	.	_	_	_	_	
1-51	344-351	Daimler	ORG	_	*->2-3	*[2]	
1-52	352-354	se	_	_	_	_	
1-53	355-359	želi	_	_	_	_	
1-54	360-362	na	_	_	_	_	
1-55	363-365	ta	_	_	_	_	
1-56	366-371	način	_	_	_	_	
1-57	372-379	utrditi	_	_	_	_	
1-58	380-382	na	_	_	_	_	
1-59	383-387	trgu	_	_	_	_	
1-60	388-399	električnih	_	_	_	_	
1-61	400-411	avtomobilov	_	_	_	_	
1-62	412-413	,	_	_	_	_	
1-63	414-416	ki	_	_	_	_	
1-64	417-419	se	_	_	_	_	
1-65	420-422	mu	_	_	_	_	
1-66	423-424	v	_	_	_	_	
1-67	425-436	prihodnosti	_	_	_	_	
1-68	437-442	obeta	_	_	_	_	
1-69	443-449	razmah	_	_	_	_	
1-70	450-451	.	_	_	_	_	
1-71	452-453	"	_	_	_	_	
1-72	454-458	Naše	_	_	*->2-4	*[2]	
1-73	459-468	strateško	_	_	_	_	
1-74	469-480	partnerstvo	_	_	_	_	
1-75	481-483	je	_	_	_	_	
1-76	484-492	pomemben	_	_	_	_	
1-77	493-498	korak	_	_	_	_	
1-78	499-500	k	_	_	_	_	
1-79	501-511	pospešitvi	_	_	_	_	
1-80	512-520	globalne	_	_	_	_	
1-81	521-537	komercializacije	_	_	_	_	
1-82	538-549	električnih	_	_	_	_	
1-83	550-558	motorjev	_	_	_	_	
1-84	559-560	,	_	_	_	_	
1-85	561-562	"	_	_	_	_	
1-86	563-565	je	_	_	_	_	
1-87	566-567	v	_	_	_	_	
1-88	568-573	torek	_	_	_	_	
1-89	574-580	zvečer	_	_	_	_	
1-90	581-582	v	_	_	_	_	
1-91	583-589	izjavi	_	_	_	_	
1-92	590-597	povedal	_	_	_	_	
1-93	598-602	član	_	3 - Nevtralno[11]	*->5-1	*[5]	
1-94	603-609	uprave	_	3 - Nevtralno[11]	*->5-1	*[5]	
1-95	610-619	Daimlerja	ORG	3 - Nevtralno[11]	*->5-1|*->2-5	*[5]|*[2]	
1-96	620-622	in	_	3 - Nevtralno[11]	*->5-1	*[5]	
1-97	623-628	vodja	_	3 - Nevtralno[11]	*->5-1	*[5]	
1-98	629-636	oddelka	_	3 - Nevtralno[11]	*->5-1	*[5]	
1-99	637-639	za	_	3 - Nevtralno[11]	*->5-1	*[5]	
1-100	640-649	raziskave	_	3 - Nevtralno[11]	*->5-1	*[5]	
1-101	650-652	in	_	3 - Nevtralno[11]	*->5-1	*[5]	
1-102	653-659	razvoj	_	3 - Nevtralno[11]	*->5-1	*[5]	
1-103	660-666	Thomas	PER[3]	3 - Nevtralno[11]	*->5-1	*[5]	
1-104	667-672	Weber	PER[3]	3 - Nevtralno[11]	*->5-1	*[5]	
1-105	673-674	.	_	_	_	_	
1-106	675-679	Cilj	_	_	_	_	
1-107	680-691	strateškega	_	_	_	_	
1-108	692-700	dogovora	_	_	_	_	
1-109	701-704	med	_	_	_	_	
1-110	705-715	podjetjema	_	_	_	_	
1-111	716-718	je	_	_	_	_	
1-112	719-721	po	_	_	_	_	
1-113	722-730	navedbah	_	_	_	_	
1-114	731-740	Daimlerja	ORG	_	*->2-6	*[2]	
1-115	741-749	tesnejše	_	_	_	_	
1-116	750-761	sodelovanje	_	_	_	_	
1-117	762-765	pri	_	_	_	_	
1-118	766-773	razvoju	_	_	_	_	
1-119	774-785	električnih	_	_	_	_	
1-120	786-794	motorjev	_	_	_	_	
1-121	795-796	,	_	_	_	_	
1-122	797-810	akumulatorjev	_	_	_	_	
1-123	811-813	in	_	_	_	_	
1-124	814-823	nekaterih	_	_	_	_	
1-125	824-829	vozil	_	_	_	_	
1-126	830-832	na	_	_	_	_	
1-127	833-843	električni	_	_	_	_	
1-128	844-849	pogon	_	_	_	_	
1-129	850-851	.	_	_	_	_	
1-130	852-857	Tesla	ORG[4]	_	*->11-4	*[11]	
1-131	858-864	Motors	ORG[4]	_	*->11-4	*[11]	
1-132	865-867	iz	_	_	_	_	
1-133	868-871	San	LOC[5]	3 - Nevtralno[12]	*->6-1	*[6]	
1-134	872-879	Carlosa	LOC[5]	3 - Nevtralno[12]	*->6-1	*[6]	
1-135	880-881	v	_	_	_	_	
1-136	882-893	Kaliforniji	LOC	3 - Nevtralno	*->7-1	*[7]	
1-137	894-896	je	_	_	_	_	
1-138	897-899	po	_	_	_	_	
1-139	900-908	navedbah	_	_	_	_	
1-140	909-918	Daimlerja	ORG	_	*->2-7	*[2]	
1-141	919-927	trenutno	_	_	_	_	
1-142	928-933	edini	_	_	*->11-5	*[11]	
1-143	934-946	proizvajalec	_	_	*->11-5	*[11]	
1-144	947-948	,	_	_	_	_	
1-145	949-951	ki	_	_	_	_	
1-146	952-953	s	_	_	_	_	
1-147	954-960	svojim	_	_	*->11-6	*[11]	
1-148	961-969	športnim	_	_	_	_	
1-149	970-981	avtomobilom	_	_	_	_	
1-150	982-987	tesla	_	_	_	_	
1-151	988-996	roadster	_	_	_	_	
1-152	997-999	in	_	_	_	_	
1-153	1000-1008	limuzino	_	_	_	_	
1-154	1009-1014	model	_	_	_	_	
1-155	1015-1016	S	_	_	_	_	
1-156	1017-1022	lahko	_	_	_	_	
1-157	1023-1029	ponudi	_	_	*->11-7	*[11]	
1-158	1030-1032	za	_	_	_	_	
1-159	1033-1038	dolge	_	_	_	_	
1-160	1039-1044	proge	_	_	_	_	
1-161	1045-1053	primerni	_	_	_	_	
1-162	1054-1064	električni	_	_	_	_	
1-163	1065-1071	vozilo	_	_	_	_	
1-164	1072-1073	.	_	_	_	_	
1-165	1074-1079	Model	_	_	_	_	
1-166	1080-1081	S	_	_	_	_	
1-167	1082-1085	ima	_	_	_	_	
1-168	1086-1087	z	_	_	_	_	
1-169	1088-1092	enim	_	_	_	_	
1-170	1093-1103	polnjenjem	_	_	_	_	
1-171	1104-1109	domet	_	_	_	_	
1-172	1110-1113	480	_	_	_	_	
1-173	1114-1124	kilometrov	_	_	_	_	
1-174	1125-1126	.	_	_	_	_	
1-175	1127-1132	Tesla	PER[6]	_	*->11-8	*[11]	
1-176	1133-1139	Motros	PER[6]	_	*->11-8	*[11]	
1-177	1140-1145	sicer	_	_	_	_	
1-178	1146-1148	že	_	_	_	_	
1-179	1149-1151	od	_	_	_	_	
1-180	1152-1156	leta	_	_	_	_	
1-181	1157-1161	2004	_	_	_	_	
1-182	1162-1169	razvija	_	_	_	_	
1-183	1170-1180	električne	_	_	_	_	
1-184	1181-1191	avtomobile	_	_	_	_	
1-185	1192-1193	.	_	_	_	_	
1-186	1194-1202	Podjetji	_	_	_	_	
1-187	1203-1206	sta	_	_	_	_	
1-188	1207-1209	že	_	_	_	_	
1-189	1210-1218	sklenili	_	_	_	_	
1-190	1219-1220	,	_	_	_	_	
1-191	1221-1223	da	_	_	_	_	
1-192	1224-1226	bo	_	_	_	_	
1-193	1227-1232	Tesla	ORG[7]	_	*->11-9	*[11]	
1-194	1233-1239	Motors	ORG[7]	_	*->11-9	*[11]	
1-195	1240-1246	razvil	_	_	_	_	
1-196	1247-1252	litij	_	_	_	_	
1-197	1253-1254	-	_	_	_	_	
1-198	1255-1261	ionske	_	_	_	_	
1-199	1262-1274	akumulatorje	_	_	_	_	
1-200	1275-1277	za	_	_	_	_	
1-201	1278-1283	prvih	_	_	_	_	
1-202	1284-1288	1000	_	_	_	_	
1-203	1289-1300	električnih	_	_	_	_	
1-204	1301-1306	vozil	_	_	_	_	
1-205	1307-1312	smart	_	_	_	_	
1-206	1313-1318	druge	_	_	_	_	
1-207	1319-1329	generacije	_	_	_	_	
1-208	1330-1331	,	_	_	_	_	
1-209	1332-1334	ki	_	_	_	_	
1-210	1335-1338	naj	_	_	_	_	
1-211	1339-1341	bi	_	_	_	_	
1-212	1342-1344	na	_	_	_	_	
1-213	1345-1348	trg	_	_	_	_	
1-214	1349-1355	prišli	_	_	_	_	
1-215	1356-1361	konec	_	_	_	_	
1-216	1362-1366	leta	_	_	_	_	
1-217	1367-1368	.	_	_	_	_	
1-218	1369-1374	Poleg	_	_	_	_	
1-219	1375-1379	tega	_	_	_	_	
1-220	1380-1383	naj	_	_	_	_	
1-221	1384-1386	bi	_	_	_	_	
1-222	1387-1392	Tesla	ORG[8]	4 - Pozitivno[13]	*->11-10	*[11]	
1-223	1393-1399	Motors	ORG[8]	4 - Pozitivno[13]	*->11-10	*[11]	
1-224	1400-1401	z	_	_	_	_	
1-225	1402-1416	elektromotorji	_	_	_	_	
1-226	1417-1424	opremil	_	_	_	_	
1-227	1425-1429	tudi	_	_	_	_	
1-228	1430-1436	vozila	_	_	_	_	
1-229	1437-1445	mercedes	_	_	_	_	
1-230	1446-1447	A	_	_	_	_	
1-231	1448-1452	nove	_	_	_	_	
1-232	1453-1463	generacije	_	_	_	_	
1-233	1464-1465	,	_	_	_	_	
1-234	1466-1468	ki	_	_	_	_	
1-235	1469-1472	jih	_	_	_	_	
1-236	1473-1475	bo	_	_	_	_	
1-237	1476-1483	Daimler	ORG	_	*->2-8	*[2]	
1-238	1484-1494	predstavil	_	_	_	_	
1-239	1495-1499	leta	_	_	_	_	
1-240	1500-1504	2011	_	_	_	_	
1-241	1505-1506	.	_	_	_	_	
1-242	1507-1509	To	_	_	_	_	
1-243	1510-1512	so	_	_	_	_	
1-244	1513-1518	sicer	_	_	_	_	
1-245	1519-1527	zaenkrat	_	_	_	_	
1-246	1528-1529	v	_	_	_	_	
1-247	1530-1537	nemškem	_	_	*->2-9	*[2]	
1-248	1538-1546	koncernu	_	_	*->2-9	*[2]	
1-249	1547-1555	zanikali	_	_	_	_	
1-250	1556-1557	.	_	_	_	_	
1-251	1558-1559	Z	_	_	_	_	
1-252	1560-1565	letom	_	_	_	_	
1-253	1566-1570	2012	_	_	_	_	
1-254	1571-1575	želi	_	_	_	_	
1-255	1576-1583	Daimler	ORG	_	*->2-10	*[2]	
1-256	1584-1590	vozila	_	_	_	_	
1-257	1591-1599	mercedes	_	_	_	_	
1-258	1600-1601	-	_	_	_	_	
1-259	1602-1606	benz	_	_	_	_	
1-260	1607-1609	in	_	_	_	_	
1-261	1610-1615	smart	_	_	_	_	
1-262	1616-1626	opremljati	_	_	_	_	
1-263	1627-1628	z	_	_	_	_	
1-264	1629-1637	lastnimi	_	_	*->2-11	*[2]	
1-265	1638-1643	litij	_	_	_	_	
1-266	1644-1645	-	_	_	_	_	
1-267	1646-1654	ionskimi	_	_	_	_	
1-268	1655-1667	akumulatorji	_	_	_	_	
1-269	1668-1669	.	_	_	_	_	
1-270	1670-1671	V	_	_	_	_	
1-271	1672-1674	ta	_	_	_	_	
1-272	1675-1680	namen	_	_	_	_	
1-273	1681-1683	je	_	_	_	_	
1-274	1684-1691	Daimler	ORG	_	*->2-12	*[2]	
1-275	1692-1696	pred	_	_	_	_	
1-276	1697-1704	kratkim	_	_	_	_	
1-277	1705-1710	kupil	_	_	_	_	
1-278	1711-1716	delež	_	_	_	_	
1-279	1717-1718	v	_	_	_	_	
1-280	1719-1726	nemškem	_	3 - Nevtralno[14]	*->8-1	*[8]	
1-281	1727-1735	podjetju	_	3 - Nevtralno[14]	*->8-1	*[8]	
1-282	1736-1738	Li	ORG[9]	3 - Nevtralno[14]	*->8-1	*[8]	
1-283	1739-1740	-	ORG[9]	3 - Nevtralno[14]	*->8-1	*[8]	
1-284	1741-1744	tec	ORG[9]	3 - Nevtralno[14]	*->8-1	*[8]	
1-285	1745-1746	,	_	_	_	_	
1-286	1747-1749	ki	_	_	_	_	
1-287	1750-1752	se	_	_	_	_	
1-288	1753-1760	ukvarja	_	_	_	_	
1-289	1761-1762	z	_	_	_	_	
1-290	1763-1771	razvojem	_	_	_	_	
1-291	1772-1780	tovrstne	_	_	_	_	
1-292	1781-1792	tehnologije	_	_	_	_	
1-293	1793-1794	.	_	_	_	_	
1-294	1795-1802	Daimler	ORG	4 - Pozitivno	*->2-13	*[2]	
1-295	1803-1805	je	_	_	_	_	
1-296	1806-1815	septembra	_	_	_	_	
1-297	1816-1820	lani	_	_	_	_	
1-298	1821-1828	sklenil	_	_	_	_	
1-299	1829-1833	tudi	_	_	_	_	
1-300	1834-1845	partnerstvo	_	_	_	_	
1-301	1846-1847	z	_	_	_	_	
1-302	1848-1855	nemškim	_	3 - Nevtralno[15]	*->9-1	*[9]	
1-303	1856-1874	elektroenergetskim	_	3 - Nevtralno[15]	*->9-1	*[9]	
1-304	1875-1884	koncernom	_	3 - Nevtralno[15]	*->9-1	*[9]	
1-305	1885-1888	RWE	ORG	3 - Nevtralno[15]	*->9-1	*[9]	
1-306	1889-1890	,	_	_	_	_	
1-307	1891-1892	s	_	_	_	_	
1-308	1893-1900	katerim	_	_	_	_	
1-309	1901-1904	naj	_	_	_	_	
1-310	1905-1907	bi	_	_	_	_	
1-311	1908-1915	razvili	_	_	_	_	
1-312	1916-1921	mrežo	_	_	_	_	
1-313	1922-1931	polnilnih	_	_	_	_	
1-314	1932-1938	postaj	_	_	_	_	
1-315	1939-1940	v	_	_	_	_	
1-316	1941-1948	Berlinu	LOC	3 - Nevtralno	*->10-1	*[10]	
1-317	1949-1950	.	_	_	_	_	
1-318	1951-1953	To	_	_	_	_	
1-319	1954-1957	naj	_	_	_	_	
1-320	1958-1960	bi	_	_	_	_	
1-321	1961-1965	bilo	_	_	_	_	
1-322	1966-1974	največje	_	_	_	_	
1-323	1975-1983	tovrstno	_	_	_	_	
1-324	1984-1991	omrežje	_	_	_	_	
1-325	1992-1994	na	_	_	_	_	
1-326	1995-2000	svetu	_	_	_	_	
1-327	2001-2003	in	_	_	_	_	
1-328	2004-2007	naj	_	_	_	_	
1-329	2008-2010	bi	_	_	_	_	
1-330	2011-2017	začelo	_	_	_	_	
1-331	2018-2026	delovati	_	_	_	_	
1-332	2027-2036	prihodnje	_	_	_	_	
1-333	2037-2041	leto	_	_	_	_	
