#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Mednarodna finančna revija Global Finance je za najboljšo banko v Sloveniji v letu 2012 izbrala Novo Ljubljansko banko ( NLB ) . S tem se je največja slovenska banka že petnajstič zapored uvrstila med najboljše banke na razvijajočih se trgih srednje in vzhodne Evrope , so sporočili iz NLB . Revija Global Finance vsako leto na podlagi analiz in ocen mednarodnih strokovnjakov s področja financ , vodilnih v podjetjih in bančnih svetovalcev prepozna najboljše banke v posameznih državah in regijah . Tokratno ocenjevanje so izvedli že 19 . leto zapored . Revija je , kot je objavljeno na njeni spletni strani , v regiji srednja in vzhodna Evropa izbirala najboljše banke v 22 državah . Kot najboljša v regiji je priznanje prejela banka Raiffeisen International , katere podružnice so bile za najboljše banke izbrane v Albaniji , Romuniji in Srbiji . Med kriteriji so bili rast premoženja , dobičkonosnost , strateški odnosi , storitve za uporabnike , konkurenčnost cen in inovativnost produktov . Raziskava bank na razvijajočih se trgih je bila poleg regije srednja in vzhodna Evropa razdeljena še na regije razvita Evropa , Bližnji vzhod , Afrika , Azija , Severna Amerika in Latinska Amerika
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-140	841-849	Romuniji	LOC	3 - Nevtralno	*->7-1	*[7]	
1-141	850-852	in	_	_	_	_	
1-142	853-859	Srbiji	LOC	3 - Nevtralno	*->8-1	*[8]	
1-143	860-861	.	_	_	_	_	
1-144	862-865	Med	_	_	_	_	
1-145	866-875	kriteriji	_	_	_	_	
1-146	876-878	so	_	_	_	_	
1-147	879-883	bili	_	_	_	_	
1-148	884-888	rast	_	_	_	_	
1-149	889-899	premoženja	_	_	_	_	
1-150	900-901	,	_	_	_	_	
1-151	902-916	dobičkonosnost	_	_	_	_	
1-152	917-918	,	_	_	_	_	
1-153	919-928	strateški	_	_	_	_	
1-154	929-935	odnosi	_	_	_	_	
1-155	936-937	,	_	_	_	_	
1-156	938-946	storitve	_	_	_	_	
1-157	947-949	za	_	_	_	_	
1-158	950-960	uporabnike	_	_	_	_	
1-159	961-962	,	_	_	_	_	
1-160	963-976	konkurenčnost	_	_	_	_	
1-161	977-980	cen	_	_	_	_	
1-162	981-983	in	_	_	_	_	
1-163	984-996	inovativnost	_	_	_	_	
1-164	997-1006	produktov	_	_	_	_	
1-165	1007-1008	.	_	_	_	_	
1-166	1009-1018	Raziskava	_	_	_	_	
1-167	1019-1023	bank	_	_	_	_	
1-168	1024-1026	na	_	_	_	_	
1-169	1027-1039	razvijajočih	_	_	_	_	
1-170	1040-1042	se	_	_	_	_	
1-171	1043-1048	trgih	_	_	_	_	
1-172	1049-1051	je	_	_	_	_	
1-173	1052-1056	bila	_	_	_	_	
1-174	1057-1062	poleg	_	_	_	_	
1-175	1063-1069	regije	_	_	_	_	
1-176	1070-1077	srednja	_	_	_	_	
1-177	1078-1080	in	_	_	_	_	
1-178	1081-1088	vzhodna	_	_	_	_	
1-179	1089-1095	Evropa	LOC	_	*->4-3	*[4]	
1-180	1096-1106	razdeljena	_	_	_	_	
1-181	1107-1109	še	_	_	_	_	
1-182	1110-1112	na	_	_	_	_	
1-183	1113-1119	regije	_	_	_	_	
1-184	1120-1127	razvita	_	_	_	_	
1-185	1128-1134	Evropa	LOC	3 - Nevtralno	*->4-4	*[4]	
1-186	1135-1136	,	_	_	_	_	
1-187	1137-1144	Bližnji	LOC[5]	3 - Nevtralno[9]	*->9-1	*[9]	
1-188	1145-1150	vzhod	LOC[5]	3 - Nevtralno[9]	*->9-1	*[9]	
1-189	1151-1152	,	_	_	_	_	
1-190	1153-1159	Afrika	LOC	3 - Nevtralno	*->10-1	*[10]	
1-191	1160-1161	,	_	_	_	_	
1-192	1162-1167	Azija	LOC	3 - Nevtralno	*->11-1	*[11]	
1-193	1168-1169	,	_	_	_	_	
1-194	1170-1177	Severna	LOC[6]	3 - Nevtralno[10]	*->12-1	*[12]	
1-195	1178-1185	Amerika	LOC[6]	3 - Nevtralno[10]	*->12-1	*[12]	
1-196	1186-1188	in	_	_	_	_	
1-197	1189-1197	Latinska	LOC[7]	3 - Nevtralno[11]	_	_	
1-198	1198-1205	Amerika	LOC[7]	3 - Nevtralno[11]	_	_	
