#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Državna revizijska komisija je delno ugodila zahtevku za revizijo postopka javnega naročila oddaje del graditve predora Markovec in razveljavila odločitev naročnika , Družbe za avtoceste v RS ( Dars ) , o oddaji javnega naročila skupini italijanskih družb v skupnem nastopu . Ugotovili so , da italijanski ponudniki niso izkazali potrebnih referenc . Dars lahko sedaj postopek javnega naročanja za izgradnjo predora Markovec nadaljuje in javno naročilo odda naslednjemu najugodnejšemu ponudniku , ki izpolnjuje vse razpisne pogoje , lahko pa postopek zaključi brez izbire ponudnika in , glede na ugotovljena nova dejstva in okoliščine , postopek javnega naročanja ponovi . Uprava Darsa bo odločitev o tem sprejela predvidoma v prihodnjem mesecu , so sporočili iz Darsa . Državna revizijska komisija se je pri pregledu zahtevka SCT in Primorja ustavila že pri referencah italijanskega ponudnika . " Niti ena od priloženih referenc ni ustrezala . Za to izbiro postopek se uporablja še star zakon o javnih naročilih , po katerem dopolnjevanja ponudbe niso mogoča , tako da italijanski ponudnik ni izkazal minimalne ustreznosti za izvedbo tega posla , " je povedal predsednik Državne revizijske komisije Samo Červek . V družbi SCT so z odločitvijo komisije zadovoljni . " Državna revizijska komisija je s svojo odločitvijo sledila zakonodaji , kar je dokaz , da v Sloveniji gremo po poti pravne države , " so v sporočilu za javnost zapisali v družbi SCT . Červek meni , da se bo izbira izvajalca , če bo Dars nadaljeval s postopkom , zavlekla za dober mesec . Če bodo postopek izbire ponovili , bo trajalo dlje časa , vendar bi lahko , če bodo " hitro ulovili roke in ravnali pametno " , stvar izvedli vsaj do začetka jeseni . Uprava Darsa je svojo odločitev o izboru najprimernejšega izvajalca za gradnjo predora Markovec sprejela " v skrbi za gospodarnost porabe finančnih sredstev in zato izbrala cenovno najugodnejšega ponudnika " , so zapisali na Darsu in dodali , da ta odločitev uprave Darsa " iz procesno formalnih razlogov s strani Državne revizijske komisije ni bila potrjena " . Na razpisu za gradnjo predora Markovec na odseku hitre ceste Koper - Izola je Dars med tremi ponudniki izbral skupino italijanskih podjetij v skupnem nastopu ( Vidoni , Oberosler cav . Pietro in Intercantieri Vittadello ) . Poleg Italijanov sta se za gradnjo potegovala tudi konzorcij , ki ga sestavljata SCT in Primorje , ter avstrijski Strabag . SCT in Primorje sta marca vložila zahtevek za revizijo postopka izbire , Dars je zahtevek zavrnil z utemeljitvijo , da je to javno naročilo oddal skladno z načelom dobrega gospodarja
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->7-1	*[7]	
1-61	397-406	naročanja	_	_	_	_	
1-62	407-409	za	_	_	_	_	
1-63	410-419	izgradnjo	_	_	_	_	
1-64	420-427	predora	_	_	_	_	
1-65	428-436	Markovec	_	_	_	_	
1-66	437-446	nadaljuje	_	_	_	_	
1-67	447-449	in	_	_	_	_	
1-68	450-455	javno	_	_	_	_	
1-69	456-464	naročilo	_	_	_	_	
1-70	465-469	odda	_	_	*->10-4	*[10]	
1-71	470-481	naslednjemu	_	_	_	_	
1-72	482-496	najugodnejšemu	_	_	_	_	
1-73	497-506	ponudniku	_	_	_	_	
1-74	507-508	,	_	_	_	_	
1-75	509-511	ki	_	_	_	_	
1-76	512-522	izpolnjuje	_	_	_	_	
1-77	523-526	vse	_	_	_	_	
1-78	527-535	razpisne	_	_	_	_	
1-79	536-542	pogoje	_	_	_	_	
1-80	543-544	,	_	_	_	_	
1-81	545-550	lahko	_	_	_	_	
1-82	551-553	pa	_	_	_	_	
1-83	554-562	postopek	_	_	_	_	
1-84	563-571	zaključi	_	_	*->10-5	*[10]	
1-85	572-576	brez	_	_	_	_	
1-86	577-583	izbire	_	_	_	_	
1-87	584-593	ponudnika	_	_	_	_	
1-88	594-596	in	_	_	_	_	
1-89	597-598	,	_	_	_	_	
1-90	599-604	glede	_	_	_	_	
1-91	605-607	na	_	_	_	_	
1-92	608-619	ugotovljena	_	_	_	_	
1-93	620-624	nova	_	_	_	_	
1-94	625-632	dejstva	_	_	_	_	
1-95	633-635	in	_	_	_	_	
1-96	636-646	okoliščine	_	_	_	_	
1-97	647-648	,	_	_	_	_	
1-98	649-657	postopek	_	_	_	_	
1-99	658-665	javnega	_	_	_	_	
1-100	666-675	naročanja	_	_	_	_	
1-101	676-682	ponovi	_	_	*->10-6	*[10]	
1-102	683-684	.	_	_	_	_	
1-103	685-691	Uprava	_	_	*->6-1	*[6]	
1-104	692-697	Darsa	ORG	_	*->6-1|*->10-7	*[6]|*[10]	
1-105	698-700	bo	_	_	_	_	
1-106	701-710	odločitev	_	_	_	_	
1-107	711-712	o	_	_	_	_	
1-108	713-716	tem	_	_	_	_	
1-109	717-725	sprejela	_	_	_	_	
1-110	726-736	predvidoma	_	_	_	_	
1-111	737-738	v	_	_	_	_	
1-112	739-749	prihodnjem	_	_	_	_	
1-113	750-756	mesecu	_	_	_	_	
1-114	757-758	,	_	_	_	_	
1-115	759-761	so	_	_	_	_	
1-116	762-771	sporočili	_	_	_	_	
1-117	772-774	iz	_	_	_	_	
1-118	775-780	Darsa	ORG	_	*->10-8	*[10]	
1-119	781-782	.	_	_	_	_	
1-120	783-790	Državna	ORG[3]	_	*->1-4	*[1]	
1-121	791-801	revizijska	ORG[3]	_	*->1-4	*[1]	
1-122	802-810	komisija	ORG[3]	_	*->1-4	*[1]	
1-123	811-813	se	_	_	_	_	
1-124	814-816	je	_	_	_	_	
1-125	817-820	pri	_	_	_	_	
1-126	821-829	pregledu	_	_	_	_	
1-127	830-838	zahtevka	_	_	_	_	
1-128	839-842	SCT	ORG	_	*->2-1	*[2]	
1-129	843-845	in	_	_	_	_	
1-130	846-854	Primorja	ORG	_	*->4-1	*[4]	
1-131	855-863	ustavila	_	_	_	_	
1-132	864-866	že	_	_	_	_	
1-133	867-870	pri	_	_	_	_	
1-134	871-881	referencah	_	_	_	_	
1-135	882-895	italijanskega	_	_	_	_	
1-136	896-905	ponudnika	_	_	_	_	
1-137	906-907	.	_	_	_	_	
1-138	908-909	"	_	_	_	_	
1-139	910-914	Niti	_	_	_	_	
1-140	915-918	ena	_	_	_	_	
1-141	919-921	od	_	_	_	_	
1-142	922-932	priloženih	_	_	_	_	
1-143	933-941	referenc	_	_	_	_	
1-144	942-944	ni	_	_	_	_	
1-145	945-954	ustrezala	_	_	_	_	
1-146	955-956	.	_	_	_	_	
1-147	957-959	Za	_	_	_	_	
1-148	960-962	to	_	_	_	_	
1-149	963-969	izbiro	_	_	_	_	
1-150	970-978	postopek	_	_	_	_	
1-151	979-981	se	_	_	_	_	
1-152	982-991	uporablja	_	_	_	_	
1-153	992-994	še	_	_	_	_	
1-154	995-999	star	_	_	_	_	
1-155	1000-1005	zakon	_	_	_	_	
1-156	1006-1007	o	_	_	_	_	
1-157	1008-1014	javnih	_	_	_	_	
1-158	1015-1024	naročilih	_	_	_	_	
1-159	1025-1026	,	_	_	_	_	
1-160	1027-1029	po	_	_	_	_	
1-161	1030-1037	katerem	_	_	_	_	
1-162	1038-1051	dopolnjevanja	_	_	_	_	
1-163	1052-1059	ponudbe	_	_	_	_	
1-164	1060-1064	niso	_	_	_	_	
1-165	1065-1071	mogoča	_	_	_	_	
1-166	1072-1073	,	_	_	_	_	
1-167	1074-1078	tako	_	_	_	_	
1-168	1079-1081	da	_	_	_	_	
1-169	1082-1093	italijanski	_	_	_	_	
1-170	1094-1102	ponudnik	_	_	_	_	
1-171	1103-1105	ni	_	_	_	_	
1-172	1106-1113	izkazal	_	_	_	_	
1-173	1114-1123	minimalne	_	_	_	_	
1-174	1124-1135	ustreznosti	_	_	_	_	
1-175	1136-1138	za	_	_	_	_	
1-176	1139-1146	izvedbo	_	_	_	_	
1-177	1147-1151	tega	_	_	_	_	
1-178	1152-1157	posla	_	_	_	_	
1-179	1158-1159	,	_	_	_	_	
1-180	1160-1161	"	_	_	_	_	
1-181	1162-1164	je	_	_	_	_	
1-182	1165-1172	povedal	_	_	_	_	
1-183	1173-1183	predsednik	_	_	*->5-1	*[5]	
1-184	1184-1191	Državne	ORG[4]	_	*->5-1|*->1-5	*[5]|*[1]	
1-185	1192-1202	revizijske	ORG[4]	_	*->5-1|*->1-5	*[5]|*[1]	
1-186	1203-1211	komisije	ORG[4]	_	*->5-1|*->1-5	*[5]|*[1]	
1-187	1212-1216	Samo	PER[5]	_	*->5-1	*[5]	
1-188	1217-1223	Červek	PER[5]	_	*->5-1	*[5]	
1-189	1224-1225	.	_	_	_	_	
1-190	1226-1227	V	_	_	_	_	
1-191	1228-1234	družbi	_	_	*->2-2	*[2]	
1-192	1235-1238	SCT	ORG	_	*->2-2	*[2]	
1-193	1239-1241	so	_	_	_	_	
1-194	1242-1243	z	_	_	_	_	
1-195	1244-1255	odločitvijo	_	_	_	_	
1-196	1256-1264	komisije	_	_	_	_	
1-197	1265-1275	zadovoljni	_	_	_	_	
1-198	1276-1277	.	_	_	_	_	
1-199	1278-1279	"	_	_	_	_	
1-200	1280-1287	Državna	ORG[6]	_	*->1-6	*[1]	
1-201	1288-1298	revizijska	ORG[6]	_	*->1-6	*[1]	
1-202	1299-1307	komisija	ORG[6]	_	*->1-6	*[1]	
1-203	1308-1310	je	_	_	_	_	
1-204	1311-1312	s	_	_	_	_	
1-205	1313-1318	svojo	_	_	_	_	
1-206	1319-1330	odločitvijo	_	_	_	_	
1-207	1331-1338	sledila	_	_	_	_	
1-208	1339-1349	zakonodaji	_	_	_	_	
1-209	1350-1351	,	_	_	_	_	
1-210	1352-1355	kar	_	_	_	_	
1-211	1356-1358	je	_	_	_	_	
1-212	1359-1364	dokaz	_	_	_	_	
1-213	1365-1366	,	_	_	_	_	
1-214	1367-1369	da	_	_	_	_	
1-215	1370-1371	v	_	_	_	_	
1-216	1372-1381	Sloveniji	LOC	_	*->9-1	*[9]	
1-217	1382-1387	gremo	_	_	_	_	
1-218	1388-1390	po	_	_	_	_	
1-219	1391-1395	poti	_	_	_	_	
1-220	1396-1402	pravne	_	3 - Nevtralno[10]	*->9-2	*[9]	
1-221	1403-1409	države	_	3 - Nevtralno[10]	*->9-2	*[9]	
1-222	1410-1411	,	_	_	_	_	
1-223	1412-1413	"	_	_	_	_	
1-224	1414-1416	so	_	_	_	_	
1-225	1417-1418	v	_	_	_	_	
1-226	1419-1428	sporočilu	_	_	_	_	
1-227	1429-1431	za	_	_	_	_	
1-228	1432-1439	javnost	_	_	_	_	
1-229	1440-1448	zapisali	_	_	_	_	
1-230	1449-1450	v	_	_	_	_	
1-231	1451-1457	družbi	_	_	*->2-3	*[2]	
1-232	1458-1461	SCT	ORG	_	*->2-3|*->3-1	*[2]|*[3]	
1-233	1462-1463	.	_	_	_	_	
1-234	1464-1470	Červek	PER	3 - Nevtralno	*->5-2	*[5]	
1-235	1471-1475	meni	_	_	_	_	
1-236	1476-1477	,	_	_	_	_	
1-237	1478-1480	da	_	_	_	_	
1-238	1481-1483	se	_	_	_	_	
1-239	1484-1486	bo	_	_	_	_	
1-240	1487-1493	izbira	_	_	_	_	
1-241	1494-1503	izvajalca	_	_	_	_	
1-242	1504-1505	,	_	_	_	_	
1-243	1506-1508	če	_	_	_	_	
1-244	1509-1511	bo	_	_	_	_	
1-245	1512-1516	Dars	ORG	_	*->10-9	*[10]	
1-246	1517-1527	nadaljeval	_	_	_	_	
1-247	1528-1529	s	_	_	_	_	
1-248	1530-1539	postopkom	_	_	_	_	
1-249	1540-1541	,	_	_	_	_	
1-250	1542-1550	zavlekla	_	_	_	_	
1-251	1551-1553	za	_	_	_	_	
1-252	1554-1559	dober	_	_	_	_	
1-253	1560-1565	mesec	_	_	_	_	
1-254	1566-1567	.	_	_	_	_	
1-255	1568-1570	Če	_	_	_	_	
1-256	1571-1575	bodo	_	_	_	_	
1-257	1576-1584	postopek	_	_	_	_	
1-258	1585-1591	izbire	_	_	_	_	
1-259	1592-1600	ponovili	_	_	*->10-10	*[10]	
1-260	1601-1602	,	_	_	_	_	
1-261	1603-1605	bo	_	_	_	_	
1-262	1606-1613	trajalo	_	_	_	_	
1-263	1614-1618	dlje	_	_	_	_	
1-264	1619-1623	časa	_	_	_	_	
1-265	1624-1625	,	_	_	_	_	
1-266	1626-1632	vendar	_	_	_	_	
1-267	1633-1635	bi	_	_	_	_	
1-268	1636-1641	lahko	_	_	_	_	
1-269	1642-1643	,	_	_	_	_	
1-270	1644-1646	če	_	_	_	_	
1-271	1647-1651	bodo	_	_	_	_	
1-272	1652-1653	"	_	_	_	_	
1-273	1654-1659	hitro	_	_	_	_	
1-274	1660-1667	ulovili	_	_	*->10-11	*[10]	
1-275	1668-1672	roke	_	_	_	_	
1-276	1673-1675	in	_	_	_	_	
1-277	1676-1683	ravnali	_	_	*->10-12	*[10]	
1-278	1684-1691	pametno	_	_	_	_	
1-279	1692-1693	"	_	_	_	_	
1-280	1694-1695	,	_	_	_	_	
1-281	1696-1701	stvar	_	_	_	_	
1-282	1702-1709	izvedli	_	_	*->10-13	*[10]	
1-283	1710-1714	vsaj	_	_	_	_	
1-284	1715-1717	do	_	_	_	_	
1-285	1718-1725	začetka	_	_	_	_	
1-286	1726-1732	jeseni	_	_	_	_	
1-287	1733-1734	.	_	_	_	_	
1-288	1735-1741	Uprava	_	_	*->6-2	*[6]	
1-289	1742-1747	Darsa	ORG	_	*->6-2|*->10-14	*[6]|*[10]	
1-290	1748-1750	je	_	_	_	_	
1-291	1751-1756	svojo	_	_	_	_	
1-292	1757-1766	odločitev	_	_	_	_	
1-293	1767-1768	o	_	_	_	_	
1-294	1769-1775	izboru	_	_	_	_	
1-295	1776-1792	najprimernejšega	_	_	_	_	
1-296	1793-1802	izvajalca	_	_	_	_	
1-297	1803-1805	za	_	_	_	_	
1-298	1806-1813	gradnjo	_	_	_	_	
1-299	1814-1821	predora	_	_	_	_	
1-300	1822-1830	Markovec	_	_	_	_	
1-301	1831-1839	sprejela	_	_	_	_	
1-302	1840-1841	"	_	_	_	_	
1-303	1842-1843	v	_	_	_	_	
1-304	1844-1849	skrbi	_	_	_	_	
1-305	1850-1852	za	_	_	_	_	
1-306	1853-1865	gospodarnost	_	_	_	_	
1-307	1866-1872	porabe	_	_	_	_	
1-308	1873-1882	finančnih	_	_	_	_	
1-309	1883-1891	sredstev	_	_	_	_	
1-310	1892-1894	in	_	_	_	_	
1-311	1895-1899	zato	_	_	_	_	
1-312	1900-1907	izbrala	_	_	*->6-3	*[6]	
1-313	1908-1915	cenovno	_	_	_	_	
1-314	1916-1930	najugodnejšega	_	_	_	_	
1-315	1931-1940	ponudnika	_	_	_	_	
1-316	1941-1942	"	_	_	_	_	
1-317	1943-1944	,	_	_	_	_	
1-318	1945-1947	so	_	_	_	_	
1-319	1948-1956	zapisali	_	_	_	_	
1-320	1957-1959	na	_	_	_	_	
1-321	1960-1965	Darsu	ORG	_	*->10-15	*[10]	
1-322	1966-1968	in	_	_	_	_	
1-323	1969-1975	dodali	_	_	*->10-16	*[10]	
1-324	1976-1977	,	_	_	_	_	
1-325	1978-1980	da	_	_	_	_	
1-326	1981-1983	ta	_	_	_	_	
1-327	1984-1993	odločitev	_	_	_	_	
1-328	1994-2000	uprave	_	3 - Nevtralno[11]	*->6-4	*[6]	
1-329	2001-2006	Darsa	ORG	3 - Nevtralno[11]	*->6-4|*->10-17	*[6]|*[10]	
1-330	2007-2008	"	_	_	_	_	
1-331	2009-2011	iz	_	_	_	_	
1-332	2012-2020	procesno	_	_	_	_	
1-333	2021-2030	formalnih	_	_	_	_	
1-334	2031-2039	razlogov	_	_	_	_	
1-335	2040-2041	s	_	_	_	_	
1-336	2042-2048	strani	_	_	_	_	
1-337	2049-2056	Državne	ORG[7]	3 - Nevtralno[12]	*->1-7	*[1]	
1-338	2057-2067	revizijske	ORG[7]	3 - Nevtralno[12]	*->1-7	*[1]	
1-339	2068-2076	komisije	ORG[7]	3 - Nevtralno[12]	*->1-7	*[1]	
1-340	2077-2079	ni	_	_	_	_	
1-341	2080-2084	bila	_	_	_	_	
1-342	2085-2093	potrjena	_	_	_	_	
1-343	2094-2095	"	_	_	_	_	
1-344	2096-2097	.	_	_	_	_	
1-345	2098-2100	Na	_	_	_	_	
1-346	2101-2108	razpisu	_	_	_	_	
1-347	2109-2111	za	_	_	_	_	
1-348	2112-2119	gradnjo	_	_	_	_	
1-349	2120-2127	predora	_	_	_	_	
1-350	2128-2136	Markovec	_	_	_	_	
1-351	2137-2139	na	_	_	_	_	
1-352	2140-2146	odseku	_	_	_	_	
1-353	2147-2152	hitre	_	_	_	_	
1-354	2153-2158	ceste	_	_	_	_	
1-355	2159-2164	Koper	_	_	_	_	
1-356	2165-2166	-	_	_	_	_	
1-357	2167-2172	Izola	_	_	_	_	
1-358	2173-2175	je	_	_	_	_	
1-359	2176-2180	Dars	ORG	_	*->10-18	*[10]	
1-360	2181-2184	med	_	_	_	_	
1-361	2185-2190	tremi	_	_	_	_	
1-362	2191-2200	ponudniki	_	_	_	_	
1-363	2201-2207	izbral	_	_	_	_	
1-364	2208-2215	skupino	_	_	_	_	
1-365	2216-2228	italijanskih	_	_	_	_	
1-366	2229-2237	podjetij	_	_	_	_	
1-367	2238-2239	v	_	_	_	_	
1-368	2240-2247	skupnem	_	_	_	_	
1-369	2248-2255	nastopu	_	_	_	_	
1-370	2256-2257	(	_	_	_	_	
1-371	2258-2264	Vidoni	ORG	3 - Nevtralno	*->11-1	*[11]	
1-372	2265-2266	,	_	_	_	_	
1-373	2267-2276	Oberosler	ORG[8]	3 - Nevtralno[13]	*->13-1	*[13]	
1-374	2277-2280	cav	ORG[8]	3 - Nevtralno[13]	*->13-1	*[13]	
1-375	2281-2282	.	ORG[8]	3 - Nevtralno[13]	*->13-1	*[13]	
1-376	2283-2289	Pietro	ORG[8]	3 - Nevtralno[13]	*->13-1	*[13]	
1-377	2290-2292	in	_	_	_	_	
1-378	2293-2306	Intercantieri	ORG[9]	3 - Nevtralno[14]	*->12-1	*[12]	
1-379	2307-2317	Vittadello	ORG[9]	3 - Nevtralno[14]	*->12-1	*[12]	
1-380	2318-2319	)	_	_	_	_	
1-381	2320-2321	.	_	_	_	_	
1-382	2322-2327	Poleg	_	_	_	_	
1-383	2328-2338	Italijanov	_	_	_	_	
1-384	2339-2342	sta	_	_	_	_	
1-385	2343-2345	se	_	_	_	_	
1-386	2346-2348	za	_	_	_	_	
1-387	2349-2356	gradnjo	_	_	_	_	
1-388	2357-2367	potegovala	_	_	_	_	
1-389	2368-2372	tudi	_	_	_	_	
1-390	2373-2382	konzorcij	_	_	_	_	
1-391	2383-2384	,	_	_	_	_	
1-392	2385-2387	ki	_	_	_	_	
1-393	2388-2390	ga	_	_	_	_	
1-394	2391-2402	sestavljata	_	_	_	_	
1-395	2403-2406	SCT	ORG	_	*->2-4	*[2]	
1-396	2407-2409	in	_	_	_	_	
1-397	2410-2418	Primorje	ORG	_	*->4-2	*[4]	
1-398	2419-2420	,	_	_	_	_	
1-399	2421-2424	ter	_	_	_	_	
1-400	2425-2435	avstrijski	_	_	_	_	
1-401	2436-2443	Strabag	ORG	3 - Nevtralno	*->8-1	*[8]	
1-402	2444-2445	.	_	_	_	_	
1-403	2446-2449	SCT	ORG	3 - Nevtralno	*->2-5	*[2]	
1-404	2450-2452	in	_	_	_	_	
1-405	2453-2461	Primorje	ORG	3 - Nevtralno	*->4-3	*[4]	
1-406	2462-2465	sta	_	_	_	_	
1-407	2466-2471	marca	_	_	_	_	
1-408	2472-2479	vložila	_	_	_	_	
1-409	2480-2488	zahtevek	_	_	_	_	
1-410	2489-2491	za	_	_	_	_	
1-411	2492-2500	revizijo	_	_	_	_	
1-412	2501-2509	postopka	_	_	_	_	
1-413	2510-2516	izbire	_	_	_	_	
1-414	2517-2518	,	_	_	_	_	
1-415	2519-2523	Dars	ORG	3 - Nevtralno	*->10-19	*[10]	
1-416	2524-2526	je	_	_	_	_	
1-417	2527-2535	zahtevek	_	_	_	_	
1-418	2536-2543	zavrnil	_	_	_	_	
1-419	2544-2545	z	_	_	_	_	
1-420	2546-2559	utemeljitvijo	_	_	_	_	
1-421	2560-2561	,	_	_	_	_	
1-422	2562-2564	da	_	_	_	_	
1-423	2565-2567	je	_	_	_	_	
1-424	2568-2570	to	_	_	_	_	
1-425	2571-2576	javno	_	_	_	_	
1-426	2577-2585	naročilo	_	_	_	_	
1-427	2586-2591	oddal	_	_	_	_	
1-428	2592-2599	skladno	_	_	_	_	
1-429	2600-2601	z	_	_	_	_	
1-430	2602-2609	načelom	_	_	_	_	
1-431	2610-2617	dobrega	_	_	_	_	
1-432	2618-2628	gospodarja	_	_	_	_	
