#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Iniciativni odbor čakajočih delavcev na Slovenskih železnicah poziva k odstopu delavskega direktorja Alberta Pavliča in predsednika sveta delavcev Silva Berdajsa . Po mnenju odbora sta tako Pavlič kot Berdajs pomembno vplivala na oblikovanje seznama zaposlenih , ki so napoteni na čakanje na delo . Slovenske železnice bodo v okviru letošnjih varčevalnih ukrepov v prvi fazi na čakanje napotile 1075 zaposlenih , obvestila o čakanju so jim v družbi vročali v četrtek in petek . To pa še ni dokončna številka , saj jih bodo v drugi fazi na čakanje lahko napotili do 2000 . Že prejšnji teden so se v javnosti pojavili očitki , da je Berdajs osebno pripravljal sezname zaposlenih , ki bodo napoteni na čakanje , kar pa je sam zavrnil . Iniciativni odbor je danes v izjavi za javnost znova zatrdil , da je Berdajs seznam napotenih na čakanje naredil sam , " s pomočjo svoji zaveznikov " . Največjo odgovornost za nastale razmere na Slovenskih železnicah velja po ocenah iniciativnega odbora poleg Berdajsu pripisati tudi delavskemu direktorju Pavliču . " V zadnjih štirih letih smo na Slovenskih železnicah zaposlili približno 2000 ljudi , še pred mesecem smo nekaterim , ki so bili zaposleni za določen čas , izdajali odločbe za nedoločen čas . Pavlič in Berdajs sta zaposlovala ljudi po svojem interesu in po svojih vezah , " navajajo v iniciativnem odboru . Ob tem v odboru Berdajsu in Pavliču očitajo , da nihče od novo zaposlenih ne gre na čakanje , temveč so na čakanje napoteni zaposleni z več kot 20 leti delovne dobe . Na njihova delovna mesta pa prihajajo drugi ljudje , ki bodo enako delo opravljali za višjo plačo . " Berdajs in Pavlič sta se sedaj na Slovenskih železnicah očistila svojih nasprotnikov . Na delovnih mestih ostajajo ljudje brez izobrazbe , ki pa so zvesti privrženci Pavliča in Berdajsa , " navajajo . Iniciativni odbor čakajočih delavcev je , če bo to potrebno , pripravljen tudi demonstrirati pred Berdajsevo in Pavličevo pisarno . Berdajs je že po petkovem obisku premiera Boruta Pahorja na Slovenskih železnicah zavrnil navedbe , da naj bi prav on pripravljal sezname zaposlenih , ki bodo napoteni na čakanje . Seznami so po njegovih besedah sestavljeni na podlagi ugotovitev posameznih vodstvenih delavcev glede produktivnosti zaposlenih in obsega dela . Berdajs sicer ne izključuje možnosti , da se je kdo uvrstitvi na seznam izognil na podlagi načela " blizu oči - blizu srca " . Vodstvo družbe sicer napoveduje , da bodo v drugi fazi napotitve zaposlenih na čakanje morebitne nepravilnosti ali krivice preverili in ustrezno ukrepali . Kot omenjeno , je napotitev na čakanje na delo eden izmed letošnjih varčevalnih ukrepov na Slovenskih železnicah . Med možnimi ukrepi je tudi znižanje plač , o čemer bodo socialni partnerji pogovore nadaljevali ta teden . Že danes pa se bo sestal tudi usmerjevalni odbor za sanacijo Slovenskih železnic , ki ga vodi minister za promet Patrick Vlačič . Poleg Vlačiča so člani odbora še generalni direktor železnic Goran Brankovič , delavski direktor Albert Pavlič , prvi nadzornik Andrej Godec , dva predstavnika delavcev in predstavnik ministrstva za finance . Delavce bo v odboru zastopal Berdajs in še en predstavnik sindikatov
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-112	670-677	sezname	_	_	_	_	
1-113	678-688	zaposlenih	_	_	_	_	
1-114	689-690	,	_	_	_	_	
1-115	691-693	ki	_	_	_	_	
1-116	694-698	bodo	_	_	_	_	
1-117	699-707	napoteni	_	_	_	_	
1-118	708-710	na	_	_	_	_	
1-119	711-718	čakanje	_	_	_	_	
1-120	719-720	,	_	_	_	_	
1-121	721-724	kar	_	_	_	_	
1-122	725-727	pa	_	_	_	_	
1-123	728-730	je	_	_	_	_	
1-124	731-734	sam	_	_	*->3-4	*[3]	
1-125	735-742	zavrnil	_	_	_	_	
1-126	743-744	.	_	_	_	_	
1-127	745-756	Iniciativni	_	_	_	_	
1-128	757-762	odbor	_	_	_	_	
1-129	763-765	je	_	_	_	_	
1-130	766-771	danes	_	_	_	_	
1-131	772-773	v	_	_	_	_	
1-132	774-780	izjavi	_	_	_	_	
1-133	781-783	za	_	_	_	_	
1-134	784-791	javnost	_	_	_	_	
1-135	792-797	znova	_	_	_	_	
1-136	798-805	zatrdil	_	_	_	_	
1-137	806-807	,	_	_	_	_	
1-138	808-810	da	_	_	_	_	
1-139	811-813	je	_	_	_	_	
1-140	814-821	Berdajs	PER	_	*->3-5	*[3]	
1-141	822-828	seznam	_	_	_	_	
1-142	829-838	napotenih	_	_	_	_	
1-143	839-841	na	_	_	_	_	
1-144	842-849	čakanje	_	_	_	_	
1-145	850-857	naredil	_	_	_	_	
1-146	858-861	sam	_	_	*->3-6	*[3]	
1-147	862-863	,	_	_	_	_	
1-148	864-865	"	_	_	_	_	
1-149	866-867	s	_	_	_	_	
1-150	868-875	pomočjo	_	_	_	_	
1-151	876-881	svoji	_	_	*->3-7	*[3]	
1-152	882-892	zaveznikov	_	_	_	_	
1-153	893-894	"	_	_	_	_	
1-154	895-896	.	_	_	_	_	
1-155	897-905	Največjo	_	_	_	_	
1-156	906-917	odgovornost	_	_	_	_	
1-157	918-920	za	_	_	_	_	
1-158	921-928	nastale	_	_	_	_	
1-159	929-936	razmere	_	_	_	_	
1-160	937-939	na	_	_	_	_	
1-161	940-950	Slovenskih	ORG[5]	_	*->8-5	*[8]	
1-162	951-961	železnicah	ORG[5]	_	*->8-5	*[8]	
1-163	962-967	velja	_	_	_	_	
1-164	968-970	po	_	_	_	_	
1-165	971-977	ocenah	_	_	_	_	
1-166	978-991	iniciativnega	_	_	_	_	
1-167	992-998	odbora	_	_	_	_	
1-168	999-1004	poleg	_	_	_	_	
1-169	1005-1013	Berdajsu	PER	_	*->3-8	*[3]	
1-170	1014-1023	pripisati	_	_	_	_	
1-171	1024-1028	tudi	_	_	_	_	
1-172	1029-1039	delavskemu	_	_	*->2-3	*[2]	
1-173	1040-1050	direktorju	_	_	*->2-3	*[2]	
1-174	1051-1058	Pavliču	PER	_	*->2-3	*[2]	
1-175	1059-1060	.	_	_	_	_	
1-176	1061-1062	"	_	_	_	_	
1-177	1063-1064	V	_	_	_	_	
1-178	1065-1072	zadnjih	_	_	_	_	
1-179	1073-1079	štirih	_	_	_	_	
1-180	1080-1085	letih	_	_	_	_	
1-181	1086-1089	smo	_	_	_	_	
1-182	1090-1092	na	_	_	_	_	
1-183	1093-1103	Slovenskih	ORG[6]	_	*->8-6	*[8]	
1-184	1104-1114	železnicah	ORG[6]	_	*->8-6	*[8]	
1-185	1115-1124	zaposlili	_	_	_	_	
1-186	1125-1134	približno	_	_	_	_	
1-187	1135-1139	2000	_	_	_	_	
1-188	1140-1145	ljudi	_	_	_	_	
1-189	1146-1147	,	_	_	_	_	
1-190	1148-1150	še	_	_	_	_	
1-191	1151-1155	pred	_	_	_	_	
1-192	1156-1163	mesecem	_	_	_	_	
1-193	1164-1167	smo	_	_	_	_	
1-194	1168-1177	nekaterim	_	_	_	_	
1-195	1178-1179	,	_	_	_	_	
1-196	1180-1182	ki	_	_	_	_	
1-197	1183-1185	so	_	_	_	_	
1-198	1186-1190	bili	_	_	_	_	
1-199	1191-1200	zaposleni	_	_	_	_	
1-200	1201-1203	za	_	_	_	_	
1-201	1204-1211	določen	_	_	_	_	
1-202	1212-1215	čas	_	_	_	_	
1-203	1216-1217	,	_	_	_	_	
1-204	1218-1226	izdajali	_	_	*->8-7	*[8]	
1-205	1227-1234	odločbe	_	_	_	_	
1-206	1235-1237	za	_	_	_	_	
1-207	1238-1247	nedoločen	_	_	_	_	
1-208	1248-1251	čas	_	_	_	_	
1-209	1252-1253	.	_	_	_	_	
1-210	1254-1260	Pavlič	PER	_	*->2-4	*[2]	
1-211	1261-1263	in	_	_	_	_	
1-212	1264-1271	Berdajs	PER	_	*->3-9	*[3]	
1-213	1272-1275	sta	_	_	_	_	
1-214	1276-1287	zaposlovala	_	_	_	_	
1-215	1288-1293	ljudi	_	_	_	_	
1-216	1294-1296	po	_	_	_	_	
1-217	1297-1303	svojem	_	_	_	_	
1-218	1304-1312	interesu	_	_	_	_	
1-219	1313-1315	in	_	_	_	_	
1-220	1316-1318	po	_	_	_	_	
1-221	1319-1325	svojih	_	_	_	_	
1-222	1326-1331	vezah	_	_	_	_	
1-223	1332-1333	,	_	_	_	_	
1-224	1334-1335	"	_	_	_	_	
1-225	1336-1344	navajajo	_	_	_	_	
1-226	1345-1346	v	_	_	_	_	
1-227	1347-1359	iniciativnem	_	_	_	_	
1-228	1360-1366	odboru	_	_	_	_	
1-229	1367-1368	.	_	_	_	_	
1-230	1369-1371	Ob	_	_	_	_	
1-231	1372-1375	tem	_	_	_	_	
1-232	1376-1377	v	_	_	_	_	
1-233	1378-1384	odboru	_	_	_	_	
1-234	1385-1393	Berdajsu	PER	_	*->3-10	*[3]	
1-235	1394-1396	in	_	_	_	_	
1-236	1397-1404	Pavliču	PER	_	*->2-5	*[2]	
1-237	1405-1412	očitajo	_	_	_	_	
1-238	1413-1414	,	_	_	_	_	
1-239	1415-1417	da	_	_	_	_	
1-240	1418-1423	nihče	_	_	_	_	
1-241	1424-1426	od	_	_	_	_	
1-242	1427-1431	novo	_	_	_	_	
1-243	1432-1442	zaposlenih	_	_	_	_	
1-244	1443-1445	ne	_	_	_	_	
1-245	1446-1449	gre	_	_	_	_	
1-246	1450-1452	na	_	_	_	_	
1-247	1453-1460	čakanje	_	_	_	_	
1-248	1461-1462	,	_	_	_	_	
1-249	1463-1469	temveč	_	_	_	_	
1-250	1470-1472	so	_	_	_	_	
1-251	1473-1475	na	_	_	_	_	
1-252	1476-1483	čakanje	_	_	_	_	
1-253	1484-1492	napoteni	_	_	_	_	
1-254	1493-1502	zaposleni	_	_	_	_	
1-255	1503-1504	z	_	_	_	_	
1-256	1505-1508	več	_	_	_	_	
1-257	1509-1512	kot	_	_	_	_	
1-258	1513-1515	20	_	_	_	_	
1-259	1516-1520	leti	_	_	_	_	
1-260	1521-1528	delovne	_	_	_	_	
1-261	1529-1533	dobe	_	_	_	_	
1-262	1534-1535	.	_	_	_	_	
1-263	1536-1538	Na	_	_	_	_	
1-264	1539-1546	njihova	_	_	_	_	
1-265	1547-1554	delovna	_	_	_	_	
1-266	1555-1560	mesta	_	_	_	_	
1-267	1561-1563	pa	_	_	_	_	
1-268	1564-1573	prihajajo	_	_	_	_	
1-269	1574-1579	drugi	_	_	_	_	
1-270	1580-1586	ljudje	_	_	_	_	
1-271	1587-1588	,	_	_	_	_	
1-272	1589-1591	ki	_	_	_	_	
1-273	1592-1596	bodo	_	_	_	_	
1-274	1597-1602	enako	_	_	_	_	
1-275	1603-1607	delo	_	_	_	_	
1-276	1608-1618	opravljali	_	_	_	_	
1-277	1619-1621	za	_	_	_	_	
1-278	1622-1627	višjo	_	_	_	_	
1-279	1628-1633	plačo	_	_	_	_	
1-280	1634-1635	.	_	_	_	_	
1-281	1636-1637	"	_	_	_	_	
1-282	1638-1645	Berdajs	PER	_	*->3-11	*[3]	
1-283	1646-1648	in	_	_	_	_	
1-284	1649-1655	Pavlič	PER	_	*->2-6	*[2]	
1-285	1656-1659	sta	_	_	_	_	
1-286	1660-1662	se	_	_	_	_	
1-287	1663-1668	sedaj	_	_	_	_	
1-288	1669-1671	na	_	_	_	_	
1-289	1672-1682	Slovenskih	ORG[7]	_	*->8-8	*[8]	
1-290	1683-1693	železnicah	ORG[7]	_	*->8-8	*[8]	
1-291	1694-1702	očistila	_	_	_	_	
1-292	1703-1709	svojih	_	_	_	_	
1-293	1710-1722	nasprotnikov	_	_	_	_	
1-294	1723-1724	.	_	_	_	_	
1-295	1725-1727	Na	_	_	_	_	
1-296	1728-1736	delovnih	_	_	_	_	
1-297	1737-1743	mestih	_	_	_	_	
1-298	1744-1752	ostajajo	_	_	_	_	
1-299	1753-1759	ljudje	_	_	_	_	
1-300	1760-1764	brez	_	_	_	_	
1-301	1765-1774	izobrazbe	_	_	_	_	
1-302	1775-1776	,	_	_	_	_	
1-303	1777-1779	ki	_	_	_	_	
1-304	1780-1782	pa	_	_	_	_	
1-305	1783-1785	so	_	_	_	_	
1-306	1786-1792	zvesti	_	_	_	_	
1-307	1793-1803	privrženci	_	_	_	_	
1-308	1804-1811	Pavliča	PER	_	*->2-7	*[2]	
1-309	1812-1814	in	_	_	_	_	
1-310	1815-1823	Berdajsa	PER	_	*->3-12	*[3]	
1-311	1824-1825	,	_	_	_	_	
1-312	1826-1827	"	_	_	_	_	
1-313	1828-1836	navajajo	_	_	_	_	
1-314	1837-1838	.	_	_	_	_	
1-315	1839-1850	Iniciativni	_	_	_	_	
1-316	1851-1856	odbor	_	_	_	_	
1-317	1857-1866	čakajočih	_	_	_	_	
1-318	1867-1875	delavcev	_	_	_	_	
1-319	1876-1878	je	_	_	_	_	
1-320	1879-1880	,	_	_	_	_	
1-321	1881-1883	če	_	_	_	_	
1-322	1884-1886	bo	_	_	_	_	
1-323	1887-1889	to	_	_	_	_	
1-324	1890-1898	potrebno	_	_	_	_	
1-325	1899-1900	,	_	_	_	_	
1-326	1901-1912	pripravljen	_	_	_	_	
1-327	1913-1917	tudi	_	_	_	_	
1-328	1918-1931	demonstrirati	_	_	_	_	
1-329	1932-1936	pred	_	_	_	_	
1-330	1937-1947	Berdajsevo	PER	_	*->3-13	*[3]	
1-331	1948-1950	in	_	_	_	_	
1-332	1951-1960	Pavličevo	PER	_	*->2-8	*[2]	
1-333	1961-1968	pisarno	_	_	_	_	
1-334	1969-1970	.	_	_	_	_	
1-335	1971-1978	Berdajs	PER	_	*->3-14	*[3]	
1-336	1979-1981	je	_	_	_	_	
1-337	1982-1984	že	_	_	_	_	
1-338	1985-1987	po	_	_	_	_	
1-339	1988-1996	petkovem	_	_	_	_	
1-340	1997-2003	obisku	_	_	_	_	
1-341	2004-2012	premiera	_	3 - Nevtralno[16]	*->4-1	*[4]	
1-342	2013-2019	Boruta	PER[8]	3 - Nevtralno[16]	*->4-1	*[4]	
1-343	2020-2027	Pahorja	PER[8]	3 - Nevtralno[16]	*->4-1	*[4]	
1-344	2028-2030	na	_	_	_	_	
1-345	2031-2041	Slovenskih	ORG[9]	_	*->8-9	*[8]	
1-346	2042-2052	železnicah	ORG[9]	_	*->8-9	*[8]	
1-347	2053-2060	zavrnil	_	_	_	_	
1-348	2061-2068	navedbe	_	_	_	_	
1-349	2069-2070	,	_	_	_	_	
1-350	2071-2073	da	_	_	_	_	
1-351	2074-2077	naj	_	_	_	_	
1-352	2078-2080	bi	_	_	_	_	
1-353	2081-2085	prav	_	_	_	_	
1-354	2086-2088	on	_	_	*->3-15	*[3]	
1-355	2089-2100	pripravljal	_	_	_	_	
1-356	2101-2108	sezname	_	_	_	_	
1-357	2109-2119	zaposlenih	_	_	_	_	
1-358	2120-2121	,	_	_	_	_	
1-359	2122-2124	ki	_	_	_	_	
1-360	2125-2129	bodo	_	_	_	_	
1-361	2130-2138	napoteni	_	_	_	_	
1-362	2139-2141	na	_	_	_	_	
1-363	2142-2149	čakanje	_	_	_	_	
1-364	2150-2151	.	_	_	_	_	
1-365	2152-2159	Seznami	_	_	_	_	
1-366	2160-2162	so	_	_	_	_	
1-367	2163-2165	po	_	_	_	_	
1-368	2166-2174	njegovih	_	_	*->3-16	*[3]	
1-369	2175-2182	besedah	_	_	_	_	
1-370	2183-2194	sestavljeni	_	_	_	_	
1-371	2195-2197	na	_	_	_	_	
1-372	2198-2205	podlagi	_	_	_	_	
1-373	2206-2216	ugotovitev	_	_	_	_	
1-374	2217-2227	posameznih	_	_	_	_	
1-375	2228-2238	vodstvenih	_	_	_	_	
1-376	2239-2247	delavcev	_	_	_	_	
1-377	2248-2253	glede	_	_	_	_	
1-378	2254-2268	produktivnosti	_	_	_	_	
1-379	2269-2279	zaposlenih	_	_	_	_	
1-380	2280-2282	in	_	_	_	_	
1-381	2283-2289	obsega	_	_	_	_	
1-382	2290-2294	dela	_	_	_	_	
1-383	2295-2296	.	_	_	_	_	
1-384	2297-2304	Berdajs	PER	_	*->3-17	*[3]	
1-385	2305-2310	sicer	_	_	_	_	
1-386	2311-2313	ne	_	_	_	_	
1-387	2314-2324	izključuje	_	_	_	_	
1-388	2325-2333	možnosti	_	_	_	_	
1-389	2334-2335	,	_	_	_	_	
1-390	2336-2338	da	_	_	_	_	
1-391	2339-2341	se	_	_	_	_	
1-392	2342-2344	je	_	_	_	_	
1-393	2345-2348	kdo	_	_	_	_	
1-394	2349-2358	uvrstitvi	_	_	_	_	
1-395	2359-2361	na	_	_	_	_	
1-396	2362-2368	seznam	_	_	_	_	
1-397	2369-2376	izognil	_	_	_	_	
1-398	2377-2379	na	_	_	_	_	
1-399	2380-2387	podlagi	_	_	_	_	
1-400	2388-2394	načela	_	_	_	_	
1-401	2395-2396	"	_	_	_	_	
1-402	2397-2402	blizu	_	_	_	_	
1-403	2403-2406	oči	_	_	_	_	
1-404	2407-2408	-	_	_	_	_	
1-405	2409-2414	blizu	_	_	_	_	
1-406	2415-2419	srca	_	_	_	_	
1-407	2420-2421	"	_	_	_	_	
1-408	2422-2423	.	_	_	_	_	
1-409	2424-2431	Vodstvo	_	_	_	_	
1-410	2432-2438	družbe	_	_	*->8-10	*[8]	
1-411	2439-2444	sicer	_	_	_	_	
1-412	2445-2455	napoveduje	_	_	_	_	
1-413	2456-2457	,	_	_	_	_	
1-414	2458-2460	da	_	_	_	_	
1-415	2461-2465	bodo	_	_	_	_	
1-416	2466-2467	v	_	_	_	_	
1-417	2468-2473	drugi	_	_	_	_	
1-418	2474-2478	fazi	_	_	_	_	
1-419	2479-2488	napotitve	_	_	_	_	
1-420	2489-2499	zaposlenih	_	_	_	_	
1-421	2500-2502	na	_	_	_	_	
1-422	2503-2510	čakanje	_	_	_	_	
1-423	2511-2520	morebitne	_	_	_	_	
1-424	2521-2534	nepravilnosti	_	_	_	_	
1-425	2535-2538	ali	_	_	_	_	
1-426	2539-2546	krivice	_	_	_	_	
1-427	2547-2556	preverili	_	_	*->8-11	*[8]	
1-428	2557-2559	in	_	_	_	_	
1-429	2560-2568	ustrezno	_	_	_	_	
1-430	2569-2577	ukrepali	_	_	*->8-12	*[8]	
1-431	2578-2579	.	_	_	_	_	
1-432	2580-2583	Kot	_	_	_	_	
1-433	2584-2592	omenjeno	_	_	_	_	
1-434	2593-2594	,	_	_	_	_	
1-435	2595-2597	je	_	_	_	_	
1-436	2598-2607	napotitev	_	_	_	_	
1-437	2608-2610	na	_	_	_	_	
1-438	2611-2618	čakanje	_	_	_	_	
1-439	2619-2621	na	_	_	_	_	
1-440	2622-2626	delo	_	_	_	_	
1-441	2627-2631	eden	_	_	_	_	
1-442	2632-2637	izmed	_	_	_	_	
1-443	2638-2647	letošnjih	_	_	_	_	
1-444	2648-2659	varčevalnih	_	_	_	_	
1-445	2660-2667	ukrepov	_	_	_	_	
1-446	2668-2670	na	_	_	_	_	
1-447	2671-2681	Slovenskih	ORG[10]	_	*->8-13	*[8]	
1-448	2682-2692	železnicah	ORG[10]	_	*->8-13	*[8]	
1-449	2693-2694	.	_	_	_	_	
1-450	2695-2698	Med	_	_	_	_	
1-451	2699-2706	možnimi	_	_	_	_	
1-452	2707-2713	ukrepi	_	_	_	_	
1-453	2714-2716	je	_	_	_	_	
1-454	2717-2721	tudi	_	_	_	_	
1-455	2722-2730	znižanje	_	_	_	_	
1-456	2731-2735	plač	_	_	_	_	
1-457	2736-2737	,	_	_	_	_	
