#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - " Za podatek , da je za imenovanje nove uprave Istrabenza na seji nadzornega sveta glasovala tudi predstavnica Petrola , sem izvedel šele pred nekaj minutami . Vsekakor pa bom upravo Petrola prosil za pojasnila . " Tako je Tomaž Kuntarič , predsednik nadzornega sveta Petrola , največjega lastnika Istrabenza , včeraj popoldne komentiral torkovo sejo nadzornikov Istrabenza , na kateri so ti imenovali novo tričlansko upravo , ki jo bo vodil Bogdan Topič , v njej pa bosta sedela tudi donedavni prvi mož Istrabenza Igor Bavčar in njegov svetovalec Rudi Grbec . " Vem , da si je uprava Petrola prizadevala , da ne bi prišlo do imenovanja uprave še pred nastopom mandata novih Istrabenzovih nadzornikov . Zakaj je predstavnica Petrola ( članica uprave Alenka Vrhovnik Težak , op . a . ) imenovanje podprla , ne vem , bom pa še izvedel , " je dejal Kuntarič . V Petrolu , ki ga vodi Marko Kryžanowski , včeraj niso želeli dajati izjav . Po informacijah iz virov blizu družbe pa je Vrhovnik - Težakova imenovanje uprave podprla , ker domnevno ni imela druge možnosti . Če nadzorni svet Istrabenzove uprave ne bi imenoval še ta teden , bi namreč koprski holding najmanj dva tedna ostal brez vodstva . Omenjena razlaga ima najmanj dve luknji . Prvič , če Vrhovnik - Težakova ni želela glasovati proti imenovanju , ker bi dal nadzorni svet s tem bankam vedeti , da pred odločilnimi pogovori o sanaciji ni enoten , bi se lahko glasovanja vsaj vzdržala . In drugič , to bi lahko javno utemeljila tudi z dejstvom , da upravo Istrabenza po statutu družbe zastopa tudi član uprave skupaj s predsednikom ali članom uprave . Povedano preprosteje , tekoče posle do imenovanja nove uprave bi lahko opravljala tudi zdaj že nekdanja člana uprave Bogdan Topič in Tamara Jerman , pri čemer bi morali nadzorniki po 15 . maju enega izmed njiju imenovati za predsednika uprave . Če so tej možnosti res odkrito nasprotovali zgolj " Bavčarjevi " člani nadzornega sveta z Bojanom Korsiko na čelu , bi Vrhovnik - Težakovi še vedno ostala možnost odstopa . Petrol bi namreč tudi v tem primeru ostal brez " svojega " nadzornika le dva tedna , saj bi že 1 . junija mandat nastopili novi nadzorniki , med katerimi so kar trije iz vrst Petrola . Razpletlo pa se je povsem drugače . Domača naftna družba je tako kot edini od večjih lastnikov ( Maksima Holding in NFD ) ostala brez " svojega " človeka v upravi Istrabenza . Na vprašanje , ali si bo Petrol večji vpliv v Istrabenzu zdaj skušal zagotoviti s sodelovanjem pri dokapitalizaciji , prek katere bi si zagotovil večino delnic , je Tomaž Kuntarič odgovoril , da " nadzorniki o tem še niso razpravljali " . Še vedno pa ni znano , ali in kdaj bodo svojega prokurista v upravo Istrabenza imenovale banke upnice . " Izročili smo jim zapisnik sestanka uprave z Borisom Stefančičem iz mednarodne svetovalne hiše A . T . Kearney , zdaj pa čakamo na njihov odgovor . Kot smo razumeli , gre za njihovega kandidata , " je včeraj pojasnil novi prvi mož Istrabenza Bogdan Topič . Na vprašanje , kako bo lahko samostojno in učinkovito vodil Istrabenz , če v upravi ostaja njen dolgoletni prvi mož ( skupaj s svojim donedavnim svetovalcem ) , pa je Topič odgovoril : " Neracionalno obnašanje v prihodnjih dveh mesecev ne bo nikomur v interesu . Konec koncev pa ne vem , zakaj bi Bavčar delal nekaj na škodo svoje lastnine .
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-393	2216-2223	Petrola	ORG	_	*->15-12	*[15]	
1-394	2224-2225	.	_	_	_	_	
1-395	2226-2235	Razpletlo	_	_	_	_	
1-396	2236-2238	pa	_	_	_	_	
1-397	2239-2241	se	_	_	_	_	
1-398	2242-2244	je	_	_	_	_	
1-399	2245-2251	povsem	_	_	_	_	
1-400	2252-2259	drugače	_	_	_	_	
1-401	2260-2261	.	_	_	_	_	
1-402	2262-2268	Domača	_	_	*->15-13	*[15]	
1-403	2269-2275	naftna	_	_	*->15-13	*[15]	
1-404	2276-2282	družba	_	_	*->15-13	*[15]	
1-405	2283-2285	je	_	_	_	_	
1-406	2286-2290	tako	_	_	_	_	
1-407	2291-2294	kot	_	_	_	_	
1-408	2295-2300	edini	_	_	_	_	
1-409	2301-2303	od	_	_	_	_	
1-410	2304-2310	večjih	_	_	_	_	
1-411	2311-2320	lastnikov	_	_	_	_	
1-412	2321-2322	(	_	_	_	_	
1-413	2323-2330	Maksima	ORG[13]	3 - Nevtralno[22]	*->11-1	*[11]	
1-414	2331-2338	Holding	ORG[13]	3 - Nevtralno[22]	*->11-1	*[11]	
1-415	2339-2341	in	_	_	_	_	
1-416	2342-2345	NFD	ORG	3 - Nevtralno	*->12-1	*[12]	
1-417	2346-2347	)	_	_	_	_	
1-418	2348-2354	ostala	_	_	_	_	
1-419	2355-2359	brez	_	_	_	_	
1-420	2360-2361	"	_	_	_	_	
1-421	2362-2369	svojega	_	_	*->15-14	*[15]	
1-422	2370-2371	"	_	_	_	_	
1-423	2372-2379	človeka	_	_	_	_	
1-424	2380-2381	v	_	_	_	_	
1-425	2382-2388	upravi	_	_	_	_	
1-426	2389-2399	Istrabenza	ORG	_	*->2-9	*[2]	
1-427	2400-2401	.	_	_	_	_	
1-428	2402-2404	Na	_	_	_	_	
1-429	2405-2414	vprašanje	_	_	_	_	
1-430	2415-2416	,	_	_	_	_	
1-431	2417-2420	ali	_	_	_	_	
1-432	2421-2423	si	_	_	_	_	
1-433	2424-2426	bo	_	_	_	_	
1-434	2427-2433	Petrol	LOC	3 - Nevtralno	*->15-15	*[15]	
1-435	2434-2439	večji	_	_	_	_	
1-436	2440-2445	vpliv	_	_	_	_	
1-437	2446-2447	v	_	_	_	_	
1-438	2448-2458	Istrabenzu	ORG	_	*->2-10	*[2]	
1-439	2459-2463	zdaj	_	_	_	_	
1-440	2464-2470	skušal	_	_	_	_	
1-441	2471-2481	zagotoviti	_	_	_	_	
1-442	2482-2483	s	_	_	_	_	
1-443	2484-2496	sodelovanjem	_	_	_	_	
1-444	2497-2500	pri	_	_	_	_	
1-445	2501-2517	dokapitalizaciji	_	_	_	_	
1-446	2518-2519	,	_	_	_	_	
1-447	2520-2524	prek	_	_	_	_	
1-448	2525-2531	katere	_	_	_	_	
1-449	2532-2534	bi	_	_	_	_	
1-450	2535-2537	si	_	_	_	_	
1-451	2538-2547	zagotovil	_	_	_	_	
1-452	2548-2554	večino	_	_	_	_	
1-453	2555-2561	delnic	_	_	_	_	
1-454	2562-2563	,	_	_	_	_	
1-455	2564-2566	je	_	_	_	_	
1-456	2567-2572	Tomaž	PER[14]	3 - Nevtralno[23]	*->16-9	*[16]	
1-457	2573-2581	Kuntarič	PER[14]	3 - Nevtralno[23]	*->16-9	*[16]	
1-458	2582-2591	odgovoril	_	_	_	_	
1-459	2592-2593	,	_	_	_	_	
1-460	2594-2596	da	_	_	_	_	
1-461	2597-2598	"	_	_	_	_	
1-462	2599-2609	nadzorniki	_	_	_	_	
1-463	2610-2611	o	_	_	_	_	
1-464	2612-2615	tem	_	_	_	_	
1-465	2616-2618	še	_	_	_	_	
1-466	2619-2623	niso	_	_	_	_	
1-467	2624-2636	razpravljali	_	_	_	_	
1-468	2637-2638	"	_	_	_	_	
1-469	2639-2640	.	_	_	_	_	
1-470	2641-2643	Še	_	_	_	_	
1-471	2644-2649	vedno	_	_	_	_	
1-472	2650-2652	pa	_	_	_	_	
1-473	2653-2655	ni	_	_	_	_	
1-474	2656-2661	znano	_	_	_	_	
1-475	2662-2663	,	_	_	_	_	
1-476	2664-2667	ali	_	_	_	_	
1-477	2668-2670	in	_	_	_	_	
1-478	2671-2675	kdaj	_	_	_	_	
1-479	2676-2680	bodo	_	_	_	_	
1-480	2681-2688	svojega	_	_	_	_	
1-481	2689-2699	prokurista	_	_	_	_	
1-482	2700-2701	v	_	_	_	_	
1-483	2702-2708	upravo	_	_	_	_	
1-484	2709-2719	Istrabenza	ORG	_	*->2-11	*[2]	
1-485	2720-2729	imenovale	_	_	_	_	
1-486	2730-2735	banke	_	_	_	_	
1-487	2736-2742	upnice	_	_	_	_	
1-488	2743-2744	.	_	_	_	_	
1-489	2745-2746	"	_	_	_	_	
1-490	2747-2755	Izročili	_	_	*->2-12	*[2]	
1-491	2756-2759	smo	_	_	_	_	
1-492	2760-2763	jim	_	_	_	_	
1-493	2764-2772	zapisnik	_	_	_	_	
1-494	2773-2781	sestanka	_	_	_	_	
1-495	2782-2788	uprave	_	_	_	_	
1-496	2789-2790	z	_	_	_	_	
1-497	2791-2798	Borisom	PER[15]	3 - Nevtralno[24]	*->13-1	*[13]	
1-498	2799-2810	Stefančičem	PER[15]	3 - Nevtralno[24]	*->13-1	*[13]	
1-499	2811-2813	iz	_	_	_	_	
1-500	2814-2824	mednarodne	_	3 - Nevtralno[25]	*->14-1	*[14]	
1-501	2825-2835	svetovalne	_	3 - Nevtralno[25]	*->14-1	*[14]	
1-502	2836-2840	hiše	_	3 - Nevtralno[25]	*->14-1	*[14]	
1-503	2841-2842	A	ORG[16]	3 - Nevtralno[25]	*->14-1	*[14]	
1-504	2843-2844	.	ORG[16]	3 - Nevtralno[25]	*->14-1	*[14]	
1-505	2845-2846	T	ORG[16]	3 - Nevtralno[25]	*->14-1	*[14]	
1-506	2847-2848	.	ORG[16]	3 - Nevtralno[25]	*->14-1	*[14]	
1-507	2849-2856	Kearney	ORG[16]	3 - Nevtralno[25]	*->14-1	*[14]	
1-508	2857-2858	,	_	_	_	_	
1-509	2859-2863	zdaj	_	_	_	_	
1-510	2864-2866	pa	_	_	_	_	
1-511	2867-2873	čakamo	_	_	*->2-13	*[2]	
1-512	2874-2876	na	_	_	_	_	
1-513	2877-2883	njihov	_	_	_	_	
1-514	2884-2891	odgovor	_	_	_	_	
1-515	2892-2893	.	_	_	_	_	
1-516	2894-2897	Kot	_	_	_	_	
1-517	2898-2901	smo	_	_	_	_	
1-518	2902-2910	razumeli	_	_	*->2-14	*[2]	
1-519	2911-2912	,	_	_	_	_	
1-520	2913-2916	gre	_	_	_	_	
1-521	2917-2919	za	_	_	_	_	
1-522	2920-2929	njihovega	_	_	_	_	
1-523	2930-2939	kandidata	_	_	_	_	
1-524	2940-2941	,	_	_	_	_	
1-525	2942-2943	"	_	_	_	_	
1-526	2944-2946	je	_	_	_	_	
1-527	2947-2953	včeraj	_	_	_	_	
1-528	2954-2962	pojasnil	_	_	_	_	
1-529	2963-2967	novi	_	_	*->4-3	*[4]	
1-530	2968-2972	prvi	_	_	*->4-3	*[4]	
1-531	2973-2976	mož	_	_	*->4-3	*[4]	
1-532	2977-2987	Istrabenza	ORG	_	*->4-3|*->2-15	*[4]|*[2]	
1-533	2988-2994	Bogdan	PER[17]	_	*->4-3	*[4]	
1-534	2995-3000	Topič	PER[17]	_	*->4-3	*[4]	
1-535	3001-3002	.	_	_	_	_	
1-536	3003-3005	Na	_	_	_	_	
1-537	3006-3015	vprašanje	_	_	_	_	
1-538	3016-3017	,	_	_	_	_	
1-539	3018-3022	kako	_	_	_	_	
1-540	3023-3025	bo	_	_	_	_	
1-541	3026-3031	lahko	_	_	_	_	
1-542	3032-3042	samostojno	_	_	_	_	
1-543	3043-3045	in	_	_	_	_	
1-544	3046-3056	učinkovito	_	_	_	_	
1-545	3057-3062	vodil	_	_	_	_	
1-546	3063-3072	Istrabenz	ORG	2 - Negativno	*->2-16	*[2]	
1-547	3073-3074	,	_	_	_	_	
1-548	3075-3077	če	_	_	_	_	
1-549	3078-3079	v	_	_	_	_	
1-550	3080-3086	upravi	_	_	_	_	
1-551	3087-3093	ostaja	_	_	_	_	
1-552	3094-3098	njen	_	_	_	_	
1-553	3099-3109	dolgoletni	_	_	*->5-4	*[5]	
1-554	3110-3114	prvi	_	_	*->5-4	*[5]	
1-555	3115-3118	mož	_	_	*->5-4	*[5]	
1-556	3119-3120	(	_	_	_	_	
1-557	3121-3127	skupaj	_	_	_	_	
1-558	3128-3129	s	_	_	_	_	
1-559	3130-3136	svojim	_	_	_	_	
1-560	3137-3147	donedavnim	_	3 - Nevtralno[26]	*->6-2	*[6]	
1-561	3148-3159	svetovalcem	_	3 - Nevtralno[26]	*->6-2	*[6]	
1-562	3160-3161	)	_	_	_	_	
1-563	3162-3163	,	_	_	_	_	
1-564	3164-3166	pa	_	_	_	_	
1-565	3167-3169	je	_	_	_	_	
1-566	3170-3175	Topič	PER	_	*->4-4	*[4]	
1-567	3176-3185	odgovoril	_	_	_	_	
1-568	3186-3187	:	_	_	_	_	
1-569	3188-3189	"	_	_	_	_	
1-570	3190-3202	Neracionalno	_	_	_	_	
1-571	3203-3212	obnašanje	_	_	_	_	
1-572	3213-3214	v	_	_	_	_	
1-573	3215-3225	prihodnjih	_	_	_	_	
1-574	3226-3230	dveh	_	_	_	_	
1-575	3231-3238	mesecev	_	_	_	_	
1-576	3239-3241	ne	_	_	_	_	
1-577	3242-3244	bo	_	_	_	_	
1-578	3245-3252	nikomur	_	_	_	_	
1-579	3253-3254	v	_	_	_	_	
1-580	3255-3263	interesu	_	_	_	_	
1-581	3264-3265	.	_	_	_	_	
1-582	3266-3271	Konec	_	_	_	_	
1-583	3272-3278	koncev	_	_	_	_	
1-584	3279-3281	pa	_	_	_	_	
1-585	3282-3284	ne	_	_	_	_	
1-586	3285-3288	vem	_	2 - Negativno	*->4-5	*[4]	
1-587	3289-3290	,	_	_	_	_	
1-588	3291-3296	zakaj	_	_	_	_	
1-589	3297-3299	bi	_	_	_	_	
1-590	3300-3306	Bavčar	PER	_	*->5-5	*[5]	
1-591	3307-3312	delal	_	_	_	_	
1-592	3313-3318	nekaj	_	_	_	_	
1-593	3319-3321	na	_	_	_	_	
1-594	3322-3327	škodo	_	_	_	_	
1-595	3328-3333	svoje	_	2 - Negativno	*->5-6	*[5]	
1-596	3334-3342	lastnine	_	_	_	_	
1-597	3343-3344	.	_	_	_	_	
