#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Vlada Janeza Janše nadaljuje svoj način korporativnega upravljanja , pri katerem pa ne krši več zgolj zakona o upravljanju kapitalskih naložb , ampak očitno tudi vse druge zakone , ki ji stojijo na poti pri kadrovanju v družbah z lastniškim deležem države . Vlada je namreč Agenciji za upravljanje kapitalskih naložb ( AUKN ) po naših informacijah izrecno naložila , da pooblaščenec , ki bo na torkovi skupščini Cinkarne Celje zastopal 20 - odstotni delež Modre zavarovalnice , vloži nasprotni predlog in v nadzorni svet ene najuspešnejših gospodarskih družb v državi imenuje člana SDS Matjaža Janšo . Z navodilom je vlada tokrat povozila tudi zakon o gospodarskih družbah , ki določa , da lahko nasprotne predloge na skupščinah vlaga zgolj delničar , torej v tem primeru Modra zavarovalnica . Vlada postavlja s tovrstno prakso v neprijeten položaj tako pooblaščenca , ki bo na skupščini glasoval v imenu Modre zavarovalnice , kot predsedujočega skupščini . Glede na sklic skupščine bo to vodil Zdenko Podlesnik in ta bo odločil , ali na dnevni red skupščine uvrstiti nasprotni predlog brez podpisa oziroma soglasje delničarja ali ne . Delež v Cinkarni Celje je sicer edini delež Modre zavarovalnice v kakšni gospodarski družbi , ki ga v imenu in za račun zavarovalnice upravlja AUKN , to pomeni , da v njenem imenu izvršuje glasovalne pravice . Prav na skupščini Modre zavarovalnice pa je vladi s podobnim načrtom enkrat že spodletelo . Spomnimo , predsednica skupščine pooblaščencu AUKN takrat ni dovolila vložitve nasprotnega predloga o nepodelitvi razrešnice , saj ta ni imel pooblastila Kada , ki je lastnik zavarovalnice . Vlada želi Matjaža Janšo , v času prve Janševe vlade nadzornika Pošte Slovenije in Telekoma Slovenije ter kasnejšega direktorja direktorata za elektronske komunikacije ter vladnega pooblaščenca neuspešnega postopka prodaje Telekoma , imenovati na mesto v nadzornem svetu Cinkarne Celje , ki ga je v začetku julija sprostila nekdanja članica uprave propadlega Zvona Ena Holdinga Mateja Vidnar . Po prvotnem predlogu naj bi mesto v nadzornem svetu zasedel član uprave Slovenske odškodninske družbe ( Sod ) Krešo Šavrič . Sod je namreč 11,41 - odstotni lastnik cinkarne in predsednik uprave Soda Tomaž Kuntarič , ki mu vlada želi v prehodnem obdobju zaupati vodenje Slovenskega državnega holdinga ( SDH ) , bo tako pred odločitvijo , ali podpreti člana svoje uprave ali kandidata vlade . Pomembnejši , 15 - odstotni delež , ima poleg Modre zavarovalnice , propadlega Zvona in Soda v Cinkarni Celje zgolj še družba za upravljanje NFD , medtem ko Skupina KD Group obvladuje slabo desetino lastništva . Če se bo nasprotni predlog za imenovanje Matjaža Janše v nadzorni svet Cinkarne Celje dejansko uvrstil na skupščino družbe , je njen razplet zaradi razpršenega lastništva zelo težko napovedati
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-280	1721-1723	in	_	_	*->8-3	*[8]	
1-281	1724-1732	Telekoma	ORG[17]	_	*->8-3|*->13-1	*[8]|*[13]	
1-282	1733-1742	Slovenije	ORG[17]|LOC[18]	3 - Nevtralno	*->8-3|*->13-1|*->12-2	*[8]|*[13]|*[12]	
1-283	1743-1746	ter	_	_	_	_	
1-284	1747-1757	kasnejšega	_	_	_	_	
1-285	1758-1768	direktorja	_	_	*->8-4	*[8]	
1-286	1769-1780	direktorata	_	_	*->8-4	*[8]	
1-287	1781-1783	za	_	_	*->8-4	*[8]	
1-288	1784-1795	elektronske	_	_	*->8-4	*[8]	
1-289	1796-1808	komunikacije	_	_	*->8-4	*[8]	
1-290	1809-1812	ter	_	_	*->8-4	*[8]	
1-291	1813-1821	vladnega	_	_	*->8-4	*[8]	
1-292	1822-1834	pooblaščenca	_	_	*->8-4	*[8]	
1-293	1835-1846	neuspešnega	_	_	*->8-4	*[8]	
1-294	1847-1855	postopka	_	_	*->8-4	*[8]	
1-295	1856-1863	prodaje	_	_	*->8-4	*[8]	
1-296	1864-1872	Telekoma	ORG	3 - Nevtralno	*->8-4|*->13-2	*[8]|*[13]	
1-297	1873-1874	,	_	_	_	_	
1-298	1875-1884	imenovati	_	_	_	_	
1-299	1885-1887	na	_	_	_	_	
1-300	1888-1893	mesto	_	_	_	_	
1-301	1894-1895	v	_	_	_	_	
1-302	1896-1905	nadzornem	_	_	_	_	
1-303	1906-1911	svetu	_	_	_	_	
1-304	1912-1920	Cinkarne	ORG[19]	_	*->4-4	*[4]	
1-305	1921-1926	Celje	ORG[19]|LOC[20]	_	*->4-4|*->5-3	*[4]|*[5]	
1-306	1927-1928	,	_	_	_	_	
1-307	1929-1931	ki	_	_	_	_	
1-308	1932-1934	ga	_	_	_	_	
1-309	1935-1937	je	_	_	_	_	
1-310	1938-1939	v	_	_	_	_	
1-311	1940-1947	začetku	_	_	_	_	
1-312	1948-1954	julija	_	_	_	_	
1-313	1955-1964	sprostila	_	_	_	_	
1-314	1965-1973	nekdanja	_	3 - Nevtralno[35]	*->15-1	*[15]	
1-315	1974-1981	članica	_	3 - Nevtralno[35]	*->15-1	*[15]	
1-316	1982-1988	uprave	_	3 - Nevtralno[35]	*->15-1	*[15]	
1-317	1989-1999	propadlega	_	3 - Nevtralno[35]	*->15-1	*[15]	
1-318	2000-2005	Zvona	ORG[21]	3 - Nevtralno[35]	*->15-1|*->14-1	*[15]|*[14]	
1-319	2006-2009	Ena	ORG[21]	3 - Nevtralno[35]	*->15-1|*->14-1	*[15]|*[14]	
1-320	2010-2018	Holdinga	ORG[21]	3 - Nevtralno[35]	*->15-1|*->14-1	*[15]|*[14]	
1-321	2019-2025	Mateja	PER[22]	3 - Nevtralno[35]	*->15-1	*[15]	
1-322	2026-2032	Vidnar	PER[22]	3 - Nevtralno[35]	*->15-1	*[15]	
1-323	2033-2034	.	_	_	_	_	
1-324	2035-2037	Po	_	_	_	_	
1-325	2038-2046	prvotnem	_	_	_	_	
1-326	2047-2055	predlogu	_	_	_	_	
1-327	2056-2059	naj	_	_	_	_	
1-328	2060-2062	bi	_	_	_	_	
1-329	2063-2068	mesto	_	_	_	_	
1-330	2069-2070	v	_	_	_	_	
1-331	2071-2080	nadzornem	_	_	_	_	
1-332	2081-2086	svetu	_	_	_	_	
1-333	2087-2094	zasedel	_	_	_	_	
1-334	2095-2099	član	_	3 - Nevtralno[36]	*->16-1	*[16]	
1-335	2100-2106	uprave	_	3 - Nevtralno[36]	*->16-1	*[16]	
1-336	2107-2116	Slovenske	ORG[23]	3 - Nevtralno[36]	*->16-1|*->20-1	*[16]|*[20]	
1-337	2117-2129	odškodninske	ORG[23]	3 - Nevtralno[36]	*->16-1|*->20-1	*[16]|*[20]	
1-338	2130-2136	družbe	ORG[23]	3 - Nevtralno[36]	*->16-1|*->20-1	*[16]|*[20]	
1-339	2137-2138	(	ORG[23]	3 - Nevtralno[36]	*->16-1|*->20-1	*[16]|*[20]	
1-340	2139-2142	Sod	ORG[23]	3 - Nevtralno[36]	*->16-1|*->20-1	*[16]|*[20]	
1-341	2143-2144	)	ORG[23]	3 - Nevtralno[36]	*->16-1|*->20-1	*[16]|*[20]	
1-342	2145-2150	Krešo	PER[24]	3 - Nevtralno[36]	*->16-1	*[16]	
1-343	2151-2157	Šavrič	PER[24]	3 - Nevtralno[36]	*->16-1	*[16]	
1-344	2158-2159	.	_	_	_	_	
1-345	2160-2163	Sod	ORG	_	*->20-2	*[20]	
1-346	2164-2166	je	_	_	_	_	
1-347	2167-2173	namreč	_	_	_	_	
1-348	2174-2179	11,41	_	_	*->20-3	*[20]	
1-349	2180-2181	-	_	_	*->20-3	*[20]	
1-350	2182-2190	odstotni	_	_	*->20-3	*[20]	
1-351	2191-2198	lastnik	_	_	*->20-3	*[20]	
1-352	2199-2207	cinkarne	_	_	*->20-3|*->4-5	*[20]|*[4]	
1-353	2208-2210	in	_	_	_	_	
1-354	2211-2221	predsednik	_	_	*->17-1	*[17]	
1-355	2222-2228	uprave	_	_	*->17-1	*[17]	
1-356	2229-2233	Soda	ORG	_	*->17-1|*->20-4	*[17]|*[20]	
1-357	2234-2239	Tomaž	PER[25]	_	*->17-1	*[17]	
1-358	2240-2248	Kuntarič	PER[25]	_	*->17-1	*[17]	
1-359	2249-2250	,	_	_	_	_	
1-360	2251-2253	ki	_	_	_	_	
1-361	2254-2256	mu	_	_	*->17-2	*[17]	
1-362	2257-2262	vlada	_	_	_	_	
1-363	2263-2267	želi	_	_	_	_	
1-364	2268-2269	v	_	_	_	_	
1-365	2270-2279	prehodnem	_	_	_	_	
1-366	2280-2287	obdobju	_	_	_	_	
1-367	2288-2295	zaupati	_	_	_	_	
1-368	2296-2303	vodenje	_	_	_	_	
1-369	2304-2315	Slovenskega	ORG[26]	_	*->18-1	*[18]	
1-370	2316-2325	državnega	ORG[26]	_	*->18-1	*[18]	
1-371	2326-2334	holdinga	ORG[26]	_	*->18-1	*[18]	
1-372	2335-2336	(	_	_	_	_	
1-373	2337-2340	SDH	ORG	3 - Nevtralno	*->18-2	*[18]	
1-374	2341-2342	)	_	_	_	_	
1-375	2343-2344	,	_	_	_	_	
1-376	2345-2347	bo	_	_	*->17-3	*[17]	
1-377	2348-2352	tako	_	_	_	_	
1-378	2353-2357	pred	_	_	_	_	
1-379	2358-2369	odločitvijo	_	_	_	_	
1-380	2370-2371	,	_	_	_	_	
1-381	2372-2375	ali	_	_	_	_	
1-382	2376-2384	podpreti	_	_	_	_	
1-383	2385-2390	člana	_	_	_	_	
1-384	2391-2396	svoje	_	3 - Nevtralno	*->17-4	*[17]	
1-385	2397-2403	uprave	_	_	_	_	
1-386	2404-2407	ali	_	_	_	_	
1-387	2408-2417	kandidata	_	_	_	_	
1-388	2418-2423	vlade	_	_	_	_	
1-389	2424-2425	.	_	_	_	_	
1-390	2426-2437	Pomembnejši	_	_	_	_	
1-391	2438-2439	,	_	_	_	_	
1-392	2440-2442	15	_	_	_	_	
1-393	2443-2444	-	_	_	_	_	
1-394	2445-2453	odstotni	_	_	_	_	
1-395	2454-2459	delež	_	_	_	_	
1-396	2460-2461	,	_	_	_	_	
1-397	2462-2465	ima	_	_	_	_	
1-398	2466-2471	poleg	_	_	_	_	
1-399	2472-2477	Modre	ORG[27]	3 - Nevtralno[37]	*->6-7	*[6]	
1-400	2478-2491	zavarovalnice	ORG[27]	3 - Nevtralno[37]	*->6-7	*[6]	
1-401	2492-2493	,	_	_	_	_	
1-402	2494-2504	propadlega	_	_	_	_	
1-403	2505-2510	Zvona	ORG	3 - Nevtralno	*->14-2	*[14]	
1-404	2511-2513	in	_	_	_	_	
1-405	2514-2518	Soda	ORG	3 - Nevtralno	*->20-5	*[20]	
1-406	2519-2520	v	_	_	_	_	
1-407	2521-2529	Cinkarni	ORG[28]	_	*->4-6	*[4]	
1-408	2530-2535	Celje	ORG[28]|LOC[29]	_	*->4-6|*->5-4	*[4]|*[5]	
1-409	2536-2541	zgolj	_	_	_	_	
1-410	2542-2544	še	_	_	_	_	
1-411	2545-2551	družba	_	3 - Nevtralno[38]	*->21-1	*[21]	
1-412	2552-2554	za	_	3 - Nevtralno[38]	*->21-1	*[21]	
1-413	2555-2566	upravljanje	_	3 - Nevtralno[38]	*->21-1	*[21]	
1-414	2567-2570	NFD	ORG	3 - Nevtralno[38]	*->21-1	*[21]	
1-415	2571-2572	,	_	_	_	_	
