#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - SCT pod vodstvom Ivana Zidarja za dodatna elektrostrojna dela v predoru Šentvid na avtocestnem odseku Koseze - Šentvid na prvotnih pogodbeno sklenjenih 11 milijonov evrov zahteva še 7 milijonov evrov . Celoten 5,5 - kilometrski odsek naj bi po napovedih presegel 263 milijonov evrov . Zahtevek SCT so včeraj obravnavali nadzorniki državne družbe za avtoceste ( Dars ) pod vodstvom Francija Slaka , a ga niso odobrili , temveč so se z njim le seznanili . Od uprave Darsa , ki jo vodi Tomislav Nemec , pričakujejo , da se bo z izvajalcem dogovorila tako , da bo cena del ostala v okviru 11 milijonov evrov , čeprav se strinjajo z dodatnimi deli , povezanimi z evropsko direktivo o prometni varnosti , je pojasnil Slak . Gre za podvojitev števila prečnikov in odstavnih niš v predoru ter dodatno razsvetljavo in prezračevanje zaradi zamenjave betonskega vozišča z asfaltnim ter dodatno signalizacijo . Slak je prepričan , da je zaradi prihrankov , ker ne bo zgrajen poln priključek na Celovško cesto , kot je bilo predvideno s pogodbo , mogoče elektrostrojna dela v predoru dokončati po sklenjeni ceni . Upravi Darsa se z odločitvijo mudi , saj mora biti predor končan do 30 . junija . Za Slaka možnost , da predor ne bi bil dokončan do roka , ne pride v poštev , tudi zaradi pritiska javnosti . Zato tudi ne pričakuje , da bo SCT Dars izsiljeval s kratkim rokom . " Uprava naj se odloči , kaj bo storila . Jasno pa je , da zahtevek krepko presega 30 odstotkov pogodbene vrednosti ( 3,3 milijona evrov ) , kar bi SCT sploh še lahko odobrili v skladu z zakonodajo , " je pojasnil član nadzornega sveta Uroš Rožič . Odločitev uprave o Šentvidu Rožič pričakuje v nekaj dneh , v 10 do 14 dnevih pa tudi odločitev o usodi razpisa za gradnjo predora Markovec . Dars je , kot je znano , za posel izbral konzorcij na čelu z italijanskim Vidonijem , a je državna revizijska komisija po pritožbi drugega ponudnika SCT in Primorja odločitev razveljavila . " Uprava nam še ni sporočila , h kakšni odločitvi se nagiba , " je dejal Rožič . Nadzorniki so se seznanili tudi z zahtevo Prekmurcev , da mora biti prekmurski krak avtoceste zgrajen do konca avgusta . Strinjajo se , da to ni uresničljivo , vendar uprava Darsa še preučuje zahteve in predloge , zaradi katerih je minister za promet Radovan Žerjav že zagrozil z odstopom
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->5-1	*[5]	
1-57	361-370	avtoceste	_	_	*->1-1	*[1]	
1-58	371-372	(	_	_	_	_	
1-59	373-377	Dars	ORG	_	*->1-2	*[1]	
1-60	378-379	)	_	_	_	_	
1-61	380-383	pod	_	_	_	_	
1-62	384-392	vodstvom	_	_	_	_	
1-63	393-401	Francija	PER[2]	_	*->3-1	*[3]	
1-64	402-407	Slaka	PER[2]	_	*->3-1	*[3]	
1-65	408-409	,	_	_	_	_	
1-66	410-411	a	_	_	_	_	
1-67	412-414	ga	_	_	_	_	
1-68	415-419	niso	_	_	_	_	
1-69	420-428	odobrili	_	_	_	_	
1-70	429-430	,	_	_	_	_	
1-71	431-437	temveč	_	_	_	_	
1-72	438-440	so	_	_	_	_	
1-73	441-443	se	_	_	_	_	
1-74	444-445	z	_	_	_	_	
1-75	446-450	njim	_	_	_	_	
1-76	451-453	le	_	_	_	_	
1-77	454-463	seznanili	_	_	_	_	
1-78	464-465	.	_	_	_	_	
1-79	466-468	Od	_	_	_	_	
1-80	469-475	uprave	_	_	*->14-1	*[14]	
1-81	476-481	Darsa	ORG	_	*->14-1|*->1-3	*[14]|*[1]	
1-82	482-483	,	_	_	_	_	
1-83	484-486	ki	_	_	_	_	
1-84	487-489	jo	_	_	*->14-2	*[14]	
1-85	490-494	vodi	_	_	_	_	
1-86	495-503	Tomislav	PER[3]	3 - Nevtralno[8]	*->10-1	*[10]	
1-87	504-509	Nemec	PER[3]	3 - Nevtralno[8]	*->10-1	*[10]	
1-88	510-511	,	_	_	_	_	
1-89	512-523	pričakujejo	_	_	_	_	
1-90	524-525	,	_	_	_	_	
1-91	526-528	da	_	_	_	_	
1-92	529-531	se	_	_	_	_	
1-93	532-534	bo	_	_	_	_	
1-94	535-536	z	_	_	_	_	
1-95	537-547	izvajalcem	_	_	_	_	
1-96	548-558	dogovorila	_	_	*->14-3	*[14]	
1-97	559-563	tako	_	_	_	_	
1-98	564-565	,	_	_	_	_	
1-99	566-568	da	_	_	_	_	
1-100	569-571	bo	_	_	_	_	
1-101	572-576	cena	_	_	_	_	
1-102	577-580	del	_	_	_	_	
1-103	581-587	ostala	_	_	_	_	
1-104	588-589	v	_	_	_	_	
1-105	590-596	okviru	_	_	_	_	
1-106	597-599	11	_	_	_	_	
1-107	600-609	milijonov	_	_	_	_	
1-108	610-615	evrov	_	_	_	_	
1-109	616-617	,	_	_	_	_	
1-110	618-624	čeprav	_	_	_	_	
1-111	625-627	se	_	_	_	_	
1-112	628-637	strinjajo	_	_	_	_	
1-113	638-639	z	_	_	_	_	
1-114	640-649	dodatnimi	_	_	_	_	
1-115	650-654	deli	_	_	_	_	
1-116	655-656	,	_	_	_	_	
1-117	657-667	povezanimi	_	_	_	_	
1-118	668-669	z	_	_	_	_	
1-119	670-678	evropsko	_	_	_	_	
1-120	679-688	direktivo	_	_	_	_	
1-121	689-690	o	_	_	_	_	
1-122	691-699	prometni	_	_	_	_	
1-123	700-708	varnosti	_	_	_	_	
1-124	709-710	,	_	_	_	_	
1-125	711-713	je	_	_	_	_	
1-126	714-722	pojasnil	_	_	_	_	
1-127	723-727	Slak	PER	_	*->3-2	*[3]	
1-128	728-729	.	_	_	_	_	
1-129	730-733	Gre	_	_	_	_	
1-130	734-736	za	_	_	_	_	
1-131	737-747	podvojitev	_	_	_	_	
1-132	748-755	števila	_	_	_	_	
1-133	756-765	prečnikov	_	_	_	_	
1-134	766-768	in	_	_	_	_	
1-135	769-778	odstavnih	_	_	_	_	
1-136	779-782	niš	_	_	_	_	
1-137	783-784	v	_	_	_	_	
1-138	785-792	predoru	_	_	_	_	
1-139	793-796	ter	_	_	_	_	
1-140	797-804	dodatno	_	_	_	_	
1-141	805-817	razsvetljavo	_	_	_	_	
1-142	818-820	in	_	_	_	_	
1-143	821-834	prezračevanje	_	_	_	_	
1-144	835-841	zaradi	_	_	_	_	
1-145	842-851	zamenjave	_	_	_	_	
1-146	852-862	betonskega	_	_	_	_	
1-147	863-870	vozišča	_	_	_	_	
1-148	871-872	z	_	_	_	_	
1-149	873-882	asfaltnim	_	_	_	_	
1-150	883-886	ter	_	_	_	_	
1-151	887-894	dodatno	_	_	_	_	
1-152	895-908	signalizacijo	_	_	_	_	
1-153	909-910	.	_	_	_	_	
1-154	911-915	Slak	PER	_	*->3-3	*[3]	
1-155	916-918	je	_	_	_	_	
1-156	919-928	prepričan	_	_	_	_	
1-157	929-930	,	_	_	_	_	
1-158	931-933	da	_	_	_	_	
1-159	934-936	je	_	_	_	_	
1-160	937-943	zaradi	_	_	_	_	
1-161	944-954	prihrankov	_	_	_	_	
1-162	955-956	,	_	_	_	_	
1-163	957-960	ker	_	_	_	_	
1-164	961-963	ne	_	_	_	_	
1-165	964-966	bo	_	_	_	_	
1-166	967-974	zgrajen	_	_	_	_	
1-167	975-979	poln	_	_	_	_	
1-168	980-990	priključek	_	_	_	_	
1-169	991-993	na	_	_	_	_	
1-170	994-1002	Celovško	LOC[4]	3 - Nevtralno[9]	*->9-1	*[9]	
1-171	1003-1008	cesto	LOC[4]	3 - Nevtralno[9]	*->9-1	*[9]	
1-172	1009-1010	,	_	_	_	_	
1-173	1011-1014	kot	_	_	_	_	
1-174	1015-1017	je	_	_	_	_	
1-175	1018-1022	bilo	_	_	_	_	
1-176	1023-1033	predvideno	_	_	_	_	
1-177	1034-1035	s	_	_	_	_	
1-178	1036-1043	pogodbo	_	_	_	_	
1-179	1044-1045	,	_	_	_	_	
1-180	1046-1052	mogoče	_	_	_	_	
1-181	1053-1067	elektrostrojna	_	_	_	_	
1-182	1068-1072	dela	_	_	_	_	
1-183	1073-1074	v	_	_	_	_	
1-184	1075-1082	predoru	_	_	_	_	
1-185	1083-1092	dokončati	_	_	_	_	
1-186	1093-1095	po	_	_	_	_	
1-187	1096-1105	sklenjeni	_	_	_	_	
1-188	1106-1110	ceni	_	_	_	_	
1-189	1111-1112	.	_	_	_	_	
1-190	1113-1119	Upravi	_	_	*->14-4	*[14]	
1-191	1120-1125	Darsa	ORG	_	*->14-4|*->1-4	*[14]|*[1]	
1-192	1126-1128	se	_	_	_	_	
1-193	1129-1130	z	_	_	_	_	
1-194	1131-1142	odločitvijo	_	_	_	_	
1-195	1143-1147	mudi	_	_	_	_	
1-196	1148-1149	,	_	_	_	_	
1-197	1150-1153	saj	_	_	_	_	
1-198	1154-1158	mora	_	_	_	_	
1-199	1159-1163	biti	_	_	_	_	
1-200	1164-1170	predor	_	_	_	_	
1-201	1171-1177	končan	_	_	_	_	
1-202	1178-1180	do	_	_	_	_	
1-203	1181-1183	30	_	_	_	_	
1-204	1184-1185	.	_	_	_	_	
1-205	1186-1192	junija	_	_	_	_	
1-206	1193-1194	.	_	_	_	_	
1-207	1195-1197	Za	_	_	_	_	
1-208	1198-1203	Slaka	PER	_	*->3-4	*[3]	
1-209	1204-1211	možnost	_	_	_	_	
1-210	1212-1213	,	_	_	_	_	
1-211	1214-1216	da	_	_	_	_	
1-212	1217-1223	predor	_	_	_	_	
1-213	1224-1226	ne	_	_	_	_	
1-214	1227-1229	bi	_	_	_	_	
1-215	1230-1233	bil	_	_	_	_	
1-216	1234-1242	dokončan	_	_	_	_	
1-217	1243-1245	do	_	_	_	_	
1-218	1246-1250	roka	_	_	_	_	
1-219	1251-1252	,	_	_	_	_	
1-220	1253-1255	ne	_	_	_	_	
1-221	1256-1261	pride	_	_	_	_	
1-222	1262-1263	v	_	_	_	_	
1-223	1264-1270	poštev	_	_	_	_	
1-224	1271-1272	,	_	_	_	_	
1-225	1273-1277	tudi	_	_	_	_	
1-226	1278-1284	zaradi	_	_	_	_	
1-227	1285-1293	pritiska	_	_	_	_	
1-228	1294-1302	javnosti	_	_	_	_	
1-229	1303-1304	.	_	_	_	_	
1-230	1305-1309	Zato	_	_	_	_	
1-231	1310-1314	tudi	_	_	_	_	
1-232	1315-1317	ne	_	_	_	_	
1-233	1318-1327	pričakuje	_	3 - Nevtralno	*->3-5	*[3]	
1-234	1328-1329	,	_	_	_	_	
1-235	1330-1332	da	_	_	_	_	
1-236	1333-1335	bo	_	_	_	_	
1-237	1336-1339	SCT	ORG	_	*->2-3	*[2]	
1-238	1340-1344	Dars	ORG	_	*->1-5	*[1]	
1-239	1345-1355	izsiljeval	_	_	_	_	
1-240	1356-1357	s	_	_	_	_	
1-241	1358-1365	kratkim	_	_	_	_	
1-242	1366-1371	rokom	_	_	_	_	
1-243	1372-1373	.	_	_	_	_	
1-244	1374-1375	"	_	_	_	_	
1-245	1376-1382	Uprava	_	_	*->14-5	*[14]	
1-246	1383-1386	naj	_	_	_	_	
1-247	1387-1389	se	_	_	_	_	
1-248	1390-1396	odloči	_	_	_	_	
1-249	1397-1398	,	_	_	_	_	
1-250	1399-1402	kaj	_	_	_	_	
1-251	1403-1405	bo	_	_	_	_	
1-252	1406-1413	storila	_	_	*->14-6	*[14]	
1-253	1414-1415	.	_	_	_	_	
1-254	1416-1421	Jasno	_	_	_	_	
1-255	1422-1424	pa	_	_	_	_	
1-256	1425-1427	je	_	_	_	_	
1-257	1428-1429	,	_	_	_	_	
1-258	1430-1432	da	_	_	_	_	
1-259	1433-1441	zahtevek	_	_	_	_	
1-260	1442-1448	krepko	_	_	_	_	
1-261	1449-1456	presega	_	_	_	_	
1-262	1457-1459	30	_	_	_	_	
1-263	1460-1469	odstotkov	_	_	_	_	
1-264	1470-1479	pogodbene	_	_	_	_	
1-265	1480-1489	vrednosti	_	_	_	_	
1-266	1490-1491	(	_	_	_	_	
1-267	1492-1495	3,3	_	_	_	_	
1-268	1496-1504	milijona	_	_	_	_	
1-269	1505-1510	evrov	_	_	_	_	
1-270	1511-1512	)	_	_	_	_	
1-271	1513-1514	,	_	_	_	_	
1-272	1515-1518	kar	_	_	_	_	
1-273	1519-1521	bi	_	_	_	_	
1-274	1522-1525	SCT	ORG	_	*->2-4	*[2]	
1-275	1526-1531	sploh	_	_	_	_	
1-276	1532-1534	še	_	_	_	_	
1-277	1535-1540	lahko	_	_	_	_	
1-278	1541-1549	odobrili	_	_	_	_	
1-279	1550-1551	v	_	_	_	_	
1-280	1552-1558	skladu	_	_	_	_	
1-281	1559-1560	z	_	_	_	_	
1-282	1561-1571	zakonodajo	_	_	_	_	
1-283	1572-1573	,	_	_	_	_	
1-284	1574-1575	"	_	_	_	_	
1-285	1576-1578	je	_	_	_	_	
1-286	1579-1587	pojasnil	_	_	_	_	
1-287	1588-1592	član	_	_	_	_	
1-288	1593-1603	nadzornega	_	_	_	_	
1-289	1604-1609	sveta	_	_	_	_	
1-290	1610-1614	Uroš	PER[5]	_	*->4-1	*[4]	
1-291	1615-1620	Rožič	PER[5]	_	*->4-1	*[4]	
1-292	1621-1622	.	_	_	_	_	
1-293	1623-1632	Odločitev	_	_	_	_	
1-294	1633-1639	uprave	_	_	*->14-7	*[14]	
1-295	1640-1641	o	_	_	_	_	
1-296	1642-1650	Šentvidu	LOC	3 - Nevtralno	*->12-3	*[12]	
1-297	1651-1656	Rožič	PER	_	*->4-2	*[4]	
1-298	1657-1666	pričakuje	_	_	_	_	
1-299	1667-1668	v	_	_	_	_	
1-300	1669-1674	nekaj	_	_	_	_	
1-301	1675-1679	dneh	_	_	_	_	
1-302	1680-1681	,	_	_	_	_	
1-303	1682-1683	v	_	_	_	_	
1-304	1684-1686	10	_	_	_	_	
1-305	1687-1689	do	_	_	_	_	
1-306	1690-1692	14	_	_	_	_	
1-307	1693-1699	dnevih	_	_	_	_	
1-308	1700-1702	pa	_	_	_	_	
1-309	1703-1707	tudi	_	_	_	_	
1-310	1708-1717	odločitev	_	_	_	_	
1-311	1718-1719	o	_	_	_	_	
1-312	1720-1725	usodi	_	_	_	_	
1-313	1726-1733	razpisa	_	_	_	_	
1-314	1734-1736	za	_	_	_	_	
1-315	1737-1744	gradnjo	_	_	_	_	
1-316	1745-1752	predora	_	_	_	_	
1-317	1753-1761	Markovec	_	_	_	_	
1-318	1762-1763	.	_	_	_	_	
1-319	1764-1768	Dars	ORG	_	*->1-6	*[1]	
1-320	1769-1771	je	_	_	_	_	
1-321	1772-1773	,	_	_	_	_	
1-322	1774-1777	kot	_	_	_	_	
1-323	1778-1780	je	_	_	_	_	
1-324	1781-1786	znano	_	_	_	_	
1-325	1787-1788	,	_	_	_	_	
1-326	1789-1791	za	_	_	_	_	
1-327	1792-1797	posel	_	_	_	_	
1-328	1798-1804	izbral	_	_	_	_	
1-329	1805-1814	konzorcij	_	_	_	_	
1-330	1815-1817	na	_	_	_	_	
1-331	1818-1822	čelu	_	_	_	_	
1-332	1823-1824	z	_	_	_	_	
1-333	1825-1837	italijanskim	_	3 - Nevtralno[10]	*->15-1	*[15]	
1-334	1838-1847	Vidonijem	ORG	3 - Nevtralno[10]	*->15-1	*[15]	
1-335	1848-1849	,	_	_	_	_	
1-336	1850-1851	a	_	_	_	_	
1-337	1852-1854	je	_	_	_	_	
1-338	1855-1862	državna	_	_	_	_	
1-339	1863-1873	revizijska	_	_	_	_	
1-340	1874-1882	komisija	_	_	_	_	
1-341	1883-1885	po	_	_	_	_	
1-342	1886-1894	pritožbi	_	_	_	_	
1-343	1895-1902	drugega	_	_	_	_	
1-344	1903-1912	ponudnika	_	_	_	_	
1-345	1913-1916	SCT	ORG	3 - Nevtralno	*->2-5	*[2]	
1-346	1917-1919	in	_	_	_	_	
1-347	1920-1928	Primorja	ORG	3 - Nevtralno	*->6-1	*[6]	
1-348	1929-1938	odločitev	_	_	_	_	
1-349	1939-1951	razveljavila	_	_	_	_	
1-350	1952-1953	.	_	_	_	_	
1-351	1954-1955	"	_	_	_	_	
1-352	1956-1962	Uprava	_	_	*->14-8	*[14]	
1-353	1963-1966	nam	_	_	_	_	
1-354	1967-1969	še	_	_	_	_	
1-355	1970-1972	ni	_	_	_	_	
1-356	1973-1982	sporočila	_	_	_	_	
1-357	1983-1984	,	_	_	_	_	
1-358	1985-1986	h	_	_	_	_	
1-359	1987-1993	kakšni	_	_	_	_	
1-360	1994-2003	odločitvi	_	_	_	_	
1-361	2004-2006	se	_	_	_	_	
1-362	2007-2013	nagiba	_	_	*->14-9	*[14]	
1-363	2014-2015	,	_	_	_	_	
1-364	2016-2017	"	_	_	_	_	
1-365	2018-2020	je	_	_	_	_	
1-366	2021-2026	dejal	_	_	_	_	
1-367	2027-2032	Rožič	PER	3 - Nevtralno	*->4-3	*[4]	
1-368	2033-2034	.	_	_	_	_	
1-369	2035-2045	Nadzorniki	_	_	_	_	
1-370	2046-2048	so	_	_	_	_	
1-371	2049-2051	se	_	_	_	_	
1-372	2052-2061	seznanili	_	_	_	_	
1-373	2062-2066	tudi	_	_	_	_	
1-374	2067-2068	z	_	_	_	_	
1-375	2069-2076	zahtevo	_	_	_	_	
1-376	2077-2087	Prekmurcev	PER	3 - Nevtralno	*->7-1	*[7]	
1-377	2088-2089	,	_	_	_	_	
1-378	2090-2092	da	_	_	_	_	
1-379	2093-2097	mora	_	_	_	_	
1-380	2098-2102	biti	_	_	_	_	
1-381	2103-2113	prekmurski	_	_	_	_	
1-382	2114-2118	krak	_	_	_	_	
1-383	2119-2128	avtoceste	_	_	_	_	
1-384	2129-2136	zgrajen	_	_	_	_	
1-385	2137-2139	do	_	_	_	_	
1-386	2140-2145	konca	_	_	_	_	
1-387	2146-2153	avgusta	_	_	_	_	
1-388	2154-2155	.	_	_	_	_	
1-389	2156-2165	Strinjajo	_	_	_	_	
1-390	2166-2168	se	_	_	_	_	
1-391	2169-2170	,	_	_	_	_	
1-392	2171-2173	da	_	_	_	_	
1-393	2174-2176	to	_	_	_	_	
1-394	2177-2179	ni	_	_	_	_	
1-395	2180-2192	uresničljivo	_	_	_	_	
1-396	2193-2194	,	_	_	_	_	
1-397	2195-2201	vendar	_	_	_	_	
1-398	2202-2208	uprava	_	3 - Nevtralno[11]	*->14-10	*[14]	
1-399	2209-2214	Darsa	ORG	3 - Nevtralno[11]|3 - Nevtralno[12]	*->14-10|*->1-7	*[14]|*[1]	
1-400	2215-2217	še	_	_	_	_	
1-401	2218-2226	preučuje	_	_	_	_	
1-402	2227-2234	zahteve	_	_	_	_	
1-403	2235-2237	in	_	_	_	_	
1-404	2238-2246	predloge	_	_	_	_	
1-405	2247-2248	,	_	_	_	_	
1-406	2249-2255	zaradi	_	_	_	_	
1-407	2256-2263	katerih	_	_	_	_	
1-408	2264-2266	je	_	_	_	_	
1-409	2267-2275	minister	_	_	_	_	
1-410	2276-2278	za	_	_	_	_	
1-411	2279-2285	promet	_	_	_	_	
1-412	2286-2293	Radovan	PER[6]	3 - Nevtralno[13]	*->8-1	*[8]	
1-413	2294-2300	Žerjav	PER[6]	3 - Nevtralno[13]	*->8-1	*[8]	
1-414	2301-2303	že	_	_	_	_	
1-415	2304-2312	zagrozil	_	_	_	_	
1-416	2313-2314	z	_	_	_	_	
1-417	2315-2323	odstopom	_	_	_	_	
