#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Dars naj bi po naših informacijah v prihodnjih dneh odločal o usodi razpisa za vzpostavitev pilotskega sistema pošiljanja prometnih informacij v navigacijske naprave v avtomobilih . Po dostopnih podatkih sta se na razpis prijavila dva ponudnika : poleg podjetja Traffic Design , ki je v lasti izumitelja cestninskega sistema ABC Tomaža Kastelica , še podjetje Monolit , ki storitve , povezane s tako imenovanim kanalom prometnih sporočil ( TMS - " Traffic Message Channel " ) , Darsu ponuja za dobrih 175.000 evrov . Kasteličeva ponudba naj bi bila " težka " pol manj , okrog 78.000 evrov , po neuradnih informacijah pa ni izključeno , da bodo na Darsu razpis razveljavili . Na Darsu so sicer decembra lani , ko so razpis objavili , očitno pozabili na pomembno " podrobnost " . Le sedem mesecev pred objavo razpisa , torej maja lani , je namreč nekdanja uprava družbe s Tomislavom Nemcem na čelu skupaj z državno direkcijo za ceste vzpostavitev sistema obveščanja o stanju v prometu prepustila RTV Slovenija . Ta je za objavljanje informacij prek radijskih valov izbrala svoj Radio SI , za obveščanje prek navigacijskih naprav pa našla zasebnega partnerja , madžarsko podjetje TrafficNav . Ob tem velja opozoriti , da sta direkcija , ki jo vodi Gregor Ficko , in Dars nacionalki in posledično tudi Madžarom posel oddala brez razpisa , in to za obdobje petih let . Vse to je posledično pomenilo , da je madžarsko zasebno podjetje v uporabo dobilo tudi podatke , ki se zbirajo pri državnem Prometnoinformacijskem centru za državne ceste ( PIC ) . TrafficNav je namreč zagotovil programsko opremo , prek katere Radio SI vnaša podatke o prometu , ki jih lahko vozniki avtomobilov vidijo na svojih navigacijskih napravah . S tem ko Madžari skrbijo za delovanje storitve , ki sicer skoraj v celoti temelji na javni infrastrukturi ( oddajni mreži in podatkih ) , naj bi po naših informacijah pridobili tudi pravico do uporabe tako imenovanih lokacijskih tabel , torej informacij o trenutnem dogajanju v prometu na slovenskih cestah . Prav te so bistvo posla - TrafficNav jih lahko namreč bolj ali manj brez nadzora trži in preprodaja proizvajalcem navigacijskih naprav . Če želijo ti uporabnikom omogočiti vpogled v stanje na slovenskih cestah prek sistema TMC , morajo pri tem odkupiti lokacijske tabele , ki jih prodaja TrafficNav . Takšen dogovor so tako Madžari že sklenili s podjetjem Navigon , Garminovi uporabniki pa bodo za prometne informacije na nadgrajeni napravi plačevali po 15 . aprilu . Pri tem sta najbolj sporni dve dejstvi . Prvič , čeprav sistem TMC temelji na javni infrastrukturi , je za uporabnike plačljiv . Podatki , ki jih zbira Prometnoinformacijski center , so tako šifrirani , njihov nakup pa je vštet v ceno novega ali ustrezno nadgrajenega sprejemnika TMC . Za primerjavo , podatki iz istega sistema so brezplačni v severni Italiji , Avstriji , Belgiji , Švici , Franciji , Nemčiji , na Danskem , Nizozemskem , Češkem in še v nekaterih evropskih državah . V Sloveniji se sicer podatki v navigacijskih napravah osvežujejo le na vsakih petnajst minut . Prav iz prakse v drugih državah izhaja drugo sporno dejstvo . Po dostopnih podatkih namreč s sistemom TMC v večini držav EU upravljajo državni organi ali podjetja : v Avstriji tamkajšnji upravljavec avtocestnega omrežja Asfinag , v Nemčiji Zvezni inštitut za avtoceste , na Nizozemskem tamkajšnji prometni center , na Danskem in Finskem pa tamkajšnji prometni ministrstvi . Madžarski TrafficNav je sicer najuspešnejši zasebni ponudnik TMC , saj skrbi za omenjeni sistem še na Madžarskem , Hrvaškem , Irskem in Portugalskem . Po informacijah , ki nam jih včeraj ni uspelo preveriti , naj bi TrafficNav nastopal kot podizvajalec tudi v ponudbi , ki jo je na Dars poslalo podjetje Monolit . primoz.cirman @
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-88	541-548	ponudba	_	_	_	_	
1-89	549-552	naj	_	_	_	_	
1-90	553-555	bi	_	_	_	_	
1-91	556-560	bila	_	_	_	_	
1-92	561-562	"	_	_	_	_	
1-93	563-568	težka	_	_	_	_	
1-94	569-570	"	_	_	_	_	
1-95	571-574	pol	_	_	_	_	
1-96	575-579	manj	_	_	_	_	
1-97	580-581	,	_	_	_	_	
1-98	582-587	okrog	_	_	_	_	
1-99	588-594	78.000	_	_	_	_	
1-100	595-600	evrov	_	_	_	_	
1-101	601-602	,	_	_	_	_	
1-102	603-605	po	_	_	_	_	
1-103	606-615	neuradnih	_	_	_	_	
1-104	616-628	informacijah	_	_	_	_	
1-105	629-631	pa	_	_	_	_	
1-106	632-634	ni	_	_	_	_	
1-107	635-645	izključeno	_	_	_	_	
1-108	646-647	,	_	_	_	_	
1-109	648-650	da	_	_	_	_	
1-110	651-655	bodo	_	_	_	_	
1-111	656-658	na	_	_	_	_	
1-112	659-664	Darsu	ORG	_	*->2-3	*[2]	
1-113	665-671	razpis	_	_	_	_	
1-114	672-684	razveljavili	_	_	_	_	
1-115	685-686	.	_	_	_	_	
1-116	687-689	Na	_	_	_	_	
1-117	690-695	Darsu	ORG	_	*->2-4	*[2]	
1-118	696-698	so	_	_	_	_	
1-119	699-704	sicer	_	_	_	_	
1-120	705-713	decembra	_	_	_	_	
1-121	714-718	lani	_	_	_	_	
1-122	719-720	,	_	_	_	_	
1-123	721-723	ko	_	_	_	_	
1-124	724-726	so	_	_	_	_	
1-125	727-733	razpis	_	_	_	_	
1-126	734-742	objavili	_	_	*->2-5	*[2]	
1-127	743-744	,	_	_	_	_	
1-128	745-751	očitno	_	_	_	_	
1-129	752-760	pozabili	_	_	*->2-6	*[2]	
1-130	761-763	na	_	_	_	_	
1-131	764-772	pomembno	_	_	_	_	
1-132	773-774	"	_	_	_	_	
1-133	775-785	podrobnost	_	_	_	_	
1-134	786-787	"	_	_	_	_	
1-135	788-789	.	_	_	_	_	
1-136	790-792	Le	_	_	_	_	
1-137	793-798	sedem	_	_	_	_	
1-138	799-806	mesecev	_	_	_	_	
1-139	807-811	pred	_	_	_	_	
1-140	812-818	objavo	_	_	_	_	
1-141	819-826	razpisa	_	_	_	_	
1-142	827-828	,	_	_	_	_	
1-143	829-834	torej	_	_	_	_	
1-144	835-839	maja	_	_	_	_	
1-145	840-844	lani	_	_	_	_	
1-146	845-846	,	_	_	_	_	
1-147	847-849	je	_	_	_	_	
1-148	850-856	namreč	_	_	_	_	
1-149	857-865	nekdanja	_	_	_	_	
1-150	866-872	uprava	_	_	_	_	
1-151	873-879	družbe	_	_	*->2-7	*[2]	
1-152	880-881	s	_	_	_	_	
1-153	882-892	Tomislavom	PER[3]	3 - Nevtralno[12]	*->7-1	*[7]	
1-154	893-899	Nemcem	PER[3]	3 - Nevtralno[12]	*->7-1	*[7]	
1-155	900-902	na	_	_	_	_	
1-156	903-907	čelu	_	_	_	_	
1-157	908-914	skupaj	_	_	_	_	
1-158	915-916	z	_	_	_	_	
1-159	917-924	državno	_	_	_	_	
1-160	925-934	direkcijo	_	_	_	_	
1-161	935-937	za	_	_	_	_	
1-162	938-943	ceste	_	_	_	_	
1-163	944-956	vzpostavitev	_	_	_	_	
1-164	957-964	sistema	_	_	_	_	
1-165	965-975	obveščanja	_	_	_	_	
1-166	976-977	o	_	_	_	_	
1-167	978-984	stanju	_	_	_	_	
1-168	985-986	v	_	_	_	_	
1-169	987-994	prometu	_	_	_	_	
1-170	995-1005	prepustila	_	_	_	_	
1-171	1006-1009	RTV	ORG[4]	_	*->8-1	*[8]	
1-172	1010-1019	Slovenija	ORG[4]|LOC[5]	_	*->8-1|*->9-1	*[8]|*[9]	
1-173	1020-1021	.	_	_	_	_	
1-174	1022-1024	Ta	_	_	*->8-2	*[8]	
1-175	1025-1027	je	_	_	_	_	
1-176	1028-1030	za	_	_	_	_	
1-177	1031-1042	objavljanje	_	_	_	_	
1-178	1043-1053	informacij	_	_	_	_	
1-179	1054-1058	prek	_	_	_	_	
1-180	1059-1068	radijskih	_	_	_	_	
1-181	1069-1074	valov	_	_	_	_	
1-182	1075-1082	izbrala	_	_	_	_	
1-183	1083-1087	svoj	_	_	_	_	
1-184	1088-1093	Radio	ORG[6]	_	*->10-1	*[10]	
1-185	1094-1096	SI	ORG[6]	_	*->10-1|*->9-2	*[10]|*[9]	
1-186	1097-1098	,	_	_	_	_	
1-187	1099-1101	za	_	_	_	_	
1-188	1102-1112	obveščanje	_	_	_	_	
1-189	1113-1117	prek	_	_	_	_	
1-190	1118-1131	navigacijskih	_	_	_	_	
1-191	1132-1138	naprav	_	_	_	_	
1-192	1139-1141	pa	_	_	_	_	
1-193	1142-1147	našla	_	_	*->8-3	*[8]	
1-194	1148-1157	zasebnega	_	_	_	_	
1-195	1158-1167	partnerja	_	_	_	_	
1-196	1168-1169	,	_	_	_	_	
1-197	1170-1179	madžarsko	_	_	*->11-1	*[11]	
1-198	1180-1188	podjetje	_	_	*->11-1	*[11]	
1-199	1189-1199	TrafficNav	ORG	_	*->11-1	*[11]	
1-200	1200-1201	.	_	_	_	_	
1-201	1202-1204	Ob	_	_	_	_	
1-202	1205-1208	tem	_	_	_	_	
1-203	1209-1214	velja	_	_	_	_	
1-204	1215-1224	opozoriti	_	_	_	_	
1-205	1225-1226	,	_	_	_	_	
1-206	1227-1229	da	_	_	_	_	
1-207	1230-1233	sta	_	_	_	_	
1-208	1234-1243	direkcija	_	_	_	_	
1-209	1244-1245	,	_	_	_	_	
1-210	1246-1248	ki	_	_	_	_	
1-211	1249-1251	jo	_	_	_	_	
1-212	1252-1256	vodi	_	_	_	_	
1-213	1257-1263	Gregor	PER[7]	3 - Nevtralno[13]	*->12-1	*[12]	
1-214	1264-1269	Ficko	PER[7]	3 - Nevtralno[13]	*->12-1	*[12]	
1-215	1270-1271	,	_	_	_	_	
1-216	1272-1274	in	_	_	_	_	
1-217	1275-1279	Dars	ORG	_	*->2-8	*[2]	
1-218	1280-1290	nacionalki	_	3 - Nevtralno	*->8-4	*[8]	
1-219	1291-1293	in	_	_	_	_	
1-220	1294-1304	posledično	_	_	_	_	
1-221	1305-1309	tudi	_	_	_	_	
1-222	1310-1318	Madžarom	PER	_	*->11-2	*[11]	
1-223	1319-1324	posel	_	_	_	_	
1-224	1325-1331	oddala	_	_	_	_	
1-225	1332-1336	brez	_	_	_	_	
1-226	1337-1344	razpisa	_	_	_	_	
1-227	1345-1346	,	_	_	_	_	
1-228	1347-1349	in	_	_	_	_	
1-229	1350-1352	to	_	_	_	_	
1-230	1353-1355	za	_	_	_	_	
1-231	1356-1363	obdobje	_	_	_	_	
1-232	1364-1369	petih	_	_	_	_	
1-233	1370-1373	let	_	_	_	_	
1-234	1374-1375	.	_	_	_	_	
1-235	1376-1379	Vse	_	_	_	_	
1-236	1380-1382	to	_	_	_	_	
1-237	1383-1385	je	_	_	_	_	
1-238	1386-1396	posledično	_	_	_	_	
1-239	1397-1405	pomenilo	_	_	_	_	
1-240	1406-1407	,	_	_	_	_	
1-241	1408-1410	da	_	_	_	_	
1-242	1411-1413	je	_	_	_	_	
1-243	1414-1423	madžarsko	_	_	*->11-3	*[11]	
1-244	1424-1431	zasebno	_	_	*->11-3	*[11]	
1-245	1432-1440	podjetje	_	_	*->11-3	*[11]	
1-246	1441-1442	v	_	_	_	_	
1-247	1443-1450	uporabo	_	_	_	_	
1-248	1451-1457	dobilo	_	_	_	_	
1-249	1458-1462	tudi	_	_	_	_	
1-250	1463-1470	podatke	_	_	_	_	
1-251	1471-1472	,	_	_	_	_	
1-252	1473-1475	ki	_	_	_	_	
1-253	1476-1478	se	_	_	_	_	
1-254	1479-1486	zbirajo	_	_	_	_	
1-255	1487-1490	pri	_	_	_	_	
1-256	1491-1499	državnem	_	_	_	_	
1-257	1500-1522	Prometnoinformacijskem	ORG[8]	_	*->13-1	*[13]	
1-258	1523-1529	centru	ORG[8]	_	*->13-1	*[13]	
1-259	1530-1532	za	ORG[8]	_	*->13-1	*[13]	
1-260	1533-1540	državne	ORG[8]	_	*->13-1	*[13]	
1-261	1541-1546	ceste	ORG[8]	_	*->13-1	*[13]	
1-262	1547-1548	(	_	_	_	_	
1-263	1549-1552	PIC	ORG	_	*->13-2	*[13]	
1-264	1553-1554	)	_	_	_	_	
1-265	1555-1556	.	_	_	_	_	
1-266	1557-1567	TrafficNav	ORG	_	*->11-4	*[11]	
1-267	1568-1570	je	_	_	_	_	
1-268	1571-1577	namreč	_	_	_	_	
1-269	1578-1587	zagotovil	_	_	_	_	
1-270	1588-1598	programsko	_	_	_	_	
1-271	1599-1605	opremo	_	_	_	_	
1-272	1606-1607	,	_	_	_	_	
1-273	1608-1612	prek	_	_	_	_	
1-274	1613-1619	katere	_	_	_	_	
1-275	1620-1625	Radio	ORG[9]	3 - Nevtralno[14]	*->10-2	*[10]	
1-276	1626-1628	SI	ORG[9]	3 - Nevtralno[14]	*->10-2|*->9-3	*[10]|*[9]	
1-277	1629-1634	vnaša	_	_	_	_	
1-278	1635-1642	podatke	_	_	_	_	
1-279	1643-1644	o	_	_	_	_	
1-280	1645-1652	prometu	_	_	_	_	
1-281	1653-1654	,	_	_	_	_	
1-282	1655-1657	ki	_	_	_	_	
1-283	1658-1661	jih	_	_	_	_	
1-284	1662-1667	lahko	_	_	_	_	
1-285	1668-1675	vozniki	_	_	_	_	
1-286	1676-1687	avtomobilov	_	_	_	_	
1-287	1688-1694	vidijo	_	_	_	_	
1-288	1695-1697	na	_	_	_	_	
1-289	1698-1704	svojih	_	_	_	_	
1-290	1705-1718	navigacijskih	_	_	_	_	
1-291	1719-1727	napravah	_	_	_	_	
1-292	1728-1729	.	_	_	_	_	
1-293	1730-1731	S	_	_	_	_	
1-294	1732-1735	tem	_	_	_	_	
1-295	1736-1738	ko	_	_	_	_	
1-296	1739-1746	Madžari	PER	_	*->11-5	*[11]	
1-297	1747-1754	skrbijo	_	_	_	_	
1-298	1755-1757	za	_	_	_	_	
1-299	1758-1767	delovanje	_	_	_	_	
1-300	1768-1776	storitve	_	_	_	_	
1-301	1777-1778	,	_	_	_	_	
1-302	1779-1781	ki	_	_	_	_	
1-303	1782-1787	sicer	_	_	_	_	
1-304	1788-1794	skoraj	_	_	_	_	
1-305	1795-1796	v	_	_	_	_	
1-306	1797-1803	celoti	_	_	_	_	
1-307	1804-1811	temelji	_	_	_	_	
1-308	1812-1814	na	_	_	_	_	
1-309	1815-1820	javni	_	_	_	_	
1-310	1821-1835	infrastrukturi	_	_	_	_	
1-311	1836-1837	(	_	_	_	_	
1-312	1838-1845	oddajni	_	_	_	_	
1-313	1846-1851	mreži	_	_	_	_	
1-314	1852-1854	in	_	_	_	_	
1-315	1855-1863	podatkih	_	_	_	_	
1-316	1864-1865	)	_	_	_	_	
1-317	1866-1867	,	_	_	_	_	
1-318	1868-1871	naj	_	_	_	_	
1-319	1872-1874	bi	_	_	_	_	
1-320	1875-1877	po	_	_	_	_	
1-321	1878-1883	naših	_	_	_	_	
1-322	1884-1896	informacijah	_	_	_	_	
1-323	1897-1906	pridobili	_	_	*->11-6	*[11]	
1-324	1907-1911	tudi	_	_	_	_	
1-325	1912-1919	pravico	_	_	_	_	
1-326	1920-1922	do	_	_	_	_	
1-327	1923-1930	uporabe	_	_	_	_	
1-328	1931-1935	tako	_	_	_	_	
1-329	1936-1946	imenovanih	_	_	_	_	
1-330	1947-1958	lokacijskih	_	_	_	_	
1-331	1959-1964	tabel	_	_	_	_	
1-332	1965-1966	,	_	_	_	_	
1-333	1967-1972	torej	_	_	_	_	
1-334	1973-1983	informacij	_	_	_	_	
1-335	1984-1985	o	_	_	_	_	
1-336	1986-1995	trenutnem	_	_	_	_	
1-337	1996-2005	dogajanju	_	_	_	_	
1-338	2006-2007	v	_	_	_	_	
1-339	2008-2015	prometu	_	_	_	_	
1-340	2016-2018	na	_	_	_	_	
1-341	2019-2029	slovenskih	_	_	_	_	
1-342	2030-2036	cestah	_	_	_	_	
1-343	2037-2038	.	_	_	_	_	
1-344	2039-2043	Prav	_	_	_	_	
1-345	2044-2046	te	_	_	_	_	
1-346	2047-2049	so	_	_	_	_	
1-347	2050-2056	bistvo	_	_	_	_	
1-348	2057-2062	posla	_	_	_	_	
1-349	2063-2064	-	_	_	_	_	
1-350	2065-2075	TrafficNav	ORG	_	*->11-7	*[11]	
1-351	2076-2079	jih	_	_	_	_	
1-352	2080-2085	lahko	_	_	_	_	
1-353	2086-2092	namreč	_	_	_	_	
1-354	2093-2097	bolj	_	_	_	_	
1-355	2098-2101	ali	_	_	_	_	
1-356	2102-2106	manj	_	_	_	_	
1-357	2107-2111	brez	_	_	_	_	
1-358	2112-2119	nadzora	_	_	_	_	
1-359	2120-2124	trži	_	_	_	_	
1-360	2125-2127	in	_	_	_	_	
1-361	2128-2138	preprodaja	_	_	*->11-8	*[11]	
1-362	2139-2152	proizvajalcem	_	_	_	_	
1-363	2153-2166	navigacijskih	_	_	_	_	
1-364	2167-2173	naprav	_	_	_	_	
1-365	2174-2175	.	_	_	_	_	
1-366	2176-2178	Če	_	_	_	_	
1-367	2179-2185	želijo	_	_	_	_	
1-368	2186-2188	ti	_	_	_	_	
1-369	2189-2200	uporabnikom	_	_	_	_	
1-370	2201-2210	omogočiti	_	_	_	_	
1-371	2211-2218	vpogled	_	_	_	_	
1-372	2219-2220	v	_	_	_	_	
1-373	2221-2227	stanje	_	_	_	_	
1-374	2228-2230	na	_	_	_	_	
1-375	2231-2241	slovenskih	_	_	_	_	
1-376	2242-2248	cestah	_	_	_	_	
1-377	2249-2253	prek	_	_	_	_	
1-378	2254-2261	sistema	_	_	_	_	
1-379	2262-2265	TMC	_	_	_	_	
1-380	2266-2267	,	_	_	_	_	
1-381	2268-2274	morajo	_	_	_	_	
1-382	2275-2278	pri	_	_	_	_	
1-383	2279-2282	tem	_	_	_	_	
1-384	2283-2291	odkupiti	_	_	_	_	
1-385	2292-2302	lokacijske	_	_	_	_	
1-386	2303-2309	tabele	_	_	_	_	
1-387	2310-2311	,	_	_	_	_	
1-388	2312-2314	ki	_	_	_	_	
1-389	2315-2318	jih	_	_	_	_	
1-390	2319-2326	prodaja	_	_	_	_	
1-391	2327-2337	TrafficNav	ORG	_	*->11-9	*[11]	
1-392	2338-2339	.	_	_	_	_	
1-393	2340-2346	Takšen	_	_	_	_	
1-394	2347-2354	dogovor	_	_	_	_	
1-395	2355-2357	so	_	_	_	_	
1-396	2358-2362	tako	_	_	_	_	
1-397	2363-2370	Madžari	PER	_	*->11-10	*[11]	
1-398	2371-2373	že	_	_	_	_	
1-399	2374-2382	sklenili	_	_	_	_	
1-400	2383-2384	s	_	_	_	_	
1-401	2385-2394	podjetjem	_	3 - Nevtralno[15]	*->31-1	*[31]	
1-402	2395-2402	Navigon	ORG	3 - Nevtralno[15]	*->31-1	*[31]	
1-403	2403-2404	,	_	_	_	_	
1-404	2405-2414	Garminovi	ORG	3 - Nevtralno	*->14-1	*[14]	
1-405	2415-2425	uporabniki	_	_	_	_	
1-406	2426-2428	pa	_	_	_	_	
1-407	2429-2433	bodo	_	_	_	_	
1-408	2434-2436	za	_	_	_	_	
1-409	2437-2445	prometne	_	_	_	_	
1-410	2446-2457	informacije	_	_	_	_	
1-411	2458-2460	na	_	_	_	_	
1-412	2461-2471	nadgrajeni	_	_	_	_	
1-413	2472-2479	napravi	_	_	_	_	
1-414	2480-2489	plačevali	_	_	_	_	
1-415	2490-2492	po	_	_	_	_	
1-416	2493-2495	15	_	_	_	_	
1-417	2496-2497	.	_	_	_	_	
1-418	2498-2504	aprilu	_	_	_	_	
1-419	2505-2506	.	_	_	_	_	
1-420	2507-2510	Pri	_	_	_	_	
1-421	2511-2514	tem	_	_	_	_	
1-422	2515-2518	sta	_	_	_	_	
1-423	2519-2526	najbolj	_	_	_	_	
1-424	2527-2533	sporni	_	_	_	_	
1-425	2534-2537	dve	_	_	_	_	
1-426	2538-2545	dejstvi	_	_	_	_	
1-427	2546-2547	.	_	_	_	_	
1-428	2548-2553	Prvič	_	_	_	_	
1-429	2554-2555	,	_	_	_	_	
