#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Elektro Slovenija ( Eles ) je zoper predsednika uprave Taluma Danila Topleka vložil kazensko ovadbo na ptujsko okrožno državno tožilstvo . Za kazensko ovadbo so se v družbi , ki jo vodi Vitoslav Türk , odločili zaradi domnevne zlorabe položaja na skupščini Taluma , ki je potekala 25 . avgusta . Kazensko pa je Eles ovadil tudi predsedujočega na skupščini , odvetnika Miho Kozinca , in notarja Andreja Šoemena . Takrat je Toplek , kot smo že poročali , Elesu , ki je 80 - odstotni lastnik družbe iz Kidričevega , odvzel glasovalne pravice z argumentom , da jih Eles v skladu z zakonom o gospodarskih družbah še ni obvestil o lastništvu kvalificiranega deleža . Zaradi tega Eles ni mogel zamenjati dveh svojih nadzornikov v Talumu , Stanka Simoniča in Darinke Fakin , z Robertom Rožičem in Stankom Erštetom . Cilj menjave nadzornikov naj bi bila zamenjava Talumove uprave . Toplek ovadbe ni želel komentirati , ker njene vsebine še ne pozna . Na vprašanji , ali so morebiti že prejeli obvestilo o kvalificiranem deležu iz Elesa in ali je Eles mogoče že napovedal sklic nove skupščine , je Toplek odvrnil , da Eles za zdaj ni storil ne enega ne drugega . Spomnimo , da je Eles po tem , ko je uprava Taluma preklicala skupščino , na kateri bi na predlog Elesa odločali zgolj o nadzornikih , in točko uvrstila na dnevni red kasnejše skupščine 25 . avgusta , na mariborsko okrožno sodišče vložil zahtevek za izdajo pooblastila za sklic skupščine . Sodišče je , kot so sporočili iz Elesa , odločilo v njihov prid in jim izdalo pooblastilo za sklic nove skupščine . Talum se je na odločitev sodišča že pritožil . V Elesu pojasnjujejo : " Sodišče je v razlogih za odločitev navedlo , da zasedanje skupščine 25 . avgusta družbe Talum ni bilo pravilno izvedeno , ker Elesu ni bilo dovoljeno glasovati . Zaradi tega se izvedba skupščine z napakami ne more upoštevati kot izpolnitev delničarjeve zahteve po sklicu skupščine . " Zoper sklepe te skupščine bo Eles zato vložil izpodbojno tožbo in odškodninske tožbene zahtevke zoper nekatere posameznike . Zoper koga jih bodo vložili , v Elesu včeraj niso pojasnili
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->2-1	*[2]	
1-50	293-295	25	_	_	_	_	
1-51	296-297	.	_	_	_	_	
1-52	298-305	avgusta	_	_	_	_	
1-53	306-307	.	_	_	_	_	
1-54	308-316	Kazensko	_	_	_	_	
1-55	317-319	pa	_	_	_	_	
1-56	320-322	je	_	_	_	_	
1-57	323-327	Eles	ORG	_	*->12-5	*[12]	
1-58	328-334	ovadil	_	_	_	_	
1-59	335-339	tudi	_	_	_	_	
1-60	340-354	predsedujočega	_	_	_	_	
1-61	355-357	na	_	_	_	_	
1-62	358-367	skupščini	_	_	_	_	
1-63	368-369	,	_	_	_	_	
1-64	370-379	odvetnika	_	2 - Negativno[12]	*->3-1	*[3]	
1-65	380-384	Miho	PER[5]	2 - Negativno[12]	*->3-1	*[3]	
1-66	385-392	Kozinca	PER[5]	2 - Negativno[12]	*->3-1	*[3]	
1-67	393-394	,	_	_	_	_	
1-68	395-397	in	_	_	_	_	
1-69	398-405	notarja	_	2 - Negativno[13]	*->4-1	*[4]	
1-70	406-413	Andreja	PER[6]	2 - Negativno[13]	*->4-1	*[4]	
1-71	414-421	Šoemena	PER[6]	2 - Negativno[13]	*->4-1	*[4]	
1-72	422-423	.	_	_	_	_	
1-73	424-430	Takrat	_	_	_	_	
1-74	431-433	je	_	_	_	_	
1-75	434-440	Toplek	PER	_	*->13-2	*[13]	
1-76	441-442	,	_	_	_	_	
1-77	443-446	kot	_	_	_	_	
1-78	447-450	smo	_	_	_	_	
1-79	451-453	že	_	_	_	_	
1-80	454-462	poročali	_	_	_	_	
1-81	463-464	,	_	_	_	_	
1-82	465-470	Elesu	ORG	_	*->12-6	*[12]	
1-83	471-472	,	_	_	_	_	
1-84	473-475	ki	_	_	_	_	
1-85	476-478	je	_	_	_	_	
1-86	479-481	80	_	_	*->12-7	*[12]	
1-87	482-483	-	_	_	*->12-7	*[12]	
1-88	484-492	odstotni	_	_	*->12-7	*[12]	
1-89	493-500	lastnik	_	_	*->12-7	*[12]	
1-90	501-507	družbe	_	_	*->12-7|*->1-3	*[12]|*[1]	
1-91	508-510	iz	_	_	*->12-7|*->1-3	*[12]|*[1]	
1-92	511-522	Kidričevega	LOC	3 - Nevtralno	*->12-7|*->1-3|*->5-1	*[12]|*[1]|*[5]	
1-93	523-524	,	_	_	_	_	
1-94	525-531	odvzel	_	_	_	_	
1-95	532-542	glasovalne	_	_	_	_	
1-96	543-550	pravice	_	_	_	_	
1-97	551-552	z	_	_	_	_	
1-98	553-563	argumentom	_	_	_	_	
1-99	564-565	,	_	_	_	_	
1-100	566-568	da	_	_	_	_	
1-101	569-572	jih	_	_	_	_	
1-102	573-577	Eles	ORG	_	*->12-8	*[12]	
1-103	578-579	v	_	_	_	_	
1-104	580-586	skladu	_	_	_	_	
1-105	587-588	z	_	_	_	_	
1-106	589-596	zakonom	_	_	_	_	
1-107	597-598	o	_	_	_	_	
1-108	599-611	gospodarskih	_	_	_	_	
1-109	612-619	družbah	_	_	_	_	
1-110	620-622	še	_	_	_	_	
1-111	623-625	ni	_	_	_	_	
1-112	626-634	obvestil	_	_	_	_	
1-113	635-636	o	_	_	_	_	
1-114	637-647	lastništvu	_	_	_	_	
1-115	648-663	kvalificiranega	_	_	_	_	
1-116	664-670	deleža	_	_	_	_	
1-117	671-672	.	_	_	_	_	
1-118	673-679	Zaradi	_	_	_	_	
1-119	680-684	tega	_	_	_	_	
1-120	685-689	Eles	ORG	_	*->12-9	*[12]	
1-121	690-692	ni	_	_	_	_	
1-122	693-698	mogel	_	_	_	_	
1-123	699-708	zamenjati	_	_	_	_	
1-124	709-713	dveh	_	_	_	_	
1-125	714-720	svojih	_	_	_	_	
1-126	721-732	nadzornikov	_	_	_	_	
1-127	733-734	v	_	_	_	_	
1-128	735-741	Talumu	ORG	_	*->1-4	*[1]	
1-129	742-743	,	_	_	_	_	
1-130	744-750	Stanka	PER[7]	2 - Negativno[14]	*->6-1	*[6]	
1-131	751-759	Simoniča	PER[7]	2 - Negativno[14]	*->6-1	*[6]	
1-132	760-762	in	_	_	_	_	
1-133	763-770	Darinke	PER[8]	2 - Negativno[15]	*->7-1	*[7]	
1-134	771-776	Fakin	PER[8]	2 - Negativno[15]	*->7-1	*[7]	
1-135	777-778	,	_	_	_	_	
1-136	779-780	z	_	_	_	_	
1-137	781-789	Robertom	PER[9]	4 - Pozitivno[16]	*->8-1	*[8]	
1-138	790-797	Rožičem	PER[9]	4 - Pozitivno[16]	*->8-1	*[8]	
1-139	798-800	in	_	_	_	_	
1-140	801-808	Stankom	PER[10]	4 - Pozitivno[17]	*->9-1	*[9]	
1-141	809-817	Erštetom	PER[10]	4 - Pozitivno[17]	*->9-1	*[9]	
1-142	818-819	.	_	_	_	_	
1-143	820-824	Cilj	_	_	_	_	
1-144	825-832	menjave	_	_	_	_	
1-145	833-844	nadzornikov	_	_	_	_	
1-146	845-848	naj	_	_	_	_	
1-147	849-851	bi	_	_	_	_	
1-148	852-856	bila	_	_	_	_	
1-149	857-866	zamenjava	_	_	_	_	
1-150	867-875	Talumove	ORG	_	*->1-5	*[1]	
1-151	876-882	uprave	_	_	_	_	
1-152	883-884	.	_	_	_	_	
1-153	885-891	Toplek	PER	_	*->13-3	*[13]	
1-154	892-898	ovadbe	_	_	_	_	
1-155	899-901	ni	_	_	_	_	
1-156	902-907	želel	_	_	_	_	
1-157	908-919	komentirati	_	_	_	_	
1-158	920-921	,	_	_	_	_	
1-159	922-925	ker	_	_	_	_	
1-160	926-931	njene	_	_	_	_	
1-161	932-939	vsebine	_	_	_	_	
1-162	940-942	še	_	_	_	_	
1-163	943-945	ne	_	_	_	_	
1-164	946-951	pozna	_	_	*->13-4	*[13]	
1-165	952-953	.	_	_	_	_	
1-166	954-956	Na	_	_	_	_	
1-167	957-966	vprašanji	_	_	_	_	
1-168	967-968	,	_	_	_	_	
1-169	969-972	ali	_	_	_	_	
1-170	973-975	so	_	_	_	_	
1-171	976-984	morebiti	_	_	_	_	
1-172	985-987	že	_	_	_	_	
1-173	988-995	prejeli	_	_	*->12-10	*[12]	
1-174	996-1005	obvestilo	_	_	_	_	
1-175	1006-1007	o	_	_	_	_	
1-176	1008-1022	kvalificiranem	_	_	_	_	
1-177	1023-1029	deležu	_	_	_	_	
1-178	1030-1032	iz	_	_	_	_	
1-179	1033-1038	Elesa	ORG	_	*->12-11	*[12]	
1-180	1039-1041	in	_	_	_	_	
1-181	1042-1045	ali	_	_	_	_	
1-182	1046-1048	je	_	_	_	_	
1-183	1049-1053	Eles	ORG	_	*->12-12	*[12]	
1-184	1054-1060	mogoče	_	_	_	_	
1-185	1061-1063	že	_	_	_	_	
1-186	1064-1073	napovedal	_	_	_	_	
1-187	1074-1079	sklic	_	_	_	_	
1-188	1080-1084	nove	_	_	_	_	
1-189	1085-1094	skupščine	_	_	_	_	
1-190	1095-1096	,	_	_	_	_	
1-191	1097-1099	je	_	_	_	_	
1-192	1100-1106	Toplek	PER	3 - Nevtralno	*->13-5	*[13]	
1-193	1107-1114	odvrnil	_	_	_	_	
1-194	1115-1116	,	_	_	_	_	
1-195	1117-1119	da	_	_	_	_	
1-196	1120-1124	Eles	ORG	_	*->12-13	*[12]	
1-197	1125-1127	za	_	_	_	_	
1-198	1128-1132	zdaj	_	_	_	_	
1-199	1133-1135	ni	_	_	_	_	
1-200	1136-1142	storil	_	_	_	_	
1-201	1143-1145	ne	_	_	_	_	
1-202	1146-1151	enega	_	_	_	_	
1-203	1152-1154	ne	_	_	_	_	
1-204	1155-1162	drugega	_	_	_	_	
1-205	1163-1164	.	_	_	_	_	
1-206	1165-1173	Spomnimo	_	_	_	_	
1-207	1174-1175	,	_	_	_	_	
1-208	1176-1178	da	_	_	_	_	
1-209	1179-1181	je	_	_	_	_	
1-210	1182-1186	Eles	ORG	_	*->12-14	*[12]	
1-211	1187-1189	po	_	_	_	_	
1-212	1190-1193	tem	_	_	_	_	
1-213	1194-1195	,	_	_	_	_	
1-214	1196-1198	ko	_	_	_	_	
1-215	1199-1201	je	_	_	_	_	
1-216	1202-1208	uprava	_	_	_	_	
1-217	1209-1215	Taluma	ORG	_	*->1-6	*[1]	
1-218	1216-1226	preklicala	_	_	_	_	
1-219	1227-1236	skupščino	_	_	_	_	
1-220	1237-1238	,	_	_	_	_	
1-221	1239-1241	na	_	_	_	_	
1-222	1242-1248	kateri	_	_	_	_	
1-223	1249-1251	bi	_	_	_	_	
1-224	1252-1254	na	_	_	_	_	
1-225	1255-1262	predlog	_	_	_	_	
1-226	1263-1268	Elesa	ORG	_	*->12-15	*[12]	
1-227	1269-1277	odločali	_	_	_	_	
1-228	1278-1283	zgolj	_	_	_	_	
1-229	1284-1285	o	_	_	_	_	
1-230	1286-1297	nadzornikih	_	_	_	_	
1-231	1298-1299	,	_	_	_	_	
1-232	1300-1302	in	_	_	_	_	
1-233	1303-1308	točko	_	_	_	_	
1-234	1309-1317	uvrstila	_	_	_	_	
1-235	1318-1320	na	_	_	_	_	
1-236	1321-1327	dnevni	_	_	_	_	
1-237	1328-1331	red	_	_	_	_	
1-238	1332-1340	kasnejše	_	_	_	_	
1-239	1341-1350	skupščine	_	_	_	_	
1-240	1351-1353	25	_	_	_	_	
1-241	1354-1355	.	_	_	_	_	
1-242	1356-1363	avgusta	_	_	_	_	
1-243	1364-1365	,	_	_	_	_	
1-244	1366-1368	na	_	_	_	_	
1-245	1369-1379	mariborsko	_	_	_	_	
1-246	1380-1387	okrožno	_	_	_	_	
1-247	1388-1395	sodišče	_	_	_	_	
1-248	1396-1402	vložil	_	_	_	_	
1-249	1403-1411	zahtevek	_	_	_	_	
1-250	1412-1414	za	_	_	_	_	
1-251	1415-1421	izdajo	_	_	_	_	
1-252	1422-1433	pooblastila	_	_	_	_	
1-253	1434-1436	za	_	_	_	_	
1-254	1437-1442	sklic	_	_	_	_	
1-255	1443-1452	skupščine	_	_	_	_	
1-256	1453-1454	.	_	_	_	_	
1-257	1455-1462	Sodišče	_	_	_	_	
1-258	1463-1465	je	_	_	_	_	
1-259	1466-1467	,	_	_	_	_	
1-260	1468-1471	kot	_	_	_	_	
1-261	1472-1474	so	_	_	_	_	
1-262	1475-1484	sporočili	_	_	_	_	
1-263	1485-1487	iz	_	_	_	_	
1-264	1488-1493	Elesa	ORG	_	*->12-16	*[12]	
1-265	1494-1495	,	_	_	_	_	
1-266	1496-1504	odločilo	_	_	_	_	
1-267	1505-1506	v	_	_	_	_	
1-268	1507-1513	njihov	_	_	*->12-17	*[12]	
1-269	1514-1518	prid	_	_	_	_	
1-270	1519-1521	in	_	_	_	_	
1-271	1522-1525	jim	_	_	*->12-18	*[12]	
1-272	1526-1532	izdalo	_	_	_	_	
1-273	1533-1544	pooblastilo	_	_	_	_	
1-274	1545-1547	za	_	_	_	_	
1-275	1548-1553	sklic	_	_	_	_	
1-276	1554-1558	nove	_	_	_	_	
1-277	1559-1568	skupščine	_	_	_	_	
1-278	1569-1570	.	_	_	_	_	
1-279	1571-1576	Talum	ORG	_	*->1-7	*[1]	
1-280	1577-1579	se	_	_	_	_	
1-281	1580-1582	je	_	_	_	_	
1-282	1583-1585	na	_	_	_	_	
1-283	1586-1595	odločitev	_	_	_	_	
1-284	1596-1603	sodišča	_	_	_	_	
1-285	1604-1606	že	_	_	_	_	
1-286	1607-1615	pritožil	_	_	_	_	
1-287	1616-1617	.	_	_	_	_	
1-288	1618-1619	V	_	_	_	_	
1-289	1620-1625	Elesu	ORG	_	*->12-19	*[12]	
1-290	1626-1638	pojasnjujejo	_	_	_	_	
1-291	1639-1640	:	_	_	_	_	
1-292	1641-1642	"	_	_	_	_	
1-293	1643-1650	Sodišče	_	_	_	_	
1-294	1651-1653	je	_	_	_	_	
1-295	1654-1655	v	_	_	_	_	
1-296	1656-1664	razlogih	_	_	_	_	
1-297	1665-1667	za	_	_	_	_	
1-298	1668-1677	odločitev	_	_	_	_	
1-299	1678-1685	navedlo	_	_	_	_	
1-300	1686-1687	,	_	_	_	_	
1-301	1688-1690	da	_	_	_	_	
1-302	1691-1700	zasedanje	_	_	_	_	
1-303	1701-1710	skupščine	_	_	_	_	
1-304	1711-1713	25	_	_	_	_	
1-305	1714-1715	.	_	_	_	_	
1-306	1716-1723	avgusta	_	_	_	_	
1-307	1724-1730	družbe	_	_	_	_	
1-308	1731-1736	Talum	ORG	2 - Negativno	*->1-8	*[1]	
1-309	1737-1739	ni	_	_	_	_	
1-310	1740-1744	bilo	_	_	_	_	
1-311	1745-1753	pravilno	_	_	_	_	
1-312	1754-1762	izvedeno	_	_	_	_	
1-313	1763-1764	,	_	_	_	_	
1-314	1765-1768	ker	_	_	_	_	
1-315	1769-1774	Elesu	ORG	_	*->12-20	*[12]	
1-316	1775-1777	ni	_	_	_	_	
1-317	1778-1782	bilo	_	_	_	_	
1-318	1783-1792	dovoljeno	_	_	_	_	
1-319	1793-1802	glasovati	_	_	_	_	
1-320	1803-1804	.	_	_	_	_	
1-321	1805-1811	Zaradi	_	_	_	_	
1-322	1812-1816	tega	_	_	_	_	
1-323	1817-1819	se	_	_	_	_	
1-324	1820-1827	izvedba	_	_	_	_	
1-325	1828-1837	skupščine	_	_	_	_	
1-326	1838-1839	z	_	_	_	_	
1-327	1840-1848	napakami	_	_	_	_	
1-328	1849-1851	ne	_	_	_	_	
1-329	1852-1856	more	_	_	_	_	
1-330	1857-1867	upoštevati	_	_	_	_	
1-331	1868-1871	kot	_	_	_	_	
1-332	1872-1882	izpolnitev	_	_	_	_	
1-333	1883-1895	delničarjeve	_	_	_	_	
1-334	1896-1903	zahteve	_	_	_	_	
1-335	1904-1906	po	_	_	_	_	
1-336	1907-1913	sklicu	_	_	_	_	
1-337	1914-1923	skupščine	_	_	_	_	
1-338	1924-1925	.	_	_	_	_	
1-339	1926-1927	"	_	_	_	_	
1-340	1928-1933	Zoper	_	_	_	_	
1-341	1934-1940	sklepe	_	_	_	_	
1-342	1941-1943	te	_	_	_	_	
1-343	1944-1953	skupščine	_	_	_	_	
1-344	1954-1956	bo	_	_	_	_	
1-345	1957-1961	Eles	ORG	_	*->12-21	*[12]	
1-346	1962-1966	zato	_	_	_	_	
1-347	1967-1973	vložil	_	_	_	_	
1-348	1974-1984	izpodbojno	_	_	_	_	
1-349	1985-1990	tožbo	_	_	_	_	
1-350	1991-1993	in	_	_	_	_	
1-351	1994-2006	odškodninske	_	_	_	_	
1-352	2007-2014	tožbene	_	_	_	_	
1-353	2015-2023	zahtevke	_	_	_	_	
1-354	2024-2029	zoper	_	_	_	_	
1-355	2030-2038	nekatere	_	_	_	_	
1-356	2039-2050	posameznike	_	_	_	_	
1-357	2051-2052	.	_	_	_	_	
1-358	2053-2058	Zoper	_	_	_	_	
1-359	2059-2063	koga	_	_	_	_	
1-360	2064-2067	jih	_	_	_	_	
1-361	2068-2072	bodo	_	_	_	_	
1-362	2073-2080	vložili	_	_	_	_	
1-363	2081-2082	,	_	_	_	_	
1-364	2083-2084	v	_	_	_	_	
1-365	2085-2090	Elesu	ORG	3 - Nevtralno	*->12-22	*[12]	
1-366	2091-2097	včeraj	_	_	_	_	
1-367	2098-2102	niso	_	_	_	_	
1-368	2103-2112	pojasnili	_	_	_	_	
