#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Nova Ljubljanska banka ( NLB ) bo svojim komitentom nadomestila za dvige gotovine na bančnih avtomatih drugih bank v Sloveniji , opravljene v obdobju od 20 . februarja 2006 do vključno 1 . aprila 2007 , skupaj z zamudnimi obrestmi začela vračati novembra , so danes sporočili iz banke . Strankam , ki še uporabljajo osebni račun NLB , s katerim so v tem obdobju dvigovale gotovino , bodo nadomestila in obresti avtomatično vrnili na ta račun . Vračilo nadomestil in obresti bodo stranke videle na izpiskih osebnega računa za november , ki jih bodo prejele v začetku decembra . Uporabniki NLB Klika pa bodo to videli v svoji spletni banki . Če osebnega računa NLB , s katerim so komitenti v tem obdobju opravljali dvige na tujih bankomatih , ne uporabljajo več , pa jih bo banka o postopku izplačila naknadno obvestila . Izplačilo ne velja za stranke , ki so od 20 . februarja 2006 do 1 . aprila 2007 imele račun v NLB Banki Domžale , NLB Koroški banki in NLB Banki Zasavje . V obdobju , za katerega bo NLB vračala nadomestila , so bile namreč te banke samostojne pravne osebe , so dodatno pojasnili v NLB . " Proti njim urad za varstvo konkurence ni nikoli začel niti vodil nobenega postopka v zvezi z usklajenim ravnanjem uvedbe provizij na isti dan v enakem znesku , " pravijo v NLB . Nadomestila za dvige na bančnih avtomatih drugih bank v Sloveniji je v soboto že vrnila Abanka Vipa , od petka naprej pa jih bo začela vračati tudi Banka Celje . Abanka , NLB , NKBM in Banka Celje so 20 . februarja 2006 na isti dan in v istem znesku ( 80 tolarjev oz . 33 centov ) uvedle nadomestilo za dvig gotovine na bankomatu druge banke . Urad za varstvo konkurence je nato leto dni zatem presodil , da so ravnale usklajeno in da so takšni sklepi organov bank prepovedani in nični . Odločba urada je po sodbi Vrhovnega sodišča RS postala pravnomočna šele letos . V Abanki Vipa in v NLB so takoj napovedali , da bodo takšno odločitev spoštovali . V NKBM in v Banki Celje pa so zoper odločitev Vrhovnega sodišča RS vložili revizijski zahtevek . Medtem ko so v Banki Celje svojo odločitev zaradi dolgotrajnosti postopka spremenili in bodo prvotno odločitev prav tako kot Abanka in NLB spoštovali , pa so v NKBM napovedali , da bodo počakali na odločitev sodišča o vloženem revizijskem zahtevku
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-205	1119-1120	"	_	_	_	_	
1-206	1121-1126	Proti	_	_	_	_	
1-207	1127-1131	njim	_	_	_	_	
1-208	1132-1136	urad	_	_	_	_	
1-209	1137-1139	za	_	_	_	_	
1-210	1140-1147	varstvo	_	_	_	_	
1-211	1148-1158	konkurence	_	_	_	_	
1-212	1159-1161	ni	_	_	_	_	
1-213	1162-1168	nikoli	_	_	_	_	
1-214	1169-1174	začel	_	_	_	_	
1-215	1175-1179	niti	_	_	_	_	
1-216	1180-1185	vodil	_	_	_	_	
1-217	1186-1194	nobenega	_	_	_	_	
1-218	1195-1203	postopka	_	_	_	_	
1-219	1204-1205	v	_	_	_	_	
1-220	1206-1211	zvezi	_	_	_	_	
1-221	1212-1213	z	_	_	_	_	
1-222	1214-1224	usklajenim	_	_	_	_	
1-223	1225-1234	ravnanjem	_	_	_	_	
1-224	1235-1241	uvedbe	_	_	_	_	
1-225	1242-1250	provizij	_	_	_	_	
1-226	1251-1253	na	_	_	_	_	
1-227	1254-1258	isti	_	_	_	_	
1-228	1259-1262	dan	_	_	_	_	
1-229	1263-1264	v	_	_	_	_	
1-230	1265-1271	enakem	_	_	_	_	
1-231	1272-1278	znesku	_	_	_	_	
1-232	1279-1280	,	_	_	_	_	
1-233	1281-1282	"	_	_	_	_	
1-234	1283-1290	pravijo	_	_	_	_	
1-235	1291-1292	v	_	_	_	_	
1-236	1293-1296	NLB	ORG	_	*->2-13	*[2]	
1-237	1297-1298	.	_	_	_	_	
1-238	1299-1310	Nadomestila	_	_	_	_	
1-239	1311-1313	za	_	_	_	_	
1-240	1314-1319	dvige	_	_	_	_	
1-241	1320-1322	na	_	_	_	_	
1-242	1323-1330	bančnih	_	_	_	_	
1-243	1331-1340	avtomatih	_	_	_	_	
1-244	1341-1347	drugih	_	_	_	_	
1-245	1348-1352	bank	_	_	_	_	
1-246	1353-1354	v	_	_	_	_	
1-247	1355-1364	Sloveniji	LOC	_	*->3-2	*[3]	
1-248	1365-1367	je	_	_	_	_	
1-249	1368-1369	v	_	_	_	_	
1-250	1370-1376	soboto	_	_	_	_	
1-251	1377-1379	že	_	_	_	_	
1-252	1380-1386	vrnila	_	_	_	_	
1-253	1387-1393	Abanka	ORG[10]	_	*->9-1	*[9]	
1-254	1394-1398	Vipa	ORG[10]	_	*->9-1	*[9]	
1-255	1399-1400	,	_	_	_	_	
1-256	1401-1403	od	_	_	_	_	
1-257	1404-1409	petka	_	_	_	_	
1-258	1410-1416	naprej	_	_	_	_	
1-259	1417-1419	pa	_	_	_	_	
1-260	1420-1423	jih	_	_	_	_	
1-261	1424-1426	bo	_	_	_	_	
1-262	1427-1433	začela	_	_	_	_	
1-263	1434-1441	vračati	_	_	_	_	
1-264	1442-1446	tudi	_	_	_	_	
1-265	1447-1452	Banka	ORG[11]	_	*->10-1	*[10]	
1-266	1453-1458	Celje	ORG[11]|LOC[12]	_	*->10-1|*->11-1	*[10]|*[11]	
1-267	1459-1460	.	_	_	_	_	
1-268	1461-1467	Abanka	ORG	_	*->9-2	*[9]	
1-269	1468-1469	,	_	_	_	_	
1-270	1470-1473	NLB	ORG	_	*->2-14	*[2]	
1-271	1474-1475	,	_	_	_	_	
1-272	1476-1480	NKBM	ORG	_	*->12-1	*[12]	
1-273	1481-1483	in	_	_	_	_	
1-274	1484-1489	Banka	ORG[13]	_	*->10-2	*[10]	
1-275	1490-1495	Celje	ORG[13]|LOC[14]	_	*->10-2|*->11-2	*[10]|*[11]	
1-276	1496-1498	so	_	_	_	_	
1-277	1499-1501	20	_	_	_	_	
1-278	1502-1503	.	_	_	_	_	
1-279	1504-1513	februarja	_	_	_	_	
1-280	1514-1518	2006	_	_	_	_	
1-281	1519-1521	na	_	_	_	_	
1-282	1522-1526	isti	_	_	_	_	
1-283	1527-1530	dan	_	_	_	_	
1-284	1531-1533	in	_	_	_	_	
1-285	1534-1535	v	_	_	_	_	
1-286	1536-1541	istem	_	_	_	_	
1-287	1542-1548	znesku	_	_	_	_	
1-288	1549-1550	(	_	_	_	_	
1-289	1551-1553	80	_	_	_	_	
1-290	1554-1562	tolarjev	_	_	_	_	
1-291	1563-1565	oz	_	_	_	_	
1-292	1566-1567	.	_	_	_	_	
1-293	1568-1570	33	_	_	_	_	
1-294	1571-1577	centov	_	_	_	_	
1-295	1578-1579	)	_	_	_	_	
1-296	1580-1586	uvedle	_	_	_	_	
1-297	1587-1598	nadomestilo	_	_	_	_	
1-298	1599-1601	za	_	_	_	_	
1-299	1602-1606	dvig	_	_	_	_	
1-300	1607-1615	gotovine	_	_	_	_	
1-301	1616-1618	na	_	_	_	_	
1-302	1619-1628	bankomatu	_	_	_	_	
1-303	1629-1634	druge	_	_	_	_	
1-304	1635-1640	banke	_	_	_	_	
1-305	1641-1642	.	_	_	_	_	
1-306	1643-1647	Urad	_	_	_	_	
1-307	1648-1650	za	_	_	_	_	
1-308	1651-1658	varstvo	_	_	_	_	
1-309	1659-1669	konkurence	_	_	_	_	
1-310	1670-1672	je	_	_	_	_	
1-311	1673-1677	nato	_	_	_	_	
1-312	1678-1682	leto	_	_	_	_	
1-313	1683-1686	dni	_	_	_	_	
1-314	1687-1692	zatem	_	_	_	_	
1-315	1693-1701	presodil	_	_	_	_	
1-316	1702-1703	,	_	_	_	_	
1-317	1704-1706	da	_	_	_	_	
1-318	1707-1709	so	_	_	_	_	
1-319	1710-1717	ravnale	_	_	_	_	
1-320	1718-1727	usklajeno	_	_	_	_	
1-321	1728-1730	in	_	_	_	_	
1-322	1731-1733	da	_	_	_	_	
1-323	1734-1736	so	_	_	_	_	
1-324	1737-1743	takšni	_	_	_	_	
1-325	1744-1750	sklepi	_	_	_	_	
1-326	1751-1758	organov	_	_	_	_	
1-327	1759-1763	bank	_	_	_	_	
1-328	1764-1775	prepovedani	_	_	_	_	
1-329	1776-1778	in	_	_	_	_	
1-330	1779-1784	nični	_	_	_	_	
1-331	1785-1786	.	_	_	_	_	
1-332	1787-1794	Odločba	_	_	_	_	
1-333	1795-1800	urada	_	_	_	_	
1-334	1801-1803	je	_	_	_	_	
1-335	1804-1806	po	_	_	_	_	
1-336	1807-1812	sodbi	_	_	_	_	
1-337	1813-1822	Vrhovnega	ORG[15]	_	*->13-1	*[13]	
1-338	1823-1830	sodišča	ORG[15]	_	*->13-1	*[13]	
1-339	1831-1833	RS	ORG[15]|ORG[16]	_	*->13-1|*->3-3	*[13]|*[3]	
1-340	1834-1841	postala	_	_	_	_	
1-341	1842-1853	pravnomočna	_	_	_	_	
1-342	1854-1858	šele	_	_	_	_	
1-343	1859-1864	letos	_	_	_	_	
1-344	1865-1866	.	_	_	_	_	
1-345	1867-1868	V	_	_	_	_	
1-346	1869-1875	Abanki	ORG[17]	_	*->9-3	*[9]	
1-347	1876-1880	Vipa	ORG[17]	_	*->9-3	*[9]	
1-348	1881-1883	in	_	_	_	_	
1-349	1884-1885	v	_	_	_	_	
1-350	1886-1889	NLB	ORG	_	*->2-15	*[2]	
1-351	1890-1892	so	_	_	_	_	
1-352	1893-1898	takoj	_	_	_	_	
1-353	1899-1909	napovedali	_	_	_	_	
1-354	1910-1911	,	_	_	_	_	
1-355	1912-1914	da	_	_	_	_	
1-356	1915-1919	bodo	_	_	_	_	
1-357	1920-1926	takšno	_	_	_	_	
1-358	1927-1936	odločitev	_	_	_	_	
1-359	1937-1947	spoštovali	_	_	_	_	
1-360	1948-1949	.	_	_	_	_	
1-361	1950-1951	V	_	_	_	_	
1-362	1952-1956	NKBM	ORG	_	*->12-2	*[12]	
1-363	1957-1959	in	_	_	_	_	
1-364	1960-1961	v	_	_	_	_	
1-365	1962-1967	Banki	ORG[18]	_	*->10-3	*[10]	
1-366	1968-1973	Celje	ORG[18]|LOC[19]	_	*->10-3|*->11-3	*[10]|*[11]	
1-367	1974-1976	pa	_	_	_	_	
1-368	1977-1979	so	_	_	_	_	
1-369	1980-1985	zoper	_	_	_	_	
1-370	1986-1995	odločitev	_	_	_	_	
1-371	1996-2005	Vrhovnega	ORG[20]	3 - Nevtralno[29]	*->13-2	*[13]	
1-372	2006-2013	sodišča	ORG[20]	3 - Nevtralno[29]	*->13-2	*[13]	
1-373	2014-2016	RS	ORG[20]|ORG[21]	3 - Nevtralno[29]|3 - Nevtralno[30]	*->13-2|*->3-4	*[13]|*[3]	
1-374	2017-2024	vložili	_	_	_	_	
1-375	2025-2035	revizijski	_	_	_	_	
1-376	2036-2044	zahtevek	_	_	_	_	
1-377	2045-2046	.	_	_	_	_	
1-378	2047-2053	Medtem	_	_	_	_	
1-379	2054-2056	ko	_	_	_	_	
1-380	2057-2059	so	_	_	_	_	
1-381	2060-2061	v	_	_	_	_	
1-382	2062-2067	Banki	ORG[22]	4 - Pozitivno[31]	*->10-4	*[10]	
1-383	2068-2073	Celje	ORG[22]|LOC[23]	4 - Pozitivno[31]|3 - Nevtralno[32]	*->10-4|*->11-4	*[10]|*[11]	
1-384	2074-2079	svojo	_	_	_	_	
1-385	2080-2089	odločitev	_	_	_	_	
1-386	2090-2096	zaradi	_	_	_	_	
1-387	2097-2111	dolgotrajnosti	_	_	_	_	
1-388	2112-2120	postopka	_	_	_	_	
1-389	2121-2131	spremenili	_	_	_	_	
1-390	2132-2134	in	_	_	_	_	
1-391	2135-2139	bodo	_	_	_	_	
1-392	2140-2147	prvotno	_	_	_	_	
1-393	2148-2157	odločitev	_	_	_	_	
1-394	2158-2162	prav	_	_	_	_	
1-395	2163-2167	tako	_	_	_	_	
1-396	2168-2171	kot	_	_	_	_	
1-397	2172-2178	Abanka	ORG	4 - Pozitivno	*->9-4	*[9]	
1-398	2179-2181	in	_	_	_	_	
1-399	2182-2185	NLB	ORG	4 - Pozitivno	*->2-16	*[2]	
1-400	2186-2196	spoštovali	_	_	_	_	
1-401	2197-2198	,	_	_	_	_	
1-402	2199-2201	pa	_	_	_	_	
1-403	2202-2204	so	_	_	_	_	
1-404	2205-2206	v	_	_	_	_	
1-405	2207-2211	NKBM	ORG	_	*->12-3	*[12]	
1-406	2212-2222	napovedali	_	_	_	_	
1-407	2223-2224	,	_	_	_	_	
1-408	2225-2227	da	_	_	_	_	
1-409	2228-2232	bodo	_	_	_	_	
1-410	2233-2241	počakali	_	3 - Nevtralno	*->12-4	*[12]	
1-411	2242-2244	na	_	_	_	_	
1-412	2245-2254	odločitev	_	_	_	_	
1-413	2255-2262	sodišča	_	_	_	_	
1-414	2263-2264	o	_	_	_	_	
1-415	2265-2273	vloženem	_	_	_	_	
1-416	2274-2285	revizijskem	_	_	_	_	
1-417	2286-2294	zahtevku	_	_	_	_	
