#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value
#T_SP=webanno.custom.Sentiment|Polarity
#T_CH=webanno.custom.CorefLink|referenceRelation|referenceType


#Text=Ljubljana - Odstavitev Uroša Rotnika z vrha TEŠ je zopet sprožila razmišljanja o interpelaciji o delu ministrice za gospodarstvo Darje Radić oziroma odprla vprašanje , ali ne bo glavni akter morebitne interpelacije kar največja koalicijska stranka SD . Vendar je včeraj vodja poslanske skupine in velenjski župan Bojan Kontič zanikal , da bi se poslanci SD o tem pogovarjali . Je pa v SD tudi mogoče slišati , da vodja poslanske skupine za kakšno interpelacijsko akcijo med poslanci največje vladne stranke tudi ne bi dobil prav močne podpore . Na vprašanje , ali je zamenjava Rotnika še en kazalec , da vlado vodi prvak Zares Gregor Golobič , kot so prepričani v velenjskem podmladku SD , pa je Kontič dejal , da še vedno verjame , da je predsednik vlade Borut Pahor in da ta svojo funkcijo opravlja odgovorno . Tako kot glede samega projekta TEŠ 6 so tudi glede Rotnikove zamenjave v Zares različna stališča . Vodja poslanske skupine Cveta Zalokar Oražem je , denimo , prepričana , da bi pred odločitvijo za takšno potezo morala biti izdelana mednarodna neodvisna revizija , ki bi pokazala , ali je bilo ravnanje resnično negospodarno , skorumpirano . . . Tudi ministrica Radićeva si po njenem mnenju ni pridobila dovolj različnih informacij , da bi sestavila resnično sliko oziroma je informacije " v preveliki meri črpala samo od prvega moža direktorata za energijo Janeza Kopača , ki pa očitno stvari okoli te zgodbe vidi samo skozi svojo perspektivo " . Nasprotno pa je prvak Zares Gregor Golobič vesel , če se stranko Zares , ker gospodarski resor vodi njihova ministrica , povezuje s povečevanjem transparentnosti na področju energetike . Meni , da poskušajo močni lobiji z agresivnimi medijskimi kampanjami in lobističnimi akcijami promovirati projekt , ki mora biti utemeljen strokovno . Za te lobije pa ni imuna nobena stranka . Opozicija se nad spori znotraj koalicije in posameznih vladnih strank nasmiha . Tako je prvak SLS Radovan Žerjav povedal , da to " zagotovo ni tista nova kadrovska paradigma , o kateri smo poslušali zadnji dve leti " . " Dogajanje , povezano s TEŠ 6 , zahteva zresnitev znotraj koalicije . Ljudje , ki so odgovorni za eno največjih naložb v zgodovini Slovenije , se obtožujejo med sabo , menjujejo kadre znotraj samih koalicijskih strank , zato slovenska javnost ne ve , kaj je tukaj resnica , " pa je dejal prvak SDS Janez Janša
1-1	0-9	Ljubljana	LOC	3 - Nevtralno	*->1-1	*[1]	
1-55	345-353	poslanci	_	_	_	_	
1-56	354-356	SD	ORG	_	*->5-2	*[5]	
1-57	357-358	o	_	_	_	_	
1-58	359-362	tem	_	_	_	_	
1-59	363-374	pogovarjali	_	_	_	_	
1-60	375-376	.	_	_	_	_	
1-61	377-379	Je	_	_	_	_	
1-62	380-382	pa	_	_	_	_	
1-63	383-384	v	_	_	_	_	
1-64	385-387	SD	LOC	_	*->5-3	*[5]	
1-65	388-392	tudi	_	_	_	_	
1-66	393-399	mogoče	_	_	_	_	
1-67	400-407	slišati	_	_	_	_	
1-68	408-409	,	_	_	_	_	
1-69	410-412	da	_	_	_	_	
1-70	413-418	vodja	_	_	_	_	
1-71	419-428	poslanske	_	_	_	_	
1-72	429-436	skupine	_	_	_	_	
1-73	437-439	za	_	_	_	_	
1-74	440-446	kakšno	_	_	_	_	
1-75	447-462	interpelacijsko	_	_	_	_	
1-76	463-469	akcijo	_	_	_	_	
1-77	470-473	med	_	_	_	_	
1-78	474-482	poslanci	_	_	_	_	
1-79	483-491	največje	_	_	_	_	
1-80	492-498	vladne	_	_	_	_	
1-81	499-506	stranke	_	_	_	_	
1-82	507-511	tudi	_	_	_	_	
1-83	512-514	ne	_	_	_	_	
1-84	515-517	bi	_	_	_	_	
1-85	518-523	dobil	_	_	_	_	
1-86	524-528	prav	_	_	_	_	
1-87	529-534	močne	_	_	_	_	
1-88	535-542	podpore	_	_	_	_	
1-89	543-544	.	_	_	_	_	
1-90	545-547	Na	_	_	_	_	
1-91	548-557	vprašanje	_	_	_	_	
1-92	558-559	,	_	_	_	_	
1-93	560-563	ali	_	_	_	_	
1-94	564-566	je	_	_	_	_	
1-95	567-576	zamenjava	_	_	_	_	
1-96	577-584	Rotnika	PER	_	*->2-2	*[2]	
1-97	585-587	še	_	_	_	_	
1-98	588-590	en	_	_	_	_	
1-99	591-598	kazalec	_	_	_	_	
1-100	599-600	,	_	_	_	_	
1-101	601-603	da	_	_	_	_	
1-102	604-609	vlado	_	_	_	_	
1-103	610-614	vodi	_	_	_	_	
1-104	615-620	prvak	_	_	*->7-1	*[7]	
1-105	621-626	Zares	ORG	_	*->7-1|*->8-1	*[7]|*[8]	
1-106	627-633	Gregor	PER[4]	_	*->7-1	*[7]	
1-107	634-641	Golobič	PER[4]	_	*->7-1	*[7]	
1-108	642-643	,	_	_	_	_	
1-109	644-647	kot	_	_	_	_	
1-110	648-650	so	_	_	_	_	
1-111	651-661	prepričani	_	_	_	_	
1-112	662-663	v	_	_	_	_	
1-113	664-674	velenjskem	_	_	_	_	
1-114	675-684	podmladku	_	_	_	_	
1-115	685-687	SD	ORG	3 - Nevtralno	*->5-4	*[5]	
1-116	688-689	,	_	_	_	_	
1-117	690-692	pa	_	_	_	_	
1-118	693-695	je	_	_	_	_	
1-119	696-702	Kontič	PER	_	*->6-2	*[6]	
1-120	703-708	dejal	_	_	_	_	
1-121	709-710	,	_	_	_	_	
1-122	711-713	da	_	_	_	_	
1-123	714-716	še	_	_	_	_	
1-124	717-722	vedno	_	_	_	_	
1-125	723-730	verjame	_	4 - Pozitivno	*->6-3	*[6]	
1-126	731-732	,	_	_	_	_	
1-127	733-735	da	_	_	_	_	
1-128	736-738	je	_	_	_	_	
1-129	739-749	predsednik	_	_	*->9-1	*[9]	
1-130	750-755	vlade	_	_	*->9-1	*[9]	
1-131	756-761	Borut	PER[5]	_	*->9-1	*[9]	
1-132	762-767	Pahor	PER[5]	_	*->9-1	*[9]	
1-133	768-770	in	_	_	_	_	
1-134	771-773	da	_	_	_	_	
1-135	774-776	ta	_	_	_	_	
1-136	777-782	svojo	_	_	_	_	
1-137	783-791	funkcijo	_	_	_	_	
1-138	792-800	opravlja	_	4 - Pozitivno	*->9-2	*[9]	
1-139	801-810	odgovorno	_	_	_	_	
1-140	811-812	.	_	_	_	_	
1-141	813-817	Tako	_	_	_	_	
1-142	818-821	kot	_	_	_	_	
1-143	822-827	glede	_	_	_	_	
1-144	828-834	samega	_	_	_	_	
1-145	835-843	projekta	_	_	_	_	
1-146	844-847	TEŠ	ORG	_	*->3-2	*[3]	
1-147	848-849	6	_	_	_	_	
1-148	850-852	so	_	_	_	_	
1-149	853-857	tudi	_	_	_	_	
1-150	858-863	glede	_	_	_	_	
1-151	864-873	Rotnikove	PER	3 - Nevtralno	*->2-3	*[2]	
1-152	874-883	zamenjave	_	_	_	_	
1-153	884-885	v	_	_	_	_	
1-154	886-891	Zares	ORG	_	*->8-2	*[8]	
1-155	892-900	različna	_	_	_	_	
1-156	901-909	stališča	_	_	_	_	
1-157	910-911	.	_	_	_	_	
1-158	912-917	Vodja	_	3 - Nevtralno[11]	*->10-1	*[10]	
1-159	918-927	poslanske	_	3 - Nevtralno[11]	*->10-1	*[10]	
1-160	928-935	skupine	_	3 - Nevtralno[11]	*->10-1	*[10]	
1-161	936-941	Cveta	PER[6]	3 - Nevtralno[11]	*->10-1	*[10]	
1-162	942-949	Zalokar	PER[6]	3 - Nevtralno[11]	*->10-1	*[10]	
1-163	950-956	Oražem	PER[6]	3 - Nevtralno[11]	*->10-1	*[10]	
1-164	957-959	je	_	_	_	_	
1-165	960-961	,	_	_	_	_	
1-166	962-968	denimo	_	_	_	_	
1-167	969-970	,	_	_	_	_	
1-168	971-981	prepričana	_	_	_	_	
1-169	982-983	,	_	_	_	_	
1-170	984-986	da	_	_	_	_	
1-171	987-989	bi	_	_	_	_	
1-172	990-994	pred	_	_	_	_	
1-173	995-1006	odločitvijo	_	_	_	_	
1-174	1007-1009	za	_	_	_	_	
1-175	1010-1016	takšno	_	_	_	_	
1-176	1017-1023	potezo	_	_	_	_	
1-177	1024-1030	morala	_	_	_	_	
1-178	1031-1035	biti	_	_	_	_	
1-179	1036-1044	izdelana	_	_	_	_	
1-180	1045-1055	mednarodna	_	_	_	_	
1-181	1056-1065	neodvisna	_	_	_	_	
1-182	1066-1074	revizija	_	_	_	_	
1-183	1075-1076	,	_	_	_	_	
1-184	1077-1079	ki	_	_	_	_	
1-185	1080-1082	bi	_	_	_	_	
1-186	1083-1091	pokazala	_	_	_	_	
1-187	1092-1093	,	_	_	_	_	
1-188	1094-1097	ali	_	_	_	_	
1-189	1098-1100	je	_	_	_	_	
1-190	1101-1105	bilo	_	_	_	_	
1-191	1106-1114	ravnanje	_	_	_	_	
1-192	1115-1123	resnično	_	_	_	_	
1-193	1124-1136	negospodarno	_	_	_	_	
1-194	1137-1138	,	_	_	_	_	
1-195	1139-1151	skorumpirano	_	_	_	_	
1-196	1152-1153	.	_	_	_	_	
1-197	1154-1155	.	_	_	_	_	
1-198	1156-1157	.	_	_	_	_	
1-199	1158-1162	Tudi	_	_	_	_	
1-200	1163-1173	ministrica	_	_	*->4-2	*[4]	
1-201	1174-1182	Radićeva	PER	_	*->4-2	*[4]	
1-202	1183-1185	si	_	_	_	_	
1-203	1186-1188	po	_	_	_	_	
1-204	1189-1195	njenem	_	_	_	_	
1-205	1196-1202	mnenju	_	_	_	_	
1-206	1203-1205	ni	_	_	_	_	
1-207	1206-1215	pridobila	_	_	_	_	
1-208	1216-1222	dovolj	_	_	_	_	
1-209	1223-1232	različnih	_	_	_	_	
1-210	1233-1243	informacij	_	_	_	_	
1-211	1244-1245	,	_	_	_	_	
1-212	1246-1248	da	_	_	_	_	
1-213	1249-1251	bi	_	_	_	_	
1-214	1252-1261	sestavila	_	_	*->4-3	*[4]	
1-215	1262-1270	resnično	_	_	_	_	
1-216	1271-1276	sliko	_	_	_	_	
1-217	1277-1284	oziroma	_	_	_	_	
1-218	1285-1287	je	_	_	_	_	
1-219	1288-1299	informacije	_	_	_	_	
1-220	1300-1301	"	_	_	_	_	
1-221	1302-1303	v	_	_	_	_	
1-222	1304-1313	preveliki	_	_	_	_	
1-223	1314-1318	meri	_	_	_	_	
1-224	1319-1325	črpala	_	_	*->4-4	*[4]	
1-225	1326-1330	samo	_	_	_	_	
1-226	1331-1333	od	_	_	_	_	
1-227	1334-1340	prvega	_	_	*->11-1	*[11]	
1-228	1341-1345	moža	_	_	*->11-1	*[11]	
1-229	1346-1357	direktorata	_	_	*->11-1	*[11]	
1-230	1358-1360	za	_	_	*->11-1	*[11]	
1-231	1361-1369	energijo	_	_	*->11-1	*[11]	
1-232	1370-1376	Janeza	PER[7]	_	*->11-1	*[11]	
1-233	1377-1383	Kopača	PER[7]	_	*->11-1	*[11]	
1-234	1384-1385	,	_	_	_	_	
1-235	1386-1388	ki	_	_	_	_	
1-236	1389-1391	pa	_	_	_	_	
1-237	1392-1398	očitno	_	_	_	_	
1-238	1399-1405	stvari	_	_	_	_	
1-239	1406-1411	okoli	_	_	_	_	
1-240	1412-1414	te	_	_	_	_	
1-241	1415-1421	zgodbe	_	_	_	_	
1-242	1422-1426	vidi	_	_	*->11-2	*[11]	
1-243	1427-1431	samo	_	_	_	_	
1-244	1432-1437	skozi	_	_	_	_	
1-245	1438-1443	svojo	_	2 - Negativno	*->11-3	*[11]	
1-246	1444-1455	perspektivo	_	_	_	_	
1-247	1456-1457	"	_	_	_	_	
1-248	1458-1459	.	_	_	_	_	
1-249	1460-1469	Nasprotno	_	_	_	_	
1-250	1470-1472	pa	_	_	_	_	
1-251	1473-1475	je	_	_	_	_	
1-252	1476-1481	prvak	_	_	*->7-2	*[7]	
1-253	1482-1487	Zares	ORG	_	*->7-2|*->8-3	*[7]|*[8]	
1-254	1488-1494	Gregor	PER[8]	_	*->7-2	*[7]	
1-255	1495-1502	Golobič	PER[8]	_	*->7-2	*[7]	
1-256	1503-1508	vesel	_	_	_	_	
1-257	1509-1510	,	_	_	_	_	
1-258	1511-1513	če	_	_	_	_	
1-259	1514-1516	se	_	_	_	_	
1-260	1517-1524	stranko	_	_	_	_	
1-261	1525-1530	Zares	ORG	3 - Nevtralno	*->8-4	*[8]	
1-262	1531-1532	,	_	_	_	_	
1-263	1533-1536	ker	_	_	_	_	
1-264	1537-1548	gospodarski	_	_	_	_	
1-265	1549-1554	resor	_	_	_	_	
1-266	1555-1559	vodi	_	_	_	_	
1-267	1560-1567	njihova	_	_	_	_	
1-268	1568-1578	ministrica	_	2 - Negativno	*->4-5	*[4]	
1-269	1579-1580	,	_	_	_	_	
1-270	1581-1589	povezuje	_	_	_	_	
1-271	1590-1591	s	_	_	_	_	
1-272	1592-1604	povečevanjem	_	_	_	_	
1-273	1605-1621	transparentnosti	_	_	_	_	
1-274	1622-1624	na	_	_	_	_	
1-275	1625-1633	področju	_	_	_	_	
1-276	1634-1644	energetike	_	_	_	_	
1-277	1645-1646	.	_	_	_	_	
1-278	1647-1651	Meni	_	3 - Nevtralno	*->7-3	*[7]	
1-279	1652-1653	,	_	_	_	_	
1-280	1654-1656	da	_	_	_	_	
1-281	1657-1666	poskušajo	_	_	_	_	
1-282	1667-1672	močni	_	_	_	_	
1-283	1673-1679	lobiji	_	_	_	_	
1-284	1680-1681	z	_	_	_	_	
1-285	1682-1693	agresivnimi	_	_	_	_	
1-286	1694-1704	medijskimi	_	_	_	_	
1-287	1705-1715	kampanjami	_	_	_	_	
1-288	1716-1718	in	_	_	_	_	
1-289	1719-1731	lobističnimi	_	_	_	_	
1-290	1732-1740	akcijami	_	_	_	_	
1-291	1741-1752	promovirati	_	_	_	_	
1-292	1753-1760	projekt	_	_	_	_	
1-293	1761-1762	,	_	_	_	_	
1-294	1763-1765	ki	_	_	_	_	
1-295	1766-1770	mora	_	_	_	_	
1-296	1771-1775	biti	_	_	_	_	
1-297	1776-1785	utemeljen	_	_	_	_	
1-298	1786-1795	strokovno	_	_	_	_	
1-299	1796-1797	.	_	_	_	_	
1-300	1798-1800	Za	_	_	_	_	
1-301	1801-1803	te	_	_	_	_	
1-302	1804-1810	lobije	_	_	_	_	
1-303	1811-1813	pa	_	_	_	_	
1-304	1814-1816	ni	_	_	_	_	
1-305	1817-1822	imuna	_	_	_	_	
1-306	1823-1829	nobena	_	_	_	_	
1-307	1830-1837	stranka	_	_	_	_	
1-308	1838-1839	.	_	_	_	_	
1-309	1840-1849	Opozicija	_	_	_	_	
1-310	1850-1852	se	_	_	_	_	
1-311	1853-1856	nad	_	_	_	_	
1-312	1857-1862	spori	_	_	_	_	
1-313	1863-1870	znotraj	_	_	_	_	
1-314	1871-1880	koalicije	_	_	_	_	
1-315	1881-1883	in	_	_	_	_	
1-316	1884-1894	posameznih	_	_	_	_	
1-317	1895-1902	vladnih	_	_	_	_	
1-318	1903-1909	strank	_	_	_	_	
1-319	1910-1917	nasmiha	_	_	_	_	
1-320	1918-1919	.	_	_	_	_	
1-321	1920-1924	Tako	_	_	_	_	
1-322	1925-1927	je	_	_	_	_	
1-323	1928-1933	prvak	_	3 - Nevtralno[12]	*->13-1	*[13]	
1-324	1934-1937	SLS	ORG	3 - Nevtralno[12]|3 - Nevtralno[13]	*->13-1|*->12-1	*[13]|*[12]	
1-325	1938-1945	Radovan	PER[9]	3 - Nevtralno[12]	*->13-1	*[13]	
1-326	1946-1952	Žerjav	PER[9]	3 - Nevtralno[12]	*->13-1	*[13]	
1-327	1953-1960	povedal	_	_	_	_	
1-328	1961-1962	,	_	_	_	_	
1-329	1963-1965	da	_	_	_	_	
1-330	1966-1968	to	_	_	_	_	
1-331	1969-1970	"	_	_	_	_	
1-332	1971-1979	zagotovo	_	_	_	_	
1-333	1980-1982	ni	_	_	_	_	
1-334	1983-1988	tista	_	_	_	_	
1-335	1989-1993	nova	_	_	_	_	
1-336	1994-2003	kadrovska	_	_	_	_	
1-337	2004-2013	paradigma	_	_	_	_	
1-338	2014-2015	,	_	_	_	_	
1-339	2016-2017	o	_	_	_	_	
1-340	2018-2024	kateri	_	_	_	_	
1-341	2025-2028	smo	_	_	_	_	
1-342	2029-2038	poslušali	_	_	_	_	
1-343	2039-2045	zadnji	_	_	_	_	
1-344	2046-2049	dve	_	_	_	_	
1-345	2050-2054	leti	_	_	_	_	
1-346	2055-2056	"	_	_	_	_	
1-347	2057-2058	.	_	_	_	_	
1-348	2059-2060	"	_	_	_	_	
1-349	2061-2070	Dogajanje	_	_	_	_	
1-350	2071-2072	,	_	_	_	_	
1-351	2073-2081	povezano	_	_	_	_	
1-352	2082-2083	s	_	_	_	_	
1-353	2084-2087	TEŠ	ORG	2 - Negativno	*->3-3	*[3]	
1-354	2088-2089	6	_	_	_	_	
1-355	2090-2091	,	_	_	_	_	
1-356	2092-2099	zahteva	_	_	_	_	
1-357	2100-2109	zresnitev	_	_	_	_	
1-358	2110-2117	znotraj	_	_	_	_	
1-359	2118-2127	koalicije	_	_	_	_	
1-360	2128-2129	.	_	_	_	_	
1-361	2130-2136	Ljudje	_	_	_	_	
1-362	2137-2138	,	_	_	_	_	
1-363	2139-2141	ki	_	_	_	_	
1-364	2142-2144	so	_	_	_	_	
1-365	2145-2154	odgovorni	_	_	_	_	
1-366	2155-2157	za	_	_	_	_	
1-367	2158-2161	eno	_	_	_	_	
1-368	2162-2171	največjih	_	_	_	_	
1-369	2172-2178	naložb	_	_	_	_	
1-370	2179-2180	v	_	_	_	_	
1-371	2181-2190	zgodovini	_	_	_	_	
1-372	2191-2200	Slovenije	LOC	3 - Nevtralno	*->14-1	*[14]	
1-373	2201-2202	,	_	_	_	_	
1-374	2203-2205	se	_	_	_	_	
1-375	2206-2216	obtožujejo	_	_	_	_	
1-376	2217-2220	med	_	_	_	_	
1-377	2221-2225	sabo	_	_	_	_	
1-378	2226-2227	,	_	_	_	_	
1-379	2228-2237	menjujejo	_	_	_	_	
1-380	2238-2243	kadre	_	_	_	_	
1-381	2244-2251	znotraj	_	_	_	_	
1-382	2252-2257	samih	_	_	_	_	
1-383	2258-2270	koalicijskih	_	_	_	_	
1-384	2271-2277	strank	_	_	_	_	
1-385	2278-2279	,	_	_	_	_	
1-386	2280-2284	zato	_	_	_	_	
1-387	2285-2294	slovenska	_	_	_	_	
1-388	2295-2302	javnost	_	_	_	_	
1-389	2303-2305	ne	_	_	_	_	
1-390	2306-2308	ve	_	_	_	_	
1-391	2309-2310	,	_	_	_	_	
1-392	2311-2314	kaj	_	_	_	_	
1-393	2315-2317	je	_	_	_	_	
1-394	2318-2323	tukaj	_	_	_	_	
1-395	2324-2331	resnica	_	_	_	_	
1-396	2332-2333	,	_	_	_	_	
1-397	2334-2335	"	_	_	_	_	
1-398	2336-2338	pa	_	_	_	_	
1-399	2339-2341	je	_	_	_	_	
1-400	2342-2347	dejal	_	_	_	_	
1-401	2348-2353	prvak	_	3 - Nevtralno[14]	*->15-1	*[15]	
1-402	2354-2357	SDS	ORG	3 - Nevtralno[14]|3 - Nevtralno[15]	*->15-1|*->16-1	*[15]|*[16]	
1-403	2358-2363	Janez	PER[10]	3 - Nevtralno[14]	*->15-1	*[15]	
1-404	2364-2369	Janša	PER[10]	3 - Nevtralno[14]	*->15-1	*[15]	
